,username,location,following,followers,totaltweets,tweetcreatedts,retweetcount,text,hashtags
0,mphisheletse,"Polokwane, South Africa",721,658,12699,Sat Apr 11 19:43:34 +0000 2020,1,How are they going to get to ConCourt? Do they have permit? #COVID19SouthAfrica #LockdownSAExtended #LockdownSA #Covid_19SA https://t.co/0gtS2TyTWF,"['COVID19SouthAfrica', 'LockdownSAExtended', 'LockdownSA', 'Covid_19SA']"
1,kgwashipe,South Africa,2892,1543,4602,Sat Apr 11 19:44:45 +0000 2020,1,"""Denying the existence of Jesus doesn't make Him go away. It merely proves that no amount of evidence will convince you."" #StayAtHome #Covid_19","['StayAtHome', 'Covid_19']"
2,Ronald_Zwide,johannesburg,1284,1139,19283,Sat Apr 11 19:45:24 +0000 2020,0,"@_Hybreed_ ""Guys don't be scared CV stands for CoronaVirus"" 😂😂😂🔥 https://t.co/lsHccRAcrR",[]
3,veronicaMbalie,South Africa,2048,3343,488,Sat Apr 11 19:55:56 +0000 2020,0,@MXMahlangu So we can try and prevent more people from getting infected with covid the lockdown should continue,[]
4,AGLoxton,World citizen,283,240,1832,Sat Apr 11 19:56:05 +0000 2020,0,"Covidisation - Absolutely agree!
 Its amazing how many ""experts"" there are all of a sudden. People with no interest/expertise in virus research doing Covid research...
#stopthemadness #bandwagonresearchers #stayinyourlane #yourresearchmatters https://t.co/gx7cxhSZ6e","['stopthemadness', 'bandwagonresearchers', 'stayinyourlane', 'yourresearchmatters']"
5,TebSebekedi,"Randfontein, South Africa",595,423,11317,Sat Apr 11 20:01:46 +0000 2020,0,In a province that epicentre of Covid-19 in South Africa😬😬 https://t.co/QUntW6TOxY,[]
6,MrGinoLee,"New York, NY",116,1433,3846,Sat Apr 11 20:02:26 +0000 2020,0,"am I the only one who randomly hears iamcardib screaming CORONAVIRUS in my head 🦠👀
.
.
.
.
#cardib #corona #coronavirus #selfisolation #quarantine #2020 #covid19 #summer #guy #producer #singer #songwriter #igers… https://t.co/IQc0kQZ62x","['cardib', 'corona', 'coronavirus', 'selfisolation', 'quarantine', 'covid19', 'summer', 'guy', 'producer', 'singer', 'songwriter', 'igers']"
7,larrychauke,"Kuruman, South Africa",240,80,258,Sat Apr 11 20:03:31 +0000 2020,0,@magembi @AnthonyMachibaa Lol corona buti,[]
8,ntobengndo,,1065,11026,16920,Sat Apr 11 20:03:38 +0000 2020,208,"@SAPoliceService @GenBheki_Cele this is worth checking out i think ko Middleburg (MP) please let the regulations apply equally irrespective of race, next to the Flippin police station WOW.
Dear @EFFSouthAfrica thusa
#Lockdownextention #Covid_19 https://t.co/g45YEiO5Fd","['Lockdownextention', 'Covid_19']"
9,XolileXolee,,3649,1672,9738,Sat Apr 11 20:07:35 +0000 2020,0,"After I  YouTube About 
All This #Covid_19 
The World I Hope It Heals 🙏",['Covid_19']
10,LussoGoinCray,Goon Town ,1034,6523,315050,Sat Apr 11 20:11:00 +0000 2020,0,"Central African Republic now has 11 cases of coronavirus up from 8, no one has died yet from the virus",[]
11,LesleyJ,South Africa,625,491,3050,Sat Apr 11 20:11:48 +0000 2020,0,"I would sell an organ for @ChickenLickenSA hot wings right now 🥺

#lockdownextension #COVID__19 #StayHome #MonkeyOnMyBack","['lockdownextension', 'COVID__19', 'StayHome', 'MonkeyOnMyBack']"
