,username,location,following,followers,totaltweets,tweetcreatedts,retweetcount,text,hashtags
0,ChaliPhiri,Zambia,1289,1937,18891,Wed May 06 19:20:16 +0000 2020,0,Relief for #Zimbabwe nationals in #Botswana #coronavirus #covid19 https://t.co/15kkgmb5Vi,"['Zimbabwe', 'Botswana', 'coronavirus', 'covid19']"
1,mbhenyanekombie,"Milnerton, South Africa",327,179,3509,Wed May 06 19:22:27 +0000 2020,0,"@AldrinSampear The tension is more about the response to Covid.
1. Role of NCC
2. Compliance 
3. What is essential 
4. Past experiences 
5. Resources",[]
2,GrootLem, South Africa,1711,3953,40221,Wed May 06 19:24:48 +0000 2020,0,"Less people dying in South Africa than previous years, other countries like UK not so lucky. Let's hope coming winter doesn't hit us hard #Covid19SA https://t.co/9ZgpHV5iUr",['Covid19SA']
3,ShaxeKhumalo,"Bloemfontein, South Africa",1486,16404,90224,Wed May 06 19:29:47 +0000 2020,1,I’m talking to the FS MEC of Finance tomorrow about the province’s budget &amp; expenditure on COVID-19 on @CityRadioza 07:00 - 09:00 AM #ShaxeInTheMorning #CityRadioZA,"['ShaxeInTheMorning', 'CityRadioZA']"
4,Maps_Ralephata,"Kagiso, Johannesburg",545,779,4486,Wed May 06 19:30:28 +0000 2020,0,@SteersSA reminded me of why we should stick to the home cooked meals that we’ve been surviving with during lockdown as opposed to what we get served... #Covid19SA #Steers #MrDelivery https://t.co/01TnEuW73U,"['Covid19SA', 'Steers', 'MrDelivery']"
5,asthecoolboy,"Polokwane, South Africa",2363,3097,1054,Wed May 06 19:33:29 +0000 2020,5,"Please help me by retweeting, his potential employer might be on your timeline! 🙏🏾 #Covid_19 #casspernyovest #level3 #noexams #lockdownextension #Zuma #ZoomingWithZumas https://t.co/YMVZbdJMAU","['Covid_19', 'casspernyovest', 'level3', 'noexams', 'lockdownextension', 'Zuma', 'ZoomingWithZumas']"
6,edwardsartist,"Johannesburg, South Africa",1815,860,1294,Wed May 06 19:34:49 +0000 2020,0,"#THEGREATESCAPE
#artistlockdown 
#DAY41 'FOR WHAT IT'S WORTH .... '
A suite of artworks based on #covid19 #level4 
Ink on toilet paper
11cm x 10cm

DEMAND FOR TOILET PAPER SOARS GLOBALLY AS #COVID-19 #PANDEMIC… https://t.co/hpTihtm2Ha","['THEGREATESCAPE', 'artistlockdown', 'DAY41', 'covid19', 'level4', 'COVID', 'PANDEMIC']"
7,shaunmanzi,"Fairwood, Johannesburg",1042,692,10305,Wed May 06 19:35:48 +0000 2020,0,@GoodrickCharlie @helenzille It is a collective (a Covid 19 committee) not an individual.🤷🏾‍♀️,[]
8,molefi_cele,Rustenburg ,1055,184,261,Wed May 06 19:37:49 +0000 2020,1,"? Covid Pt in transit...
#Rustenburg'sfinest #essentialservices
#EssentialWorkers #Covid19SA #ONELIFEONECHANCE 
@RescueTrauma @RustenburgLM @RustenbrgHerald @NorthWestDOH @HealthZA @PresidencyZA https://t.co/RNTlorQRcw","['Rustenburg', 'essentialservices', 'EssentialWorkers', 'Covid19SA', 'ONELIFEONECHANCE']"
9,Anna_Afrika,"Cape Town, South Africa",1765,566,2037,Wed May 06 19:45:02 +0000 2020,0,The proposal was already published on 28 February 2020 and this is the first time I have seen any word about this in media because everything has been overshadowed by Covid which co-incidentally started due to the consumption of wild animals. This has to be stopped!!,[]
