,username,location,following,followers,totaltweets,tweetcreatedts,retweetcount,text,hashtags
0,TL_Sekhwela,jhb/plk,5734,5222,20900,Fri May 15 18:48:38 +0000 2020,0,"I remember y'all summoning corona there by the club. 😭😭 look at y'all now all tekateking, crusty &amp; shit! 🤡💀",[]
1,Tyrone_Madilola,Gauteng South Africa,2214,2073,8349,Fri May 15 18:49:37 +0000 2020,0,"#LockdownHouseParty 

Dj China has found the Corona cure
Danko 18 hours representing Vaal 016.... 🇮🇹",['LockdownHouseParty']
2,LDiemeng,,328,87,745,Fri May 15 18:55:59 +0000 2020,0,@Shimza01 &amp; @iam_ph are really abusing us.. we in lockdown because of China then they bring us @DjChinaRSA to come and hit us so hard.. should we call him corona??? #LockdownHouseParty #lockDownSouthAfrica what a killer set 🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🤦‍♂️🤦‍♂️🤦‍♂️🤦‍♂️,"['LockdownHouseParty', 'lockDownSouthAfrica']"
3,dhashenmoodley,"Johannesburg, south africa",3575,7566,11967,Fri May 15 18:57:56 +0000 2020,0,"Covid19 is ONLY a highly contagious deadly virus that we know VERY little about... SURE, it might kill you, your family, and everyone you love... BUT the rest of us? We’ll be FINE because we don’t work in HIGH RISK jobs. OPEN the economy NOW. Our party FUNDERS are suffering! https://t.co/tbVAfLL3NW",[]
4,StephenkotzeYT,,4,1,39,Fri May 15 19:01:37 +0000 2020,0,Those brand-name fisherman caps make you look incredibly stupid. #COVID19,['COVID19']
5,AmoWaNnete,Afrika Borwa,7071,7074,32278,Fri May 15 19:10:10 +0000 2020,0,@MissSebalo Go thata bagaetsho 😭 this week I learned that one of my colleagues ko the Wuhan of Mzansi lost his life due to Covid-19 💔,[]
6,KorengSelebogo,Kia Centurion,5480,5488,2020,Fri May 15 19:10:13 +0000 2020,5,"#LockdownHouseParty Crazy #Covid_19SA Specials💃💃if u in need of a 🚗 talk to me 😁I can be very nice 😁0661614444
@KiaMotorsSA @KiaCenturion 
-Kia K2500  R320 995 u save R15 000. I will be giving away Rubberizing, Tow bar, nudge bar, Radio,battery lock and spare wheel lock. https://t.co/HvGrC3GBmK","['LockdownHouseParty', 'Covid_19SA']"
7,Patrice_ZA,Africa,1610,1615,13130,Fri May 15 19:14:40 +0000 2020,0,@pascal_rhq @UmalambaneZN Don’t be fooled COVID is real there,[]
8,badqueentuelo,GOD,97,6061,97925,Fri May 15 19:15:32 +0000 2020,0,Coronavirus be dealing with you neh?? https://t.co/C940LAqB5B,[]
9,AmoWaNnete,Afrika Borwa,7071,7074,32278,Fri May 15 19:17:02 +0000 2020,0,@desireelanka Please go and test for Covid-19 already 🤦‍♀️,[]
10,Joneslaws,"ÜT: -26.1067876,28.2264814",796,381,143,Fri May 15 19:17:48 +0000 2020,12,"#SleekT praying for corona virus...🎶🕺🕺🕺🕺
#MTVBASEment #mtv
#MTVBASEmentbattle https://t.co/7Hmi1y6cso","['SleekT', 'MTVBASEment', 'mtv', 'MTVBASEmentbattle']"
11,KingMouze_,Mouzetrap Head Office,76,562,9535,Fri May 15 19:17:55 +0000 2020,0,This is a fucking JOKE 🤦🏾‍♂️🙆🏾‍♂️ https://t.co/moBttzgbi9,[]
12,Aliman357,Durban North,3074,2206,107598,Fri May 15 19:19:21 +0000 2020,0,"Tracks of my tears (Smokey Robinson &amp; The Miracles) - Platoon version https://t.co/nSsfmT8GAF via @YouTube

Current mood. Had enough of this mutha 🤬ing CoVid19 shit.",[]
13,thabisotlouamma,"🇿🇦Polokwane, South Africa",3697,1559,2752,Fri May 15 19:20:07 +0000 2020,0,"This Covid-19 disease it's 6 months old i suggest we change the name to Covid-20.
#MadagascarMedicine",['MadagascarMedicine']
14,Foxxygonzy,42.2km,339,301,6175,Fri May 15 19:24:37 +0000 2020,2,"Our HOD today mentioned that in our hospital buddy system, it’s important to ask about our mental health in addition to Covid symptoms. 
And I agree. This pandemic has really taken a mental toll on us health workers. 
Tensions are high. Everyone is stressed. 
It’s tough.",[]
15,ShibaneSonwabos,"Akasia, South Africa",450,235,2707,Fri May 15 19:24:40 +0000 2020,0,"Scientists are making hit and misses on this Covid 19 , what more wth those who are not scientists but depend on them. We were told not to wear masks, kids are resistant and all that has changed. Hope vaccine is found soon, Take care good people there’s only one life",[]
16,SbuMpungose,JoburgMyHomeburg ,4838,16779,49707,Fri May 15 19:28:51 +0000 2020,1,"To the “WEs”, see our lives! 😭 #SALockdown #COVID19inSA https://t.co/4w3esZBKjo","['SALockdown', 'COVID19inSA']"
17,Zukz_Franco,,7187,7984,49898,Fri May 15 19:31:31 +0000 2020,0,"I have a question 

If one tests positive to the Coronavirus &amp; then he recovers, can the virus infect him again? 

#COVID19 #CoronaVirusSA https://t.co/4nzBUwudt0","['COVID19', 'CoronaVirusSA']"
18,Real_Magivano,Now on MTVBASE 👉🏽,1385,2190,12744,Fri May 15 19:34:05 +0000 2020,0,Y’all have been wanting to see people that recovered from Covid 19 Zama is here guys. Please share your experience. https://t.co/VpkB0LmTwQ,[]
19,FazielahW,"Cape Town,South Africa",1456,1625,17046,Fri May 15 19:36:40 +0000 2020,0,Loving @TheStuartTaylor 's online #Moneys2Tight2Mention #coronavirus show ... it's just like watching him live at @capetowncomedy without the shooters and Savana specials😂😭 https://t.co/s95LcENeQ2,"['Moneys2Tight2Mention', 'coronavirus']"
20,Mzo_honcho,The Sauce,2820,5350,109551,Fri May 15 19:37:13 +0000 2020,0,@KMalatji To be honest we need some Trump like reforms here. Especially things protectionism and championing local production. But Corona really hurt his bid.,[]
21,Seabi_88,"Johannesburg, South Africa",850,844,15829,Fri May 15 19:37:34 +0000 2020,0,"This new age partying (social construct) Covid has brought us has halved bumping into people you don't want to bump into, being told slippers can't enter. I can dig it 🤣.",[]
22,Mpumee_Njoms,South Africa,655,665,11052,Fri May 15 19:39:50 +0000 2020,0,We’re at 13 524 confirmed #COVID19 cases. These numbers are really worrying,['COVID19']
23,Les_TheGreat,"Cape Town, South Africa",33682,34412,215835,Fri May 15 19:43:43 +0000 2020,22,"@bhekicele_com there is a pregnant lady (four months pregnant) who was picked up today and is being held in a police cell in a Katlehong police station.

She has not been given any food or anything warm to survive nor anything to protect her from #COVID19.",['COVID19']
24,Les_TheGreat,"Cape Town, South Africa",33682,34412,215835,Fri May 15 19:43:44 +0000 2020,1,"@bhekicele_com aren't pregnant women more vulnerable to contracting #Covid_19?

Shouldn't this be handled in a better way to protect her and the unborn babies?",['Covid_19']
25,Mzo_honcho,The Sauce,2820,5350,109551,Fri May 15 19:45:11 +0000 2020,0,@ChefMilzzy He scared of corona,[]
26,talz_breezy,South Africa,152,229,3166,Fri May 15 19:45:13 +0000 2020,1,"what has Covid19 taught brands? If you ain’t essential, you ain’t shit",[]
27,vuyiswamb,Pretoria ,26890,29432,54024,Fri May 15 19:46:42 +0000 2020,1,"I can't even recognize my neighbor  in a Mask. The government should make this compusary 
#COVID19 #Bundesliga https://t.co/XegyGqrqMX","['COVID19', 'Bundesliga']"
28,Mzo_honcho,The Sauce,2820,5350,109551,Fri May 15 19:47:19 +0000 2020,0,@ChefMilzzy Once you catch Corona your lungs can get permanent damage now what would that mean for his career?,[]
29,ChefMilzzy,"Durban, South Africa",847,9257,224060,Fri May 15 19:49:33 +0000 2020,0,@PatrickJnr His apparently scared of getting Corona,[]
30,edwardsartist,"Johannesburg, South Africa",1815,860,1294,Fri May 15 19:49:59 +0000 2020,0,"#ECOMMERCE #FAIRNESS #EBRAHIMPATEL 
#artistlockdown 
#DAY50 'FOR WHAT IT'S WORTH .... '
A suite of artworks based on #covid19 #level4 
Ink on toilet paper
11cm x 10cm

DEMAND FOR TOILET PAPER SOARS GLOBALLY AS… https://t.co/jkeEsJPqbr","['ECOMMERCE', 'FAIRNESS', 'EBRAHIMPATEL', 'artistlockdown', 'DAY50', 'covid19', 'level4']"
31,vuyiswamb,Pretoria ,26890,29432,54024,Fri May 15 19:50:45 +0000 2020,1,"@Mthura08669003 @MahlodiMphalo @Walle_Muhenyeri @kaRonaldo_Entle If any of you two get Covid19, I'm visiting wearing this tshirt 😂😂😂 https://t.co/UDCkJKGwQ1",[]
32,TheRealPaniki,"Botlokwa,Limpopo, South Africa",1699,1909,25586,Fri May 15 19:54:31 +0000 2020,1,"So vele vele we don't have Monday-Sunday anymore, everyday is everyday. Yah neh Covid-19 e re swere ka di washing. Bophelo ke Skiripoto ngwana mme. https://t.co/rXZwmLipyX",[]
33,accolade29,"Abuja, Nigeria",470,406,2630,Fri May 15 19:57:40 +0000 2020,1,"@NaijaFlyingDr explanation on the drug discovery, validation and approval process on @channelstv  @CTVHardcopy programme should make everyone queries the unverified herbal remedies for #Covid19. Ask questions, don't just share and believe in pseudoscience.",['Covid19']
34,MaghdieM,"Cape Town, South Africa",25,15,315,Fri May 15 19:59:29 +0000 2020,0,@RobynPorteous Not to mention the psychological scarring. How do we work together after covid-19 to rebuild our lives and the economy? 💔,[]
35,gevaarlik21,"Pretoria, South Africa",6523,8215,78282,Fri May 15 20:00:37 +0000 2020,0,@mpexo Lol hahaha all thanks to covid 19,[]
36,sonoinnovation1,New world,1418,262,4616,Fri May 15 20:06:14 +0000 2020,1,@Sbathu @Pappiethome @SKgokane As we await COVID19 to subside remain at Home and Focus. Rekaofela with @ArnoldsMmc @MATSABOLA_ https://t.co/i9FzVJxoaI,[]
37,Zukz_Franco,,7187,7984,49898,Fri May 15 20:06:28 +0000 2020,0,Coronavirus is exposing things https://t.co/DPctqXHrVf,[]
38,Aliman357,Durban North,3074,2206,107598,Fri May 15 20:07:35 +0000 2020,0,"Kylie Minogue - The Loco-motion - Official Video https://t.co/RW2NhFaYHN via @YouTube

Come on. Do the CoVid19 with me.... 🎶🎵",[]
39,MarkJulius1,"Cape Town, South Africa",623,44,817,Fri May 15 20:14:12 +0000 2020,0,"To all the families around the world who lost loved ones because of covid 19 may you find comfort, peace and strength in the loving arms of Jesus. John 14:1-4. 💕",[]
40,Raymond95719580,South Africa ,495,500,21413,Fri May 15 20:18:23 +0000 2020,0,"@joziguyz @PhumlaniMMajozi Today is known, tommorow is not, I rather worry about today, I sleep peacefully knowing my government made the best decision that my home is free of coronavirus!!!",[]
41,lungile_mashele,Midrand,2493,3542,28414,Fri May 15 20:19:29 +0000 2020,2,"Imagine having lost a mom or brother to COVID and then seeing this... 

Unbelievable https://t.co/0ScY6gxB0o",[]
42,Peterman43,South Africa,1765,12271,54784,Fri May 15 20:19:45 +0000 2020,64,Patel opened nurseries last week. Closed them this week. Nothing to do with Covid. All to do with power.,[]
43,gwendavies12345,,624,237,24956,Fri May 15 20:20:54 +0000 2020,5,@Jessica67669786 @mortgageprison @RishiSunak @kevinhollinrake please Sirs help #ukmortgageprisoners Banks invented interest only mortgages now 12years on still NEGATIVE EQUITY. Banks REPOSSESS vulnerable due to #COVID19 Pensioners homes. @Keir_Starmer I’m sure labour would not allow this? Please support us https://t.co/oHkb0BLi7U,"['ukmortgageprisoners', 'COVID19']"
44,gwendavies12345,,624,237,24956,Fri May 15 20:25:29 +0000 2020,6,@mortgageprison @TheFCA @CMAgovUK @JohnGlenUK @RishiSunak @APPGMortgage @APPGbanking @andyverity @CatMcShane @mortgagesols @b_c_chapman @BBCNews Are #ukmortgageprisoners once again being stitched up? @RishiSunak @kevinhollinrake @TheFCA please outlaw this. @mortgageprison have suffered enough. Now Banks are repossessing pensioners homes. #COVID19 makes us vulnerable. @Keir_Starmer labour wouldn’t allow this would they? https://t.co/IOHsgdxZJw,"['ukmortgageprisoners', 'COVID19']"
45,Lindoku31847637,South Africa ,83,56,385,Fri May 15 20:29:02 +0000 2020,0,Businesses are loosing revenue.  #WeAreCPUTMedia #WeAreCPUT #coronavirus #COVID_19 https://t.co/n5jZPVBd14,"['WeAreCPUTMedia', 'WeAreCPUT', 'coronavirus', 'COVID_19']"
46,socialbugsmm,"Pretoria, South Africa",403,32,519,Fri May 15 20:29:08 +0000 2020,0,"According to this, these districts will remain on Level 4 #LockdownSouthAfrica #Curfew #CoronavirusInSouthAfrica #Covid_19SA @BusinessTechSA 

https://t.co/7H8UJSG4AX","['LockdownSouthAfrica', 'Curfew', 'CoronavirusInSouthAfrica', 'Covid_19SA']"
47,ShineBourgeois,"St Louis, MO 🇺🇸 / EL 🇿🇦",1675,14820,93351,Fri May 15 20:31:35 +0000 2020,8,"Xhosa people are leadership tho.😂😂😂 This man lowkey enforced the R350 grant. 🤞🏾😷
#Xhosa #covid19SA https://t.co/jp82Joc4JZ","['Xhosa', 'covid19SA']"
48,gwendavies12345,,624,237,24956,Fri May 15 20:33:42 +0000 2020,2,@kevinhollinrake The regulators in the case of #ukmortgageprisoners have been slow to react to stop the abuse by Banks since 2008. Banks RECKLESS LENDING lead to the crash. But banks bailed out and people penalised. NEGATIVE EQUITY after 12yrs banks REPOSSESS pensioners homes into  #COVID19 https://t.co/71LCCxyYXY,"['ukmortgageprisoners', 'COVID19']"
49,Lindoku31847637,South Africa ,83,56,385,Fri May 15 20:35:42 +0000 2020,0,The prices  will increase as people are getting desperate. #WeAreCPUTMedia #WeAreCPUT #coronavirus #COVID_19 https://t.co/dfgxWTIUDN,"['WeAreCPUTMedia', 'WeAreCPUT', 'coronavirus', 'COVID_19']"
50,KunjaloD,Joburg,5184,31126,28367,Fri May 15 20:36:06 +0000 2020,3,'You disrespect COVID-19 cure because it's African' - Madagascar president fires at the West - Face2Face Africa https://t.co/w15VTCT1o2,[]
51,Augustineblaq,"Pretoria, South Africa",1737,2348,959,Fri May 15 20:36:15 +0000 2020,1,"People needs permit, Their babies are calling... respect Kiing Monada 🔥🔥🔥🔥🖤 #Covid19SA https://t.co/tpRGSbEhsG",['Covid19SA']
52,gwendavies12345,,624,237,24956,Fri May 15 20:38:47 +0000 2020,2,@janea216 @kevinhollinrake #ukmortgageprisoners are testimony to the fact that austerity harms innocent people. #COVID19 is a crisis within a crisis for us.NEGATIVE EQUITY SINCE 2008. Banks crashed we pay. Now Banks REPOSSESS our homes. Vulnerable pensioners buytolet tenants paying STOP IT https://t.co/WVAFi2O79u,"['ukmortgageprisoners', 'COVID19']"
53,MamaBokgabo,"Rustenburg, South Africa",706,746,10760,Fri May 15 20:44:05 +0000 2020,0,"@Kei2Tolo Don't answer 🙊😂😂😂 covid 19 mtase. I'm kidding when all this is over, our lives must still continue akere.",[]
54,riadlaher,Sandton South africa,1372,530,8421,Fri May 15 20:45:47 +0000 2020,0,"Many big south African retailers have been found wanting with their e commerce offering 

https://t.co/yevZrxtvgq",[]
55,gwendavies12345,,624,237,24956,Fri May 15 20:48:27 +0000 2020,4,@mortgageprison @JohnGlenUK @TheFCA Are #ukmortgageprisoners being stitched up. @TheFCA announces it will investigate “outlier “ charges and banks changing account numbers. Any connection? @RishiSunak sir please legislate to STOP REPOSSESSIONS. You did it for #COVID19 please do it for @mortgageprison https://t.co/4d1ABNSLw9,"['ukmortgageprisoners', 'COVID19']"
56,BrianZiBeast,Randburg Square,891,288,3533,Fri May 15 20:51:03 +0000 2020,0,#LockdownSA #Covid_19 #lockDownSouthAfrica plesse let us out https://t.co/BS8eCHGXwA,"['LockdownSA', 'Covid_19', 'lockDownSouthAfrica']"
57,redmusse,South Africa,581,1047,17091,Fri May 15 20:51:25 +0000 2020,0,"I have been trying to get myself a copy of Melinda Ferguson's Lockdown: The Corona Chronicles. Which is only available online as an ebook but dololo.
Yet they said we can now shop online. I'm tired.",[]
