,username,location,following,followers,totaltweets,tweetcreatedts,retweetcount,text,hashtags
0,Mabhekshesha,SA🇿🇦 Mpumalanga,692,384,1546,Thu Apr 23 20:53:46 +0000 2020,0,Explaining Coronavirus levels https://t.co/F5rEVjFSwz,[]
1,t_doll01,"Pretoria, South Africa",1827,1552,843,Thu Apr 23 20:54:00 +0000 2020,0,Dstv: DSTV should give S​.​A. subscribers a payment break or decrease prices during Covid-19 - Sign the Petition! https://t.co/KFXyYLnjgS via @Change,[]
2,eclegislature,"Bhisho, Eastern Cape, RSA",195,3677,2636,Thu Apr 23 20:55:34 +0000 2020,1,#SouthAfrica will enter alert #level4 on 1 May in response to the #COVID19 pandemic. Presently the country is in stage 5. The various levels denote the action that needs to be taken to stop the spread of the virus. #Covid19SALockdown  #StayHomeSA https://t.co/zW7j6ukD0D,"['SouthAfrica', 'level4', 'COVID19', 'Covid19SALockdown', 'StayHomeSA']"
3,KEyckmans,,517,574,2845,Thu Apr 23 20:56:02 +0000 2020,2,"#Lockdown Day 28 #VirtualTravelAfrica for those who are looking for some inspiration post-covid 19....or just a bedtime story 😉 https://t.co/JLPlgiROVF
#covid19 #travelinspiration #travel #Africa https://t.co/YBQXjZHxFf","['Lockdown', 'VirtualTravelAfrica', 'covid19', 'travelinspiration', 'travel', 'Africa']"
4,Demaggio007,,420,332,1121,Thu Apr 23 20:57:46 +0000 2020,2,Proud of my President 🇿🇦🇿🇦🇿🇦 @Abramjee #covid19 #SouthAfrica https://t.co/8N6dmJ1GvY,"['covid19', 'SouthAfrica']"
5,B_Mellowcious,Pretoria South Africa,275,68,225,Thu Apr 23 20:59:09 +0000 2020,0,#maskchallenge if you can't see Covid-19 it can't see you... Dankie President https://t.co/RqnCX0HEpk,['maskchallenge']
6,mkoo7gp,Jozi,4654,2268,68025,Thu Apr 23 21:02:20 +0000 2020,2,"@Sentletse And the President opens up cigarette sales ??? Am really confused. I thought the highest risk point of the COVID19, where its impact is fatal is in the lungs",[]
7,SakhiNgwevela,South Africa,5003,3899,48263,Thu Apr 23 21:04:05 +0000 2020,0,One thing for sure we’re LED by @CyrilRamaphosa. It’s VALUE for my vote. The SA government has TAKEN full control of the situation. Gone are the days of being reactionary vs the proactive approach. The stance taken by @DrZweliMkhize in EC must be commended. #Covid19inSA,['Covid19inSA']
8,colindennis1970,Irene ,876,545,8964,Thu Apr 23 21:04:13 +0000 2020,0,@BantuHolomisa @N_Kwankwa At least one good thing will come out of the Corona pandemic....,[]
9,PeterMotse,,928,779,18238,Thu Apr 23 21:04:55 +0000 2020,0,@only1zeus @yankohBoy @abdool_moh Thanos is pro Covid though,[]
10,KhucLwi_M,"Cape Town, South Africa",906,795,27307,Thu Apr 23 21:05:03 +0000 2020,0,"@Pale_Mo 😂 😂 😂 The anger in this response!!! Palesa

😢Argh Covid is doing the most",[]
11,Kolie_Yola,"Cape Town, South Africa",5674,11456,200372,Thu Apr 23 21:05:38 +0000 2020,3,"@Neli_Ngqulana @MaS1banda Unfortunately it's a novel virus and very little is known about it, meaning that no one knew for how long the vaccine to attack those protein spikes will be developed and ready. No one in the past weeks or now can make definite predictions about when COVID strategies will end.",[]
