,username,location,following,followers,totaltweets,tweetcreatedts,retweetcount,text,hashtags
0,__Thiza,Johannesburg,1116,251,1020,Fri May 01 20:12:49 +0000 2020,0,"RIP Jason 😭😭😭😭😭#The_Transporter 

It's not just the covid-19, Let's not forget it!

The world of cinema is in mourning. Actor Jason Statham, who plays Frank Martin in the film ""the transporter"" was shot in his home in New York City by thieves who broke into his home. https://t.co/z2tC11XRkn",['The_Transporter']
1,Zingisa_zinga,"Johannesburg, South Africa",2503,1118,4151,Fri May 01 20:14:06 +0000 2020,8,#COVID__19 #coronavirusInSouthAfrica #Coronavirussouthafrica what do y'all think about this. https://t.co/bBDw2QxaI6,"['COVID__19', 'coronavirusInSouthAfrica', 'Coronavirussouthafrica']"
2,KeKatlie_Str8,"012, Pitori",1128,1171,22829,Fri May 01 20:14:37 +0000 2020,0,"""Note that the Gilead vaccine has been approved for emergency.

Vaccination conditions have been good, and the US FDA has approved emergency production.""

#CoronaVirus 🦠 #level4lockdown","['CoronaVirus', 'level4lockdown']"
3,Bibipana,"Elim, South Africa",113,80,4101,Fri May 01 20:15:54 +0000 2020,0,"From Cape Aghulas municipality:

Two police officers in the Cape Agulhas Municipality have tested positive for #COVID19. The police officers are based at the Bredasdorp Police Station and the Struisbaai Police… https://t.co/3dTYEJundJ",['COVID19']
4,briaani,"Centurion, South Africa",194,1351,99176,Fri May 01 20:18:04 +0000 2020,0,Trying to show us how Corona started https://t.co/Kmfelk73h0,[]
5,SihleMlambo_,"Johannesburg, South Africa",1444,7579,228233,Fri May 01 20:18:41 +0000 2020,6,"Covid-19 numbers are only going to get worse beloveds. 
Today they confirm 13 new deaths. 
Importantly, they say they want to verify more deaths before they classify them as Covid-19 deaths. Hmmmm. Stay safe. #StayHome",['StayHome']
6,Victor_MKH,"Cape Town, South Africa",821,6715,170520,Fri May 01 20:18:47 +0000 2020,1,"According to the provincial health report, Free State has 122 Covid-19 cases &amp; 95 recoveries with 6 deaths. That means the number of active cases is now sitting at 21.
- 7 494 people have been tested(more tests still rolling)
- 758 969 screened.

Wow!! My province bandla!!!🙌🏾🙌🏾🙌🏾",[]
7,sandidakar,South Africa,4813,4129,47274,Fri May 01 20:19:29 +0000 2020,2,"🙄🙄🙄🙄 I can't, I swear I'm going to moere someone. The levels 🤦🏼‍♀️🤦🏼‍♀️🤦🏼‍♀️ #LockdownSA #Covid19SA #COVID19SouthAfrica https://t.co/NHy4TYReib","['LockdownSA', 'Covid19SA', 'COVID19SouthAfrica']"
8,IvynSambo,Nelspruit/Cape Town,1750,34905,24730,Fri May 01 20:19:50 +0000 2020,5,"Hi @zilevandamme will like to share this study with you on Facebook but you blocked me for just disagreeing with you. But here you go. Enjoy.

https://t.co/zxVmjlgOvx",[]
9,EmmiraanSwartz,"Cape Town, South Africa",2690,5625,60046,Fri May 01 20:20:13 +0000 2020,0,Lol your ancestors saved you. That pizza was diagnosed with COVID-19 and died before getting to you. 😭😭 https://t.co/S8WFoiX0on,[]
10,dougandersonza,South Africa,972,551,2929,Fri May 01 20:23:27 +0000 2020,0,"#coronavirus update 01/05/2020
5951 infections (+304 from 30/4)
2382 recoveries (as at 29/4)
116 deaths (+13 from 29/4)

29/4/20 = 5350 (+354 from 28/4)
30/4/20 = 5647 (+297 from 29/4)
1/5/20 = 5951 (304 from 30/4) https://t.co/C5qgrJr4kA",['coronavirus']
11,PrinceC83819811,"Mamelodi, South Africa",120,34,339,Fri May 01 20:28:05 +0000 2020,0,"To You all with Covid-19,,We wish You a speedy recovery from speedsta.@ChannelOTV #LockdownHouseParty https://t.co/JOH45F6XOz",['LockdownHouseParty']
12,amirduncan,"Cape Town, South Africa",3266,2582,12681,Fri May 01 20:28:24 +0000 2020,0,Russian Bear R500. Mara people won't even be accepted in hell uyazi. They will be refugees at reception. #lockdown #COVID19 @UmalambaneZN,"['lockdown', 'COVID19']"
13,bakedonline,Imagination,547,29106,30880,Fri May 01 20:29:07 +0000 2020,0,@tasfakier I would risk it all for a massage. Okay maybe not all the risks I don’t want covid 😂,[]
14,KabeloAbel_,"Kempton Park, South Africa",837,557,2315,Fri May 01 20:33:50 +0000 2020,0,"#Covid19InSA The total number of confirmed cases in South Africa is 5951. New figures for recoveries stands at 2382. A further 13 deaths have been reported, total deaths in SA is now 116. The total number of tests conducted to date is 217 522.
#RayonMediaNews","['Covid19InSA', 'RayonMediaNews']"
15,DrJacksonBecks,"Hazyview, South Africa",3488,2566,26564,Fri May 01 20:34:55 +0000 2020,0,@KgomotsoLoabile They even went overseas to fetch the corona. This race get to my skin,[]
16,Bafana_Mseazar,"Midrand, South Africa",528,722,7513,Fri May 01 20:36:28 +0000 2020,0,I just wondering y WC is at the bottom meanwhile today #whiteprivilege were rooming like headless ko sea 🌊 Point #lockdownextension #Covid_19SA #Covid19MojaLove https://t.co/z56Qyy27fv,"['whiteprivilege', 'lockdownextension', 'Covid_19SA', 'Covid19MojaLove']"
17,Carolyn_Steyn,"Johannesburg, South-Africa",1771,8137,19236,Fri May 01 20:37:16 +0000 2020,1,"So I really want to go for a walk tomorrow but I know I am going to bump into every Tom, Dick and Harry between 6 and 9am. You think this is wise?  @PresidencyZA @CyrilRamaphosa @DlaminiZuma #Covid_19SA #sillylittlerules","['Covid_19SA', 'sillylittlerules']"
18,chaplinsgrill,"Sandton, South Africa",330,261,2416,Fri May 01 20:38:05 +0000 2020,0,Ist of May 2020 Covid-19 official jog in the street 👌😉😷 wow that was great 😜 @ Illovo Junction https://t.co/oGjGKv94cW,[]
19,Neo8Emmanuel,"Pretoria, South Africa",2939,894,1620,Fri May 01 20:38:18 +0000 2020,0,"@Bita33088889 @EnochLeayaSegop @DrZweliMkhize I appreciate that but we can't be blind followers. We need to be careful particularly on half researched topics.  Covid-19 is barely 6 months. Although semilars viruses emerged before, little is known of this one. There will be trials an errors but thorough research in needed.",[]
20,Velile_Mnyandu,"Johannesburg, RSA",3721,98334,75547,Fri May 01 20:38:29 +0000 2020,2,"“After an assessment of the cases by the responsible health authorities, the three people who tested positive will go into a 14-day quarantine at home” ~ Plans to restart the @Bundesliga_EN receive another setback. #COVID__19 

https://t.co/9IRP7VlA9E via @fckoeln",['COVID__19']
21,Jp39760576,,26,0,2,Fri May 01 20:42:17 +0000 2020,0,"@BillGates #America #Billgates #Covid #Patriots Cant Pay rent because South Africa is at a standstill,
I ask humbly for the support of the people of the world
 https://t.co/D5xjbpWPHM","['America', 'Billgates', 'Covid', 'Patriots']"
22,officialclaire8,South Africa,242,1119,6401,Fri May 01 20:46:11 +0000 2020,0,DSTV should give S​.​A. subscribers a payment break or decrease prices during Covid-19 - Sign the Petition! https://t.co/250Ftb5CgU via @Change,[]
23,kaya_mbali,"Sonlandpark, vereeniging",1143,96,531,Fri May 01 20:47:28 +0000 2020,0,"#Covid19SA western cape numbers are scary, with this 7 days window period of Provincial traveling sizofa🙆‍♂️",['Covid19SA']
24,gwendavies12345,,624,237,24956,Fri May 01 20:47:29 +0000 2020,4,@JohnGlenUK @JohnGlenUK this seems fair during #covid crisis. Do you think it’s fair for #ukmortgageprisoners at end of term to be repossessed by banks who put us in this situation 2008. Negative equity job losses sickness kept us hostage. Destroying lives tenants and residential vulnerable https://t.co/IfKhydhMVl,"['covid', 'ukmortgageprisoners']"
25,_K_Matlou,Pretoria ,2382,1947,20394,Fri May 01 20:49:02 +0000 2020,1,Does the Covid-19 test results come back after few hours or still 3 days?,[]
26,MKhalidSayed,Cape Town,2225,1780,4345,Fri May 01 20:52:01 +0000 2020,7,It is sad when law enforcement personel are hesitant to act against the privileged for defying COVID-19 lockdown yet some of them are harsh in dealing with the poor getting food and even arrest those who feed the poor while they have proper documents- we need to improve on this,[]
27,YogaSivaya,"Pretoria, South Africa",279,333,28717,Fri May 01 20:54:03 +0000 2020,0,@Leon_Schreib Seems ANC &amp; EFF believing Covid19 is the right  moment for radical experiments.,[]
28,gwendavies12345,,624,237,24956,Fri May 01 20:55:03 +0000 2020,4,@jilly284 @JohnGlenUK @mortgageprison @APPGMortgage @kevinhollinrake please ask @RishiSunak to stop repossessions of homes at end of term of #ukmortgageprisoners. Btl and residential in negative equity caused by 2008 Banking CrisisNow vulnerable tenants and homes in #covid19.Up to date with payments but end of term bank repossess https://t.co/KuPrbB8ytE,"['ukmortgageprisoners', 'covid19']"
29,Mr_Awesome_Za,,1548,306,9546,Fri May 01 20:55:54 +0000 2020,0,"Our government should at least say something about the ""cure"" found in Madagascar. Whether it works or not. #Covid_19 #whiteprivilege #lockdownextension #lockdown #","['Covid_19', 'whiteprivilege', 'lockdownextension', 'lockdown']"
30,FedericoMauro17,,1681,211,434,Fri May 01 20:57:08 +0000 2020,0,"@jonpier @WhiteHouse @realDonaldTrump He is a very good president and gas helped the economy and country but recently has not been handling the coronavirus very well.
Just a small default",[]
31,Anastasi_Boity,South Africa,2173,1801,6497,Fri May 01 20:58:06 +0000 2020,1,"#Covid19inSA|
The total number of confirmed #Covid19inSA is 5951,with new 13 deaths bringing the total to 116. https://t.co/K5U1cB7EnJ","['Covid19inSA', 'Covid19inSA']"
32,ASHOKKPUNDIT,"Pretoria, Gauteng South Africa",56,131,4628,Fri May 01 20:58:19 +0000 2020,0,"@HealthZA Looking at the number of new infection cases and number of deaths reported, have we made the right decision to go to #level4lockdown? 😳😳😳😳@PresidencyZA @CyrilRamaphosa #Covid19SA #Covid19inSA #Covid_19SA  #LockdownSA","['level4lockdown', 'Covid19SA', 'Covid19inSA', 'Covid_19SA', 'LockdownSA']"
33,Skhumbuzo123,"Cape Town, South Africa",842,536,8054,Fri May 01 20:59:37 +0000 2020,1,"This Province has ONE THOUSAND more cases of #Covid19inSA than Gauteng. 
Let them jog. These people don't listen😒 https://t.co/29WX8kZsDy",['Covid19inSA']
34,Jamnandasgodan,"Pinetown, South Africa",5745,19391,186847,Fri May 01 21:02:06 +0000 2020,1,#COVID__19 Statistics in South Africa as at 01 May 2020. #Covid19SA #LockdownSA #Basiceducation https://t.co/Bw78N1yEF4,"['COVID__19', 'Covid19SA', 'LockdownSA', 'Basiceducation']"
35,ArtsSportNwpg,"Mafikeng, South Africa",1801,6285,3928,Fri May 01 21:02:44 +0000 2020,2,"The total number of confirmed COVID-19 cases in South Africa is 5951.The total number of tests to date is 217 522, of which 9992 were done in the last 24 hours. Recoveries stand at 2382 as at 29 April 2020.The  #Covid_19  Provincial Breakdown is as follows: https://t.co/ckAtnomCHb",['Covid_19']
36,Bongz_Mazbk,"Sandton, South Africa",929,1146,8893,Fri May 01 21:08:22 +0000 2020,3,"Hey @McKenzieCNN I see you decided to show CNN the Centurion video but mum on the Cape Town scenes today? Is it because it doesn’t fit your narrative about SA? 

Also care to share why all your CNN reportings on Covid-19 are so focused on only showing informal settlements?",[]
