,username,location,following,followers,totaltweets,tweetcreatedts,retweetcount,text,hashtags
0,mlu2468,South Africa ,1182,876,14636,Fri May 29 17:05:29 +0000 2020,0,@Paul_Mohlakoana @ComradesRace Comrades marathon is disorganized this year. I think it is due to COVID-19 fever,[]
1,Balesh_Raniga,,964,104,18895,Fri May 29 17:09:58 +0000 2020,0,@Discovery_SA feedback on this? Have you escalated this &amp; reviewed your position on the matter ? My friend has now lodged a complaint with CMS re your justification on interpretation of regs for not retrospectively covering all members from risk #Covid_19SA https://t.co/vIHaBZDgQ1,['Covid_19SA']
2,ashish_za,,400,482,25516,Fri May 29 17:11:26 +0000 2020,0,"@MartyMcLxmxn Snake wine? So conflicting. 
Pre vivid = too outrageous not to try once. 
Post covid = this came from a wet market where? No thanks.",[]
3,TowardsUhuru,South Africa,2137,2157,24246,Fri May 29 17:12:30 +0000 2020,0,"@CyrilRamaphosa @Lesufi this side bo Malome.

#schoolreopening #lockdownextension #day64oflockdown #Covid19SA https://t.co/R8vj8jkODr","['schoolreopening', 'lockdownextension', 'day64oflockdown', 'Covid19SA']"
4,CityTshwane,South Africa- Gauteng,2976,462650,89404,Fri May 29 17:15:02 +0000 2020,3,How to shop safely. #Covid_19SA https://t.co/DOPXCttXUm,['Covid_19SA']
5,Sihle_NJM,"Evaton, South Africa",669,1695,48343,Fri May 29 17:17:11 +0000 2020,0,Im going to cry the first time I sip an ice cold @corona on Monday after so many days 😭,[]
6,ewnreporter,South Africa,862,716558,302635,Fri May 29 17:18:15 +0000 2020,50,#Covid19SA @DBE_SA has gazetted the final schedule for the reopening of schools in the country under the disaster management act. More on https://t.co/ySziGJ8lr0 TK https://t.co/N1FpN0Gqp4,['Covid19SA']
7,i_Empho,Tafelkop | East Rand,2432,2959,45016,Fri May 29 17:23:20 +0000 2020,0,"Kanti What Is Happening In The World Of Covid-19?
🤧😷",[]
8,edwardsartist,"Johannesburg, South Africa",1815,860,1294,Fri May 29 17:29:25 +0000 2020,0,"#SOCIALGRANT
#artistlockdown 
#day64 'FOR WHAT IT'S WORTH'

A suite of artworks based on #covid19 #level4 
Ink on toilet paper
11cm x 10cm

DEMAND FOR TOILET PAPER SOARS GLOBALLY AS #COVID-19 #PANDEMIC… https://t.co/ZOb1boWXq5","['SOCIALGRANT', 'artistlockdown', 'day64', 'covid19', 'level4', 'COVID', 'PANDEMIC']"
9,chillpep,"Cape Town, South Africa",1387,985,12815,Fri May 29 17:29:58 +0000 2020,0,"@XNdimba @Fin24 Dont assume! The comment is not about employees! Employers in general, excluding government, is light years ahead when it comes to safety and Covid spread prevention.Thus the comment",[]
10,Gullyaime,,667,1750,4126,Fri May 29 17:32:11 +0000 2020,109,"""Keep the pendemic in corona bottles partner! 😷😧"" this kept me on my toes, s/o @BudweiserSA 🍺
.
.
Saw the other videos... they're cute...
#KingoftheBeats | 🎶👑 https://t.co/fnBVAyQpdh",['KingoftheBeats']
11,gwendavies12345,,624,237,24980,Fri May 29 17:37:49 +0000 2020,5,@JulieStivvy @APPGbanking @TheFCA @financialombuds @JohnGlenUK @BorisJohnson @RishiSunak @APPGMortgage @RishiSunak please legislate to stop repossessions of pre2008 mortgages. We’ve been sold to unregulated debt collectors who do not even pay British taxes. It’s unfair but the law can’t help as it stands.Please help #ukmortgageprisoners in #covid we are vulnerable need legislation https://t.co/IO0Su0n0ry,"['ukmortgageprisoners', 'covid']"
12,BrendaM51777950,South Africa,833,649,48220,Fri May 29 17:41:11 +0000 2020,0,Reports like these will be daily covered in the news as pastas willnact with impunity on poor pple with no medical access but the so called spiritual access. They will be beaten to near death or abused anyhow because pastas are curing them from Covid19 https://t.co/G8qr8CVYv6,[]
13,MuslimAssocSA,South Africa,679,2220,788,Fri May 29 17:43:15 +0000 2020,7,Teams travelled across Ekurhuleni this afternoon to distribute blankets to disability centers across the metro. #WarmMzansi #UbuntuInAction #ReliefReformReward #COVID19 #CommunityRelief https://t.co/div232gxc2,"['WarmMzansi', 'UbuntuInAction', 'ReliefReformReward', 'COVID19', 'CommunityRelief']"
14,stevevanrooyen,The burg ,900,556,3266,Fri May 29 17:56:27 +0000 2020,0,"Today is #day64oflockdown in South Africa - What is the biggest lesson you have learnt about yourself during lockdown? 

#Covid_19SA #COVID19SouthAfrica #Covid","['day64oflockdown', 'Covid_19SA', 'COVID19SouthAfrica', 'Covid']"
15,Ndivho_Camille,South Africa,1536,764,2884,Fri May 29 17:58:48 +0000 2020,0,Zwa serious .. This time around ri tea u tou farela bruh. COVID yo ri roba https://t.co/G8EYD141dr,[]
16,billysigudla1,"Sandton, South Africa",4997,2334,75996,Fri May 29 18:02:52 +0000 2020,0,"I will be parcipating in #RaceTheComradesLegends on #14June - #ComradesMarathonDay Please donate.
Funds raised will contribute to supporting clubs, athletes and others who have been adversely impacted by this unprecedented situation caused by the #Covid19

https://t.co/y2jc2dDQLs","['RaceTheComradesLegends', '14June', 'ComradesMarathonDay', 'Covid19']"
17,moloi_stephan,,3,1,19,Fri May 29 18:14:12 +0000 2020,0,"Who want to bet wit me tonight that king SHIMZA will be fighting, firing, killing coronavirus 😎😎😎😎😎😎😎😎😎😎😎😎😎😎",[]
18,Sipho_Tshabalal,,5192,10381,93365,Fri May 29 18:14:46 +0000 2020,1,Some parents dont give a sh* t about COVID19 😪😪😪,[]
19,MRJAZ11,"Cape Town, South Africa",5003,1506,28489,Fri May 29 18:15:38 +0000 2020,0,"Ps. Please take a listen and share...#Hotstix #CapeTalk #Covid19 #CovidZero #Live #Stream #Fundraiser #iconic #Historical #Performance #BaxterTheatre #HotstixBaxter #UnfazedPro #TripleMEntertainment

Direct booking… https://t.co/3nCe0uhRAN","['Hotstix', 'CapeTalk', 'Covid19', 'CovidZero', 'Live', 'Stream', 'Fundraiser', 'iconic', 'Historical', 'Performance', 'BaxterTheatre', 'HotstixBaxter', 'UnfazedPro', 'TripleMEntertainment']"
20,BrendaM51777950,South Africa,833,649,48220,Fri May 29 18:16:28 +0000 2020,0,And Covid19 will also be called an evil spirit or demon justifying untold violations to be visited on the poor vulnerable pple who believe their pasta is their salvation https://t.co/mKg0KFLf8I,[]
21,MathapeloLegacy,Johannesburg,2556,2738,40519,Fri May 29 18:18:54 +0000 2020,0,Ke the COVID fund kaofela moes😭😭😭 https://t.co/fKPuabsZ0k,[]
22,GrootLem, South Africa,1711,3953,40223,Fri May 29 18:20:32 +0000 2020,0,"@ejhendrikse @StellMun I did my daily walk with a take away coffee around the tourism block, some more businesses closing up. We also urgently need to give more space to coffee shops, restaurants and redesign our streets and spaces post covid19. Our local businesses will need help",[]
23,nanto_sina,"Kagiso, South Africa",973,267,1094,Fri May 29 18:23:58 +0000 2020,0,@MahunaMphela @kulanicool Ba ja le chelete ya stock sa Covid-19 🤦‍♀️🤦‍♀️🤦‍♀️😂😂😂like i said am.not.laughing,[]
24,xcaga,Aliwal North South Africa,1955,411,15804,Fri May 29 18:24:58 +0000 2020,0,Was it not human disinfection on that DBE update of the Minister in one of the schools? #Covid19SA,['Covid19SA']
25,Thulani_Mtolo,Gauteng,2093,1090,8646,Fri May 29 18:25:50 +0000 2020,0,"No need for these fumigation tunnels as Covid19 doesn’t enter the body thro skin but mouth, nose and eyes #ProfKarim",['ProfKarim']
