,username,location,following,followers,totaltweets,tweetcreatedts,retweetcount,text,hashtags
0,sebabatso4u,"Kroonstad, South Africa",3006,1906,15991,Wed May 13 19:42:23 +0000 2020,0,"Let the government swim in its own STEW - @BantuHolomisa 
#COVID19SA #CoronaVirusSA #level3lockdown","['COVID19SA', 'CoronaVirusSA', 'level3lockdown']"
1,LufunoRambuwani,"Krugersdorp, South Africa",12164,14521,13048,Wed May 13 19:42:38 +0000 2020,1,Lord if the cure for #COVID19 is to be found in South African can it not be by someone from eastern cape pretty please. Yoh the noise #cyrilramaphosa,"['COVID19', 'cyrilramaphosa']"
2,Airachaz,Next to a Fridge Somewhere.,991,1072,33969,Wed May 13 19:43:13 +0000 2020,0,"Personally I'm happy @CyrilRamaphosa spoke to us.

We cant go days non end without hearing for the command. 🙌

#CoronaVirusSA #level3lockdown","['CoronaVirusSA', 'level3lockdown']"
3,gwendavies12345,,624,237,24956,Wed May 13 19:43:33 +0000 2020,2,@CrazyCa56780547 @BorisJohnson @RishiSunak @DerekThomasUK @TheFCA @UKFtweets @mortgageprison @APPGMortgage @MartinSLewis @kevinhollinrake @SeemaMalhotra1 #ukmortgageprisoners are still suffering the crisis of 2008. Banks gave interest only mortgages and lent recklessly. Crashed the economy and now end of term they repossess. #COVID19 makes @mortgageprison vulnerable victims of Banks. Don’t make us HOMELESS. We pay the interest now https://t.co/kdFf5F6byb,"['ukmortgageprisoners', 'COVID19']"
4,Mon_Guedes,"Vila Nova de Gaia, Portugal",676,437,13474,Wed May 13 19:43:51 +0000 2020,0,"He could have just tweeted us like 

FYI, Westen Cape and Gauteng, you guys are still grounded. 

The rest of you, Tops will be open 1 June.

#cyrilramaphosa 
#LockdownSA 
#lockDownSouthAfrica
@PresidencyZA 
#CoronaVirusSA 
#cyril","['cyrilramaphosa', 'LockdownSA', 'lockDownSouthAfrica', 'CoronaVirusSA', 'cyril']"
5,tsepomhlongo,Johannesburg,1986,4470,8636,Wed May 13 19:44:23 +0000 2020,1,"Nothing was said by @PresidencyZA after three weeks He wanted to show @jsteenhuisen that is still around. Please John don't put the President under pressure 🤔🙈 there was no substance.
#CoronaVirusSA https://t.co/6s9YYoqtQS",['CoronaVirusSA']
6,TeteloN_,Limpopo Mokopane,169,273,7894,Wed May 13 19:44:33 +0000 2020,0,Polokwane is not a rural town. Do your research. You’re spreading false news about this COVID19 issue. @SAPoliceService https://t.co/RzY8nYyfxi,[]
7,sandidakar,South Africa,4813,4129,47280,Wed May 13 19:45:04 +0000 2020,0,"""Wwme thank you for your sacrifices..“. Is it a sacrifice if it's forced 🤔🤔🤔🤔  #fuckanc #ramaphosa #PresidentialAddress #LockdownSA #Covid19SA","['fuckanc', 'ramaphosa', 'PresidentialAddress', 'LockdownSA', 'Covid19SA']"
8,kabelo_kayb,"Tzaneen, South Africa",3179,1398,19091,Wed May 13 19:46:14 +0000 2020,0,"@Ekis_queenie Grootman annoys I even run to pick up thinking it’s R350 money-In, kante Ke “The Corona Virus kills” 🤣🤣🤣",[]
9,LTM_Candy,"Rustenburg, South Africa",4947,4354,9823,Wed May 13 19:46:24 +0000 2020,0,"💔💔💔😭😭😭

Covid-19 le lockdown. Moleko feela🤞 https://t.co/jEtJr2400o",[]
