,username,location,following,followers,totaltweets,tweetcreatedts,retweetcount,text,hashtags
0,SuperKwazi,South Africa,974,317,3642,Wed May 27 17:52:31 +0000 2020,0,"270836BMAY20

Wednesday 27th May 2020.
Milnerton, Cape Town, South Africa.

Day 62 COVID-19 National Lockdown. Day 27 of Level 4.

Life In Lockdown Land!

Embrace The Suck!

Living like this really sucks lots of the… https://t.co/hwdE1cgTp7",[]
1,MuslimAssocSA,South Africa,679,2220,788,Wed May 27 17:53:02 +0000 2020,8,"Tonight teams are across the city. It's bitterly cold and far too many people seek refuge from the harsh elements. We are distributing blankets, masks and food parcels.

#WarmMzansi #UbuntuInAction #ReliefReformReward #COVID19 https://t.co/d48AGPVKji","['WarmMzansi', 'UbuntuInAction', 'ReliefReformReward', 'COVID19']"
2,Axiom_Tutoring,"Boksburg, South Africa",2983,648,1252,Wed May 27 17:53:03 +0000 2020,0,Do you need a mask? We can sort you out! At only R30 each for these 3 ply fabric masks there's no need to look anywhere else. Call/WhatsApp us on 0736888561 or 0615280740 to make your order! #jointhewinningteam #covid19 #level3 #backtoschool https://t.co/DRM87nSMYR,"['jointhewinningteam', 'covid19', 'level3', 'backtoschool']"
3,NazierPaulsen,"Cape Town, South Africa",1214,11021,15175,Wed May 27 17:57:19 +0000 2020,8,"Statistics on HIV in SA included demographic details. We know that COVID19 will impact mainly poor, black people. We just want to know to what extent. https://t.co/xflowrWwcC",[]
4,BillionairesAsp,"Pretoria, South Africa",35,91,1538,Wed May 27 17:57:56 +0000 2020,0,"The New Normal post COVID-19.

#covid19 #coronavirus #economy #mosiuoazachariahpalime @ Sandton, Gauteng https://t.co/IELuw0fsIX","['covid19', 'coronavirus', 'economy', 'mosiuoazachariahpalime']"
5,bandilemasuku,Soweto,1649,22556,2935,Wed May 27 18:01:24 +0000 2020,3,"#COVID19|| Update in Gauteng COVID-19 cases. 3043 confirmed cases with 1955 recoveries
#GautengCOVID19 #GrowingGautengTogether https://t.co/qPsJDJBrWr","['COVID19', 'GautengCOVID19', 'GrowingGautengTogether']"
6,MonwabisiMbonda,"Port Elizabeth, South Africa",5012,1439,15764,Wed May 27 18:05:08 +0000 2020,0,"@VusiNova Hopefully after this whole Covid19 thing, you going to give us a very hot album.",[]
7,Ntsako_Masilane,South Africa,448,740,12626,Wed May 27 18:05:20 +0000 2020,0,"Americans are reckless damn. While so many people have died of Covid, yes its for a good cause but not during a pandemic https://t.co/vtgfPOS70N",[]
8,Mpho_Gumbi,World Class,235,51,73,Wed May 27 18:05:25 +0000 2020,1,Mandla walking through #lockdown and it’s effects....schooling....racing and general point of view....#covid_19#stayinsidestaysafe#vwmotorsport_za#southafrica#driverdiaries @ Zwartkops Raceway https://t.co/sN0pBze4BZ,['lockdown']
9,Fryzer4,"Johannesburg, South Africa",3993,1306,1019,Wed May 27 18:06:55 +0000 2020,1,"https://t.co/nxFSGJr9VM
Support my brother @SayEntrepreneur @GoldClassGroup 
#COVID19 feeding disadvantaged communities.",['COVID19']
