,username,location,following,followers,totaltweets,tweetcreatedts,retweetcount,text,hashtags
0,gwendavies12345,,624,237,24980,Wed Jun 03 17:42:58 +0000 2020,3,@mortgageprisonr @RishiSunak @leicesterliz @hbaldwin @angelaeagle @rushanaraali @alisonthewliss @Alison_McGovern @ab4scambs @MelJStride @SteveBakerHW @FelicityBuchan @JulieMarson @Siobhain_Mc @10DowningStreet @JohnGlenUK @mortgageprison need to be heard. We are suffering the effects of the 2008 Banking Crisis. Our homes are being repossessed. @RishiSunak please legislate to stop repossessions of interest only mortgages taken before 2008. Save vulnerable pensioners tenants in btl property #COVID https://t.co/xsCxBPRSPm,['COVID']
1,given_ngomani,South Africa,35970,43988,172099,Wed Jun 03 17:46:38 +0000 2020,0,"https://t.co/1d9vpH9mmd this is the reason they must go home they are becoming a Budden let them go home so that their governments can take care of them
#PutSACitizensFirstNow",['PutSACitizensFirstNow']
2,xcaga,Aliwal North South Africa,1955,411,15804,Wed Jun 03 17:50:20 +0000 2020,0,@NoncebaMhlauli Dress up... And have fun. No Covid formed against you shall prosper. 😂,[]
3,StillFrAsh,"Johannesburg, South Africa",2616,2879,53602,Wed Jun 03 17:51:13 +0000 2020,0,"So, when the start of the year kicked in, I was really looking forward to making this year’s tennis season a black and green colored theme. Unfortunately that idea went down the drain due to the Covid pandemic 😔 @WilsonTennis @Nike https://t.co/t06dnNzDGl",[]
4,sonoinnovation1,New world,1418,262,4616,Wed Jun 03 17:56:08 +0000 2020,1,"One of the most fruitfull sessions. Thank you @Stan_Itsh for the passion, the verve and @bonang_mohale very inspirational, incisive no nonsense economics.  COVID19 is the new normal in doing business.  Thanks @Sasabona  on the path to economic transformation in our lifetime https://t.co/yRucvbpTUp",[]
5,alanwinde,Western Cape - South Africa,2614,42952,31871,Wed Jun 03 17:56:09 +0000 2020,16,"As of 1pm on 3 June, the Western Cape has 10 267 active cases of COVID-19, with a total of 24 564 confirmed cases and 13 696 recoveries. Continue practicing good hygiene to #StopTheSpread of COVID-19. Statement: https://t.co/Oagww035Dq https://t.co/A4LgtgDv3a",['StopTheSpread']
6,LwandoNtentesa,Ekhaya Kwa Nozulu🇿🇦 ,7124,7591,71430,Wed Jun 03 18:04:02 +0000 2020,1,"This virus is here oppress the poor 
Taxis must be 70% standard 
Planes ✈️ must be 100% if you want to seat alone you must book that seat with R750
Why not apply the same rule @SA_Taxis  you sold us wena #day69oflockdown  #Covid_19SA","['day69oflockdown', 'Covid_19SA']"
7,paul_konko,PTA/JHB,4108,4509,79377,Wed Jun 03 18:04:07 +0000 2020,14,Imagine Surviving Coronavirus and getting killed by Salt and vinegar 😣💀 https://t.co/fV1DeMdKBK,[]
8,MudzungaSivhada,"Johannesburg, South Africa",664,308,2097,Wed Jun 03 18:06:24 +0000 2020,1,What will work for you post Covid-19?,[]
9,LANGELIHLELIHL2,💢Mlazi Milano💢,4198,3804,7271,Wed Jun 03 18:06:48 +0000 2020,4,@vusiey21 Also put the Corona under the bed maybe we'll see who came with this virus https://t.co/zVNXay2wi5,[]
10,gwendavies12345,,624,237,24980,Wed Jun 03 18:07:10 +0000 2020,2,@RichToon64 @NEVILLE71337654 @mortgageprison @Computershare @JohnGlenUK @MelJStride @RishiSunak you have helped victims in #covid crisis please help victims #ukmortgageprisoners still suffering from the last crisis please legislate to stop homelessness of vulnerable pensioners vulnerable tenants interest payments up to date just end of term https://t.co/1VVcNTslu2,"['covid', 'ukmortgageprisoners']"
11,oddluu,Johannesburg,968,821,12987,Wed Jun 03 18:09:50 +0000 2020,0,Corona Said... https://t.co/YpBnOXJ38T,[]
12,_Nathilanzi,Rustenburg X Potchefstroom,760,5271,36217,Wed Jun 03 18:10:08 +0000 2020,1,Why are we inheriting corona cases  from the metropolitan provinces? https://t.co/7DsVGD3kGY,[]
13,hlubizer,"Johannesburg, South Africa",1380,4420,104095,Wed Jun 03 18:11:55 +0000 2020,0,@Natz_online @kgaugelo_SM I'm not going to EC until Covid is no longer around. Provincial government botching is up things in a big way. I fear for my loved ones. I know Joburg isn't safe either.,[]
14,monique_taute,Pretoria,291,7030,2193,Wed Jun 03 18:13:24 +0000 2020,16,"#AfriForum achieved another victory in the High Court in Pretoria! 💪🏻🏆 The @GovernmentZA WILL NOT be allowed to force anyone who can effectively self-isolate into  #Quarantine camps! @afriforum @kalliekriel @ErnstRoets #day69oflockdown
#Covid_19

https://t.co/cb5y2pCZ0G https://t.co/KWAbbUkZIX","['AfriForum', 'Quarantine', 'day69oflockdown', 'Covid_19']"
15,ShineBourgeois,"St Louis, MO 🇺🇸 / EL 🇿🇦",1675,14820,93351,Wed Jun 03 18:14:35 +0000 2020,0,"How the actual fuck? How please someone explain to me where they get these numbers bro. 
https://t.co/ffUfTJodE4",[]
16,TheoDJager,Tzaneen,212,10264,18609,Wed Jun 03 18:15:12 +0000 2020,156,"Not a single one of several hundred small holder farmers whose applications for government’s Covid grants we monitored at @Saai_org, got it. None of the AGRI-businesses we called, supply on the coupons. @DAFF_ZA remains vague on how they disbursed it https://t.co/hpTnxRzAdJ",[]
17,WCProvParl,"Cape Town, South Africa",543,3230,7887,Wed Jun 03 18:16:41 +0000 2020,1,"As of 1pm on 3 June, the Western Cape has 10 267 active cases of COVID-19, with a total of 24 564 confirmed cases and 13 696 recoveries. Continue practicing good hygiene to #StopTheSpread of COVID-19. Statement: https://t.co/wokf9QeP6Y https://t.co/Sj1mxplQ9R",['StopTheSpread']
18,_Thattoo,"Rustenburg, South Africa",979,2293,118945,Wed Jun 03 18:19:41 +0000 2020,0,"@WarrenMsimanga_ Nah, they're going on a production break. Someone tested positive for Covid.",[]
19,stickyflava,"Krugersdorp, South Africa",3154,2098,13680,Wed Jun 03 18:25:36 +0000 2020,0,Someone will waste it ka corona 😅😅😅 https://t.co/ycAOl1yIxG,[]
20,Vuyo_Ngcemu,Pietermaritzburg ,1294,1976,19905,Wed Jun 03 18:28:11 +0000 2020,0,So all these shows went ahead ekungathi there's no corona 🤔🤔🤔🤔 they all talk about it kodwa life is still going on #MadamAndMercy,['MadamAndMercy']
21,BrendaM51777950,South Africa,833,649,48220,Wed Jun 03 18:28:12 +0000 2020,0,And the spineless gvt is letting them win thru their compromised judges. So they want to see black pple dead. I recall how happy white pple were when Corona hit SA shores. They had braais and rushed off to empty shelves from supermarkets hoping to encourage an insurrection https://t.co/Qr2UNxtSdV,[]
22,VHAMK,"Johustleburg ,South Africa",745,1318,57563,Wed Jun 03 18:30:06 +0000 2020,0,Corona virus is going to do damage in America and to good well meaning people.,[]
23,Mishyzn,Durban,2471,1606,3021,Wed Jun 03 18:32:42 +0000 2020,1,#day69oflockdown @ThatoKotsedi on site. #ConstructionQueen👑🧰🧰 #OntheGrind #GetitGirl. You know what to do 📳 Follow on Insta thato_kotsedi 📳   #Covid_19SA #LockdownLevel3 #fashion #lifestyle @TsotetsiMolelek https://t.co/TxDIBSTxYl https://t.co/PmpNPTxWf5,"['day69oflockdown', 'ConstructionQueen', 'OntheGrind', 'GetitGirl', 'Covid_19SA', 'LockdownLevel3', 'fashion', 'lifestyle']"
24,wpsauz,"Cape Town, South Africa",1815,1294,2794,Wed Jun 03 18:34:01 +0000 2020,1,@DaddyLou13 You ought to make a trip down post covid19 era.,[]
25,mshengulala,Richards Bay,1236,3123,81859,Wed Jun 03 18:35:16 +0000 2020,1,"@MathewsNtanzi There would be no need to reinvent the wheel,look at what the Bundesliga is doing, ""Disinfected balls, mandatory COVID-19 tests, elbow bumps and empty seats are now all part of global soccer – and the measures were on display""",[]
26,mshengulala,Richards Bay,1236,3123,81859,Wed Jun 03 18:36:30 +0000 2020,0,"@MathewsNtanzi They've already had 3 or 4 rounds of matches post Covid lockdown if I'm not mistaken and so far there hasn't been any incidents. The EPL,La Liga,Serie A will also be returning soon.",[]
27,ECDOEZA,"Zwelitsha, South Africa",236,3911,3247,Wed Jun 03 18:41:44 +0000 2020,0,"@mbuli_siya Indeed the department has responded to that. Our psychosocial teams are on hand to deal with any anxiety or any mental health issues that may arise from COVID with our learners and teachers and officials. This is a stressful time, but we must try and save the academic year.",[]
28,RIK_MASON01,"Johannesburg, South Africa",743,612,8718,Wed Jun 03 18:43:30 +0000 2020,0,What self development books have you guys been reading throughtout the lockdown and covid pandemic to keep your mind positive and fighting the mental battle?,[]
29,Lita_0525MGP,"Boksburg, South Africa",4851,1688,4328,Wed Jun 03 18:46:04 +0000 2020,0,"Some of the jobs we do are too risky especially this times of the outbreak (Covid-19) when working with lot of people,  sometimes is not only you but your partner you just have to keep on praying that you be protected.  Life is risky.",[]
30,SuperKwazi,South Africa,974,317,3642,Wed Jun 03 18:52:13 +0000 2020,0,"030752BJUN20

Wednesday 3rd June 2020.
Milnerton, Cape Town, South Africa.

Day 69 COVID-19 National Lockdown. Day 3 of Level 3.

Life In Lockdown!

The Love Bug!

I was reminded about this story recently. Many years… https://t.co/AffEUDl1iD",[]
31,mmakobedi,,4402,11831,16771,Wed Jun 03 18:53:08 +0000 2020,2,"Contact @ChoabiThebe from King Chemicals for sanitizer stands. 
Call Thebe: 0728512910
For home and Office use. 
R900 stand and 1ltr sanitizer #Covid19SA #Entrepreneurs #DjSbu #HustleHarderHustleSmarter https://t.co/uZpfoiOhhH","['Covid19SA', 'Entrepreneurs', 'DjSbu', 'HustleHarderHustleSmarter']"
32,BrendaM51777950,South Africa,833,649,48220,Wed Jun 03 18:54:29 +0000 2020,0,For that and for bringing Corona into the country https://t.co/M9CC7wXZsu,[]
33,AfricaFashionWk,Nigeria/South Africa,1841,1500,4413,Wed Jun 03 18:54:37 +0000 2020,0,"D Good Things Bout Being A Designer Is That I Always Have  A Reason To Create New Thingz
#blacklifematter
#covi̇d19
#staysafe
#k2covid19
#fashion
#model
#family

@K2muchKamal
@AfricaFashionWk
@AfricaFashionWk @… https://t.co/YnQ3LHCZbH","['blacklifematter', 'covi̇d19', 'staysafe', 'k2covid19', 'fashion', 'model', 'family']"
34,Mr_Awesome_Za,,1551,306,9550,Wed Jun 03 19:00:59 +0000 2020,0,"Black christians have made it so easy for me to understand how we lost our land and minerals.
#Covid_19 #junkstatus
#LockdownMzansi #LockdownSA #StayAtHomeSA #africaunite https://t.co/SQADqD6DmI","['Covid_19', 'junkstatus', 'LockdownMzansi', 'LockdownSA', 'StayAtHomeSA', 'africaunite']"
35,GivenMabunda_,South Africa,896,1982,5152,Wed Jun 03 19:03:21 +0000 2020,0,"Found a picture I took with @Itubanda on my birthday. 

""life before Covid-19"" https://t.co/FvlpMPp6ko",[]
36,SandiSplash,Meandering through life,1556,1153,45119,Wed Jun 03 19:03:48 +0000 2020,0,R4500 for a week's worth of meals from Luke Dale Roberts is actually not badly priced. I could totally get behind that if I wasn't worried about job security in the time of Corona. https://t.co/3r4i6QWLrP,[]
37,lungimzi,🇿🇦 uMzantsi Afrika ,748,532,13735,Wed Jun 03 19:12:11 +0000 2020,0,"Imagine losing everything in a disaster or conflict...being forced to move out of your home...not knowing what to do, where to go, and who to lean on. This is what an internally displaced person (IDPs) inevitably experiences.
https://t.co/pNUqC4a1bW",[]
38,MabulaneRakubu,"Kempton Park, South Africa",354,97,281,Wed Jun 03 19:15:53 +0000 2020,0,"#Sillent killer ,,,,,TB has been left loose and it’s quietly killing more people than Corona everyday...",['Sillent']
39,MKhalidSayed,Cape Town,2225,1780,4345,Wed Jun 03 19:29:03 +0000 2020,1,Thanks to the Iranian Embassy in SA for the invite to pay tribute to the founder of Iran's Revolution Ayatollah Khomeini by drawing on his vision to build a justice world while fighting racism and COVID-19 with unity of purpose and removal of pettiness among the oppressed https://t.co/mFBV5kYACu,[]
40,AbSoLut_OG,"Sandton, South Africa",1216,5005,101005,Wed Jun 03 19:30:59 +0000 2020,0,You should try a corona cocktail https://t.co/kGdmlHV83z,[]
41,ItsTheReal_BizZ,Around the world,5764,9668,10080,Wed Jun 03 19:31:03 +0000 2020,2,"Just imagine after surviving listeriosis,HIV and Aids then corona just  to get killed by salt and viniger 😂🤣",[]
42,sandile_ngubo,South Africa,932,419,4002,Wed Jun 03 19:31:08 +0000 2020,0,@LvovoSA Because black lives matter! It's no use being locked up whilst human beings a being killed and racially abused. Right now there a massacre which is far worse than the CORONA VIRUS...chew on that🙄,[]
43,magicdan60,"ÜT: -26.712692,27.104824",9055,8301,23420,Wed Jun 03 19:37:19 +0000 2020,1,"The #SouthAfrica's toxic #LockdownSA 🇿🇦🇿🇦🇿🇦🇿🇦
#day69oflockdown
#COVID19 https://t.co/svEVnDp2Dv","['SouthAfrica', 'LockdownSA', 'day69oflockdown', 'COVID19']"
44,KarlMhlanga,"Sandton, South Africa",464,1937,9945,Wed Jun 03 19:37:32 +0000 2020,0,"so we all just sitting here thinking our governments will reinstate our freedoms and stop tracking our phones after Covid 19?

Lol

@Snowden tell them bruh",[]
45,Dr_Fredlund,mseleni,92,222,2092,Wed Jun 03 19:38:28 +0000 2020,0,@MoshabelaMosa Yes But what you are ignoring is:- No action we take can ELIMINATE the risk of getting covid. We only REDUCE. if my risk is cut by 66% of getting covid THIS MONTH. but remains the same over three months?,[]
46,mokgeledi15,"Bloemfontein, South Africa",742,916,9063,Wed Jun 03 19:44:07 +0000 2020,0,"@KatlegoMaseng1 Lol eish I’ve been home for too long now, and corona le yone e gaketse 🙆‍♀️",[]
47,flickris,"Pinetown, South Africa",1707,1203,63772,Wed Jun 03 19:48:54 +0000 2020,0,That covid test I had today has left me traumatized. I never realised my nostrils went so deep. Now I'm aware of a big hole in the middle of my head that I never knew was there before.,[]
48,Airachaz,Next to a Fridge Somewhere.,992,1072,33970,Wed Jun 03 19:50:02 +0000 2020,0,Did they confirm if someone whose been infected with #COVID19 and has recovered if they can get it again?.,['COVID19']
49,rayon_media,"Tzaneen, South Africa",732,569,2984,Wed Jun 03 19:52:51 +0000 2020,1,"#COVID19 South Africa statistics!

#rayonmedia https://t.co/wGC4gLl2xO","['COVID19', 'rayonmedia']"
50,shandu009,"MIDRAND,SOUTH AFRICA",2847,2791,94245,Wed Jun 03 19:56:53 +0000 2020,0,@moo_venda @dailystar It will save us from Coronavirus plus S.A looting once,[]
51,NorthWestDOH,"Mafikeng, South Africa",10015,15280,4705,Wed Jun 03 20:07:44 +0000 2020,18,#COVID19| The total number of confirmed COVID-19 cases in South Africa is 37 525  with 19682 recoveries and 792 deaths. North West province now has 314 confirmed cases. #StayHome #StaySafe https://t.co/GwvTld1gT5,"['COVID19', 'StayHome', 'StaySafe']"
52,UncleLwande,"Guguletu, South Africa",1643,364,1268,Wed Jun 03 20:14:17 +0000 2020,0,"@BenjieAngie @Bestyb11 @dj_mthu @SizweLo @Mpristoz777 Well  Ngesixhosa uyaxoka, and I don’t mean that in a disrespectful way, because as soon as one of your family members suffers any of the symptoms you will take them straight to the doctors, and whether private or public they will test for Covid-10",[]
53,property_bees,36 ham street Witpoortjie,1190,287,2679,Wed Jun 03 20:20:06 +0000 2020,0,"Covid fever @ Krugersdorp, Gauteng https://t.co/vBV6O3YSjQ",[]
