,username,location,following,followers,totaltweets,tweetcreatedts,retweetcount,text,hashtags
0,Musa_underscore,Midrand: South Africa,718,752,43431,Sun Apr 12 19:01:01 +0000 2020,0,@Tumsaso I was not talking about corona but in general. You might not even get your tests back.,[]
1,sim_gumede,"Johannesburg, South Africa",1335,3557,3360,Sun Apr 12 19:02:22 +0000 2020,2,Every day at 7pm I play our National Anthem to pray as a community and this #EasterWeekend I played this hymn for my neighborhood and this too shall pass. God is with us. #EasterSunday #LockdownSA #Covid_19 @PresidencyZA @MbalulaFikile #Easter #StayAtHome #lockdown #coronavirus https://t.co/4rGOl3dLLR,"['EasterWeekend', 'EasterSunday', 'LockdownSA', 'Covid_19', 'Easter', 'StayAtHome', 'lockdown', 'coronavirus']"
2,Msimelelo_Jaxa,"Lady Frere, South Africa",607,270,3935,Sun Apr 12 19:03:16 +0000 2020,0,@MphoSibeko__ Besides that US wants us to stop supporting China and the WHO and @DrTedros on their efforts to fight #Covid19... If China is being racist against Africans we don't need US to tell us that,['Covid19']
3,TebSebekedi,"Randfontein, South Africa",595,423,11317,Sun Apr 12 19:08:27 +0000 2020,0,"The world's most sophisticated cartel, OPEC moves to push demand by reducing productions.

World is readying and dealing with economic impact of #Covid_19 whilst Africa except #Rwanda is tip-toeing!Decisive economic leadership actions are needed urgently! https://t.co/jsA4SU2Zd7","['Covid_19', 'Rwanda']"
4,taiwoafinowi,"Johannesburg, South Africa",501,85,83,Sun Apr 12 19:08:55 +0000 2020,0,"This is a very emotional video by a sincere health practitioner at the face of Covid-19. We surround you with faith and love, God will continue to protect you guys. https://t.co/rcNxLaTa0y",[]
5,AbdulFarrakan,,16480,18622,17379,Sun Apr 12 19:09:46 +0000 2020,4,"Covid-19 cases surpass 2,000 in South Africa, Gauteng leading the provinces.

My question to @DrZweliMkhize Who’s testing the SANDF and police?

#CoronavirusSouthAfrica #BhekiCele #ZweliMkhize #Ramaphosa #Covid19SA https://t.co/4MVhANXW6l","['CoronavirusSouthAfrica', 'BhekiCele', 'ZweliMkhize', 'Ramaphosa', 'Covid19SA']"
6,Vutisan64168001,,304,225,6048,Sun Apr 12 19:11:18 +0000 2020,0,@PolilepK @maggsnaidu @Julius_S_Malema He must start with helping the world with Covid19 @Profit Bushiri,[]
7,MalulekaMan,,278,100,497,Sun Apr 12 19:11:45 +0000 2020,0,@Khulespacific @Lewanjoski It’s China so??? Ask covid19 he knows,[]
8,Afriforeal,South Africa,0,1823,5305,Sun Apr 12 19:18:08 +0000 2020,0,"alcohol ban - imagine being drunk and you also have to maintain COVID19 rules . You are sharing a bottle, you hit me ten times to make ur point. The will definitely be No washing of hands https://t.co/RMfZJd8IVH",[]
9,produkes,Bloemfontein,10264,11750,25453,Sun Apr 12 19:25:30 +0000 2020,0,"It seems like Limpopo is doing well in containing the spread of #Covid19SA. The more people are resistant to abiding by the lockdown rules, the worse the situation will become. #StayAtHomeSA let's deal with this together &amp; cooperate with the @GovernmentZA please!!! https://t.co/UU7MuirvlL","['Covid19SA', 'StayAtHomeSA']"
10,tlhogi_n,"Pretoria, South Africa ",596,587,17355,Sun Apr 12 19:26:44 +0000 2020,0,Minister @DrZweliMkhize isn't it possible to have forced quarantine for everyone who is tested positive for Covid 19 and we do away with this thing of self quarantine.,[]
11,MalumBanda,Afrique du sud,2763,2986,42738,Sun Apr 12 19:27:28 +0000 2020,0,"Why are GBV stats not being talked about, they have been on the rise since 27 March. COVID19 has overshadowed a lot of things. Though GBV cases are on a Rapid rise &amp; we are being told that’s not the case.",[]
12,sandtontimes,"Sandton, South Africa",6198,24279,22275,Sun Apr 12 19:28:27 +0000 2020,2,"As at today, the total number of confirmed #COVID19 cases in South Africa reaches 2173.",['COVID19']
13,touchda8thwnda,South Africa,1751,1763,62625,Sun Apr 12 19:29:10 +0000 2020,1,"Right now, people are praying at home, in their own surroundings, separated from community. And I believe that this may be the practice that shapes the belief of the post-COVID-19 era.",[]
14,LilShakespeare5,South Africa,3998,1757,828,Sun Apr 12 19:31:09 +0000 2020,0,... simple and straightforward idea to cure Corona virus given to ramaphosa...🤗🤗 https://t.co/BGTIeoHTtO,[]
15,audas_vanschoor,"Pretoria, South Africa",2263,809,23987,Sun Apr 12 19:32:55 +0000 2020,0,"#NeverMissAMonday even if you’re at home 😅🏠 Join me live on #Instagram @avsfitness
3pm 
.
.
Better together 🏋🏾‍♀️For a #AvsHomeWorkout  #Bodyweight 
 #Lockdown #CoronavirusSA #JoinIn #AvsIsOnLine #HomeWorkouts #HomeTeam #AvsLive
#AvsFitness ❤️ https://t.co/aGa0ch6Xkt","['NeverMissAMonday', 'Instagram', 'AvsHomeWorkout', 'Bodyweight', 'Lockdown', 'CoronavirusSA', 'JoinIn', 'AvsIsOnLine', 'HomeWorkouts', 'HomeTeam', 'AvsLive', 'AvsFitness']"
16,PaleighMM,"Alberton, South Africa",1150,2785,23295,Sun Apr 12 19:33:33 +0000 2020,0,@Kabelo12742899 @khayadlanga So Corona was around from day 1? Are you saying laws cannot be amended to suit current conditions?,[]
17,DubeBilly,"Pretoria, South Africa",3134,2455,6595,Sun Apr 12 19:34:19 +0000 2020,0,"I spoke about recession last year I never knew it was going to hit us through Covid19, economics is changing, if you have money invest in assets right now things are changing. July will see a major hit on currencies already big institutions in Europe are taking their monies out https://t.co/uOxXS5Be8f",[]
18,SankiLerefolo,Potch / Pretoria / Wakanda ☠️,4137,3156,33735,Sun Apr 12 19:35:40 +0000 2020,0,@wandiieC Tell your crush in the meantime and start brushing things up for post-Covid_19 possibilities...,[]
19,ManandoMkhokha,Butterworth ,0,882,4686,Sun Apr 12 19:36:14 +0000 2020,0,"They thought we will never know who's the Devil on African people 
African president don't want United African states because they don't want to lose their little power 
#the_really_coronavirus_on_African_people 
#EFFPresser #EFF  #juliu_s_malema #coronavirus
#COVID19SouthAfrica https://t.co/cGAvGiuX8M","['the_really_coronavirus_on_African_people', 'EFFPresser', 'EFF', 'juliu_s_malema', 'coronavirus', 'COVID19SouthAfrica']"
20,NtumbulukoNtim1,"#Kwiyamahembe, eVuxeni ",598,184,8578,Sun Apr 12 19:40:43 +0000 2020,0,"South Africa and the continent as the whole does not need the Western hhelp to survive any challenges arising ,we can and we will fight the #COVID19 @WHO ""https://t.co/Wn0rKSk0s3""",['COVID19']
21,MakunyaneThabo,Ngwabe  Mpelegane 🤸‍♂️,1172,587,519,Sun Apr 12 19:40:45 +0000 2020,0,😷 And sanitize your hands there is corona around here. https://t.co/inDXNtmfm7,[]
22,Tshepho_Mokwele,Pretoria | Joburg | Polokwane,7600,166569,78979,Sun Apr 12 19:43:09 +0000 2020,2,We are currently at war with the ‘Invisible Enemy’. USA has more cases/casualties than RSA.🤣 #Covid19 https://t.co/Cq3sAlO19v,['Covid19']
23,Athi_sityata,Port Elizabeth,1294,737,19256,Sun Apr 12 19:44:19 +0000 2020,0,"My sister is selling cloth masks in response to the call by @DrZweliMkhize in the fight against #COVID19. She is based in East London.

Let me know if you are interested and I will link you up. https://t.co/hZKLHgzYci",['COVID19']
24,Mellucy_Sambane,"Pretoria, South Africa",2734,2702,4628,Sun Apr 12 19:46:00 +0000 2020,1,#Uyajola99 my Fellow South Africans 🇿🇦 Stop Cheating and Fight Against Coronavirus ✋🏼🏃🏻 https://t.co/zgGZoeCU3l,['Uyajola99']
25,blueeyedmzungu,"Pretoria, South Africa",1310,809,10088,Sun Apr 12 19:46:46 +0000 2020,0,"On #EasterSunday I’m #blessed and fortunate to be surrounded by #family. A message of #hope and of rebirth. So decided to cook up a storm for the parents all day. We never know when the hourglass runs out...

#grateful #LockdownEaster #familyiseverything #Covid_19 https://t.co/NnkxDkFibo","['EasterSunday', 'blessed', 'family', 'hope', 'grateful', 'LockdownEaster', 'familyiseverything', 'Covid_19']"
