,username,location,following,followers,totaltweets,tweetcreatedts,retweetcount,text,hashtags
0,TheChadAnthony1,"Cape Town, South Africa",2057,851,17236,Sat May 23 17:07:21 +0000 2020,0,"Hundreds of muslims usually meet  on Three Anchor Bay, Seapoint to sight the moon which marks the end of Ramadan, but this year is very different due to the coronavirus pandemic @VOCfm @radio786online @AfriNewsAgency",[]
1,joekawimbe,Gauteng,558,210,473,Sat May 23 17:08:51 +0000 2020,0,"@COVID_19_ZA We have been very faithfuly stuck at home for 58 days.I hope what people are saying about Dr. Nkosazana Zuma is a joke - that she wont allow us to buy our few packs of Castle Lite, again. I know that most ministers and the wealthy are still well stocked.",[]
2,NotThato,,349,611,40548,Sat May 23 17:12:34 +0000 2020,0,Young king saw her disregarding Covid-19 rules and therefore putting his health at risk. I see nothing wrong here https://t.co/1U256WxOLQ,[]
3,mukundigeorge,Africa,2627,5517,5879,Sat May 23 17:13:04 +0000 2020,2,"Exploring Business Opportunities in Education - Post COVID 19 @ReneFahrenfort @IntSchoolCT
@maendeleogroup
https://t.co/xiny9o7dOD",[]
4,duPlooyRiaan,,347,187,2168,Sat May 23 17:19:11 +0000 2020,0,@AdriaanBasson The witches of Covid! Back off and back out!,[]
5,chukwu_train,Giyani,723,593,1227,Sat May 23 17:22:44 +0000 2020,0,"Does  Necessary  ? 
#StayAtHomeSaveLives #NursesDay2020 #hospital #Covid_19 #lockdown #NDZMustFall #Southafrica https://t.co/kea6gtcg1J","['StayAtHomeSaveLives', 'NursesDay2020', 'hospital', 'Covid_19', 'lockdown', 'NDZMustFall', 'Southafrica']"
6,WafiqKippie,Cape Town,1121,666,15502,Sat May 23 17:29:27 +0000 2020,5,The moon was Covid by the clouds.,[]
7,NicBrentBrown,"Cape Town, South Africa",178,167,3292,Sat May 23 17:41:20 +0000 2020,0,"Scary stuff. I've seen Ioannidis talk about covid-19 and he struck me as humble, deferential but powerfully authoritative in his analysis, especially in his views on the limited effectiveness of lockdowns. We cannot let governments silence our brightest minds when they dissent. https://t.co/FeWNoI92HV",[]
8,AzapoLimpopo,"Polokwane, South Africa",84,224,600,Sat May 23 17:42:58 +0000 2020,5,"This week on AZAPO VOICE volume 3 issue 10, we look at Food Parcels: There must be a better way, Back to School and the Concern over the rapid increase of positive COVID-19 cases in Sekhukhune articles.

#StayAtHomeSa 

For more info, read this issue below👇🏿👇🏿 https://t.co/pGRJDhbsCe",['StayAtHomeSa']
9,tino1b2be,"Cape Town, South Africa",744,1302,6368,Sat May 23 17:44:21 +0000 2020,0,Cooking is surprisingly easy! The silver lining for me during this #covid19 pandemic. https://t.co/16Wu1rIZ7o,['covid19']
10,SunOfAfrica4,,14749,50960,11638,Sat May 23 17:51:59 +0000 2020,2,"The irony of life! As covid19 deaths rise, coffin makers are making a killing!",[]
11,thee_don101,"Centurion, South Africa",234,381,1306,Sat May 23 17:57:33 +0000 2020,0,Am I the only one who misses buffets in strip clubs? Or y’all still acting all goody goody? #COVID19 #NDZMustNotFall,"['COVID19', 'NDZMustNotFall']"
