,username,location,following,followers,totaltweets,tweetcreatedts,retweetcount,text,hashtags
0,ImNicoleAustin,"JHB, South Africa",601,1800,1750,Mon May 11 18:46:00 +0000 2020,0,"Opinion Piece. I wrote it. It's deep.
https://t.co/hnmHUQHxoz
#momspo #feature #Covid_19 #mondaythoughts https://t.co/B07tHbwCRV","['momspo', 'feature', 'Covid_19', 'mondaythoughts']"
1,BigReg11,Jozzie,1019,1493,1715,Mon May 11 18:46:25 +0000 2020,0,"@Leratokganyago 
Hi Mother,
You and Dini we're pointing out that school children especially boys are so hyperactive and cannot be controlled were schools to be opened prematurely. 
There was a researcher on eNCA who was saying children under 10 cannot acquire or pass on Covid19.",[]
2,Abongil01874570,"Johannesburg, South Africa",2278,1363,4075,Mon May 11 18:46:42 +0000 2020,0,"All countries in Africa has corona virus cases except another country which is in Eastern Cape Province 
#MadagascarCure https://t.co/HJR9dug0PQ",['MadagascarCure']
3,DALRRDgov_ZA,Pretoria,930,26677,2860,Mon May 11 18:48:21 +0000 2020,8,"Deeds offices across the country will be open on 13 May 2020.
All services will be available, including lodgements. Members of the public and clerks will however not be allowed in the buildings. #StayHomeSA #Covid_19 @DRDLR_online
@SAgovnews  @GCISMedia https://t.co/K74ZGZedee","['StayHomeSA', 'Covid_19']"
4,Gamuroger,ZAR,4195,1903,34133,Mon May 11 18:50:27 +0000 2020,0,"'Knowledge' can be acquired, packaged and patented, and  it can be bought and sold. It's for this reason and many others that the battle to 'develop covid_19 vaccine'  will be dominated by the US &amp; UK. African countries will be pushed to the periphery",[]
5,denisepets,Rep of mauricius,985,1229,108455,Mon May 11 18:51:00 +0000 2020,0,"Well if the Cubans were not properly checked for Covid19 and they were supposed to be ""infectious disease experts"" what chance is there that Chinese Policemen were checked. https://t.co/8NrG3AhYLr",[]
6,MorakaFrans,"Tembisa, South Africa",1463,487,1903,Mon May 11 18:51:12 +0000 2020,0,"@54Battalion This stupid leader must go back to school get matric. Maybe he starts talking sense issue. People are dying of this fast moving coronavirus he talks about economy. White people think about making money, don't care about other people 's life sis man!!",[]
7,thabomoetji,"Pretoria East, South Africa",3413,4388,74479,Mon May 11 18:51:58 +0000 2020,3,"When Trevor Manuel was the Minister of Finance, not every thing he did was regarded as rational. So, he cannot expediently elevate the state dealing of Corona virus as infallible - unless if he says the state is intentionally acting irrational. https://t.co/7mwSjNRtQH",[]
8,Insaaf_Isaacs,South Africa,2275,1234,7209,Mon May 11 18:56:00 +0000 2020,0,@helenzille @goolammv @kgosi_maepa @PresidencyZA @jsteenhuisen Everyone wants schools to be reopened as soon as is safely possible. This can only happen on the basis of sound scientific reasoning that school closure is no longer necessary for the suppression of Covid-19 in South Africa. Where is that evidence?,[]
9,denisepets,Rep of mauricius,985,1229,108455,Mon May 11 18:56:58 +0000 2020,0,And dont forget we are paying China for them like we pay Cuba for the Cuban Drs. 27 of whom are Covid19+ve BTW. Hope all these 1000Chinese Policemen were tested? Why does our government need to suppress the people. https://t.co/oDkiSINcwF,[]
10,aliwolshoal,"Randburg, South Africa",278,175,7728,Mon May 11 18:57:50 +0000 2020,1,@ReneLaw08 @Macfarlane123 @Nightsh54017411 @AthiGeleba Typical Covid lockdown snitches have nothing better to do... Result traumatized child who is innocent in this whole saga,[]
11,xcaga,Aliwal North South Africa,1955,411,15802,Mon May 11 18:58:20 +0000 2020,0,I hope the EC/ WC situation will put a spotlight on the evils of a migrant Labour system. People cramped in sub-human bungalows. Off season Labour trucked back to their homes in EC. #COVID19SA #WesternCape,"['COVID19SA', 'WesternCape']"
12,Cocothe1_,,647,710,22204,Mon May 11 19:00:38 +0000 2020,0,Why am I hungry... I just ate Eba... What is this Covid behavior 😥,[]
13,Gamuroger,ZAR,4195,1903,34133,Mon May 11 19:00:48 +0000 2020,6,It would be interesting to find out from South African Universities as to what are they doing in their  Research &amp; Development Centres in finding a vaccine for Covid_19 and other related medical issues around the pandemic,[]
14,Mgilija5,Cape Town and KwaNdebele R573,3277,4249,71377,Mon May 11 19:02:09 +0000 2020,2,We have mastered social distancing long before Covid-19 @MYANC https://t.co/G89mFrtTRF,[]
15,PeaceworthDlam2,"Lothair, South Africa",9,1,30,Mon May 11 19:02:21 +0000 2020,0,Stop spreading corona virus please https://t.co/SOUS6LGcKf,[]
16,DominicVeloci8,"Johannesburg, South Africa",2490,810,6831,Mon May 11 19:03:44 +0000 2020,0,"@ndala_ka @ZeldalaGrangeSA @vercingetorics @senndebs May be it is time to come up with plan B, we need to be innovative and be a step ahead of this covid19",[]
17,GiftMpholeremi1,"Centurion, South Africa",14708,16196,19730,Mon May 11 19:09:06 +0000 2020,0,"#That's Sata-afrika for you looooooool @UIFBenefits @deptoflabour 

#StayAtHomeBeSafe 
#COVID19SA 

#BackToBrilliance 
#Be A King

#11 FT#16 https://t.co/fxyCJIlK4Q","['That', 'StayAtHomeBeSafe', 'COVID19SA', 'BackToBrilliance', 'Be']"
18,AfricanAfricano,"Sandton, South Africa",399,389,8730,Mon May 11 19:10:55 +0000 2020,0,The hatred most blacks SAns have on anything African foreign may be the reason Cyril don’t order the covid19 cure from Madagascar. They prefer products from 🇬🇧 UK the USA 🇺🇸. If it is in Africa it must SA or nothing.,[]
