,username,location,following,followers,totaltweets,tweetcreatedts,retweetcount,text,hashtags
0,Hlondy_Nyama,"Hennenman, Free State",510,498,2717,Fri Mar 13 19:47:45 +0000 2020,2,"I have a catering company... anyone in the free State can contact me on the mentioned numbers.   Please retweet my client could be in your TL
#FridayFeeling #KeaDrive #Covid_19 https://t.co/5avWnjrT83 https://t.co/cZLcwm9Pyf","['FridayFeeling', 'KeaDrive', 'Covid_19']"
1,Derekepping, Cape Town,666,413,27829,Fri Mar 13 19:48:22 +0000 2020,0,Idiots.. still shaking hands . @CNN #COVID19 #CoronaOutbreak,"['COVID19', 'CoronaOutbreak']"
2,marty_R200,"Cape Town, South Africa",1343,1744,107778,Fri Mar 13 19:49:02 +0000 2020,0,Niggas are still passing a blunt and cigarette and drinking from the same bottle #CoronaVirusSA,['CoronaVirusSA']
3,ThuthukaniMsomi,"Pretoria, South Africa",3679,1045,429,Fri Mar 13 19:51:31 +0000 2020,0,"Ngibalekela I Coronavirus disease bathe iza e Pretoria 🏃31,03 kilometers is done and dusted in 3:02:25. I think 🤔 made a wrong choice 🏃🙆‍♂️ @ Capital Park Estate https://t.co/BqzBWbdaC9",[]
4,Hlondy_Nyama,"Hennenman, Free State",510,498,2717,Fri Mar 13 19:53:55 +0000 2020,5,Some of the work I have done... please retweet my client could be in you TL #Covid_19 #KeaDrive #FridayFeeling https://t.co/oSfaN8NQ9E,"['Covid_19', 'KeaDrive', 'FridayFeeling']"
5,mcnormanganja,South Africa,4155,5264,14803,Fri Mar 13 19:54:04 +0000 2020,0,But my country it's a shame 😂 people runaway from #Covid_19 Ugandans are closely waitin to see the infected person 😂😂😂 #CoronavirusPandemic #coronavirus #CONVID19 #COVID #coronaInkenya https://t.co/g4GvQwyd6O,"['Covid_19', 'CoronavirusPandemic', 'coronavirus', 'CONVID19', 'COVID', 'coronaInkenya']"
6,Moseri08,Seshego Zone 5 ,874,892,65857,Fri Mar 13 19:56:10 +0000 2020,1,Italy 10 have been in the country for about 2 weeks we still on 0 local infection of #CoronaVirusSA,['CoronaVirusSA']
7,Don_Bangz,Johannesburg ,621,821,20318,Fri Mar 13 19:56:21 +0000 2020,0,Can’t even drink them away cause corona has ruined 2020 https://t.co/FLvF7veH4O,[]
8,SidwellGuduka,"Bloemfontein, South Africa",4976,3620,7796,Fri Mar 13 19:56:29 +0000 2020,0,Coronavirus: Greek authorities use confiscated alcohol to make sanitisers. #CoronavirusPandemic,['CoronavirusPandemic']
9,CarterEucan,"Temba, South Africa",4025,3314,6907,Fri Mar 13 19:56:54 +0000 2020,0,"Corona
           Anoroc

Ladies pls explain this things here
😂😂😂😂😂",[]
10,thabomoetji,"Pretoria East, South Africa",3413,4383,74470,Fri Mar 13 19:57:10 +0000 2020,1,Donald Trump declares national emergency to combat #Covid_19 and @CyrilRamaphosa - implores South  Africans not to panic🤷‍♂️🤷‍♂️,['Covid_19']
11,BC_Ngwenya,Azania,1677,777,15841,Fri Mar 13 20:02:45 +0000 2020,0,@covid_sa you couldn’t wait until end of April at least to do your SA tour?,[]
12,JobMwaura,🇿🇦🇰🇪,2939,3808,19569,Fri Mar 13 20:04:33 +0000 2020,0,Nairobi’s preparedness to the #coronavirus pandemic - compiled by my fried @CarolinaCarlz https://t.co/UA5qWhKPjF,['coronavirus']
13,Romeo_711,Johannesburg,2184,2230,10016,Fri Mar 13 20:04:41 +0000 2020,0,How come russia hasn't  reported any case of #Covid_19,['Covid_19']
14,JanBran06127566,Springs Gauteng Prov. SA.,782,2434,29369,Fri Mar 13 20:06:00 +0000 2020,0,@SimonPGrindrod The first step is to permanently stop imports from https://t.co/1qjPKrOMwg is clear to me that CHINA experimented with manipulated strains of viruses and that accidentally this covid  man made virus flew out the window.CHINA should take responsibility for the total global cost.,[]
