,username,location,following,followers,totaltweets,tweetcreatedts,retweetcount,text,hashtags
0,magicdan60,"ÜT: -26.712692,27.104824",9055,8299,23420,Sun May 17 19:02:28 +0000 2020,0,"We are so frustrated by all the #ANC goverments confusing #coronavirus #lockdown rules... 
👀😭💯
#Day52ofLockdown
#SouthAfrica🇿🇦🇿🇦🇿🇦
#LockdownSA
#COVID__19 https://t.co/p90RL1oJwU","['ANC', 'coronavirus', 'lockdown', 'Day52ofLockdown', 'SouthAfrica', 'LockdownSA', 'COVID__19']"
1,Siyendane_Mo,"Katlehong, South Africa",972,770,5777,Sun May 17 19:04:47 +0000 2020,0,@News24 @City_Press Don't they have covid to worry about themselves?,[]
2,misscurlylee,johannesburg south africa,510,1027,3345,Sun May 17 19:05:35 +0000 2020,1,More masks going where they’re needed. Please keep donating. We have a lot more people in desperate need. #donateamask #COVID19SouthAfrica #Covid19SA https://t.co/pDeGoSN1gn https://t.co/JO7H6wMNAc,"['donateamask', 'COVID19SouthAfrica', 'Covid19SA']"
3,nomaan_jadwat,🇦🇪//🇿🇦,378,517,3172,Sun May 17 19:08:09 +0000 2020,0,People from the Western cape are causing in the TL and causing for us with the corona cases,[]
4,athandwe_,Jupiter,4008,31262,241571,Sun May 17 19:08:10 +0000 2020,0,"@sivi_ma @kealey___ That corona is going nowhere. But if it was someone from there, MAYBE !",[]
5,SidwellGuduka,"Bloemfontein, South Africa",4974,3620,7795,Sun May 17 19:08:55 +0000 2020,0,"#Coronavirus: Madagascar records first #Covid_19 death.
https://t.co/iAs2wzOHaP","['Coronavirus', 'Covid_19']"
6,Sino_Stamper,South Africa,1343,1524,13076,Sun May 17 19:08:57 +0000 2020,0,"@Leza_omhle Congratulations 🎉🎊 your voucher is on its way 💃🏻💃🏻💃🏻

#GenerousSunday #Covid_19","['GenerousSunday', 'Covid_19']"
7,mlu2468,South Africa ,1182,876,14636,Sun May 17 19:09:33 +0000 2020,0,@SAfmnews @CoruscaKhaya But Covid Organics does not heel blood pressure and diabetes conditions as it is for COVID-19. So it is irrelevant to raise the issue about it when someone dies.,[]
8,BrianZiBeast,Randburg Square,891,288,3533,Sun May 17 19:10:17 +0000 2020,1,#Covid-19 #DateMyFamilly another short story in these streets...@Thee_Rae  😂😂😂😂 https://t.co/hWm5FpzJdN,"['Covid', 'DateMyFamilly']"
9,magicdan60,"ÜT: -26.712692,27.104824",9055,8299,23420,Sun May 17 19:13:23 +0000 2020,1,"Stop all BEE🚫 (Black Enonomic Empowerment) policies in #SouthAfrica 🇿🇦
It discriminate
It is Immoral 
It's #racism
Economic suicide
Only black #ANC elite wins
It's criminal
It's cowardly
It's neo #Apartheid 
#LockdownSA
#Day52ofLockdown
#Covid19
#Covid_19
#coronavirus https://t.co/tobkclOQmZ","['SouthAfrica', 'racism', 'ANC', 'Apartheid', 'LockdownSA', 'Day52ofLockdown', 'Covid19', 'Covid_19', 'coronavirus']"
10,ShineBourgeois,"St Louis, MO 🇺🇸 / EL 🇿🇦",1675,14820,93351,Sun May 17 19:16:08 +0000 2020,0,Re-branding bro. It's called Covid-19 now https://t.co/0ov8LjSuvY,[]
11,Rosey_dee04,"Johannesburg, South Africa",541,1467,14025,Sun May 17 19:16:59 +0000 2020,0,I thought 2020 ko jola bo serious but ke Covid happened 🤣🤣🤣,[]
12,WilhelminaEliz,DURBAN SOUTH AFRICA,258,61,3100,Sun May 17 19:20:12 +0000 2020,0,@eNCA 58 million South Africans....how r u gonna have them all tested. The covid team that were on the bluff..didn't screen me and I was there often.....how are they going to screen everyone?,[]
13,Twistar_SA,On The Journey ,5709,7607,14215,Sun May 17 19:24:37 +0000 2020,0,"So this episode was taken during corona virus pandemic🙆🏽‍♂️

Jub Jub must do social distancing 

#Uyajola99 https://t.co/ebQRDtJznS",['Uyajola99']
14,Msifundo1984,,10503,11114,8532,Sun May 17 19:24:40 +0000 2020,0,#AKAVsSizwe iyhoo it getting hot or is  it #Covid19SA https://t.co/9XjOUGD3nB,"['AKAVsSizwe', 'Covid19SA']"
15,chrishartZA,Johannesburg,1978,32974,33333,Sun May 17 19:25:37 +0000 2020,0,@GarySmithRSA Yes. Especially with the incapable state hammering the capable private sector under a COVID-19 guise. The state pushed Humpty Dumpty and think they can do a repair job. The decision makers still getting their salaries - will not suffer the consequences.,[]
16,valezinhumwe,"Roodepoort, South Africa",972,308,2737,Sun May 17 19:26:01 +0000 2020,0,@AthiNkala99 They are only getting  their first ever CORONA EPL  title they will need 12 more 🤣🤣🤣🤣I guess we will  be  ruling EPL for a long time,[]
17,alan_cullum,Pretoria,23,28,2943,Sun May 17 19:27:32 +0000 2020,0,@ricardomackenzi @jsteenhuisen @DrZweliMkhize Can the Dr tell us if we are paying 2.5 million rand for a bed with regards to this Corona.  Read a statement of additional 100 beds at 250 million rand.. is this true,[]
18,26katlego,"Soshanguve, South Africa",5005,1156,1423,Sun May 17 19:29:02 +0000 2020,0,A whole bottle of Gordons R600 ka 2020  yah neh bophelo Coronavirus 😭😭😭😷,[]
19,Sino_Stamper,South Africa,1343,1524,13076,Sun May 17 19:31:21 +0000 2020,0,"I hope I have brought light to everyone that has won today 🤗🎉

May God bless you and your families 🙏🏾

See you next week❤️  FOR THE LOVE OF COMMUNITY DEVELOPMENT 
#GenerousSunday #Covid_19","['GenerousSunday', 'Covid_19']"
20,_M_A_Y_A_H,Johannesburg,632,806,4725,Sun May 17 19:32:30 +0000 2020,0,I see MojaLove didn't go on any production break. I see people with mask #CoronaVirusSA #Uyajola99,"['CoronaVirusSA', 'Uyajola99']"
21,pholoho_Mpiti,Cape Town,930,864,33587,Sun May 17 19:32:55 +0000 2020,1,#Zimbabwe MDC is trolling. They claim the number of Zimbabweans in prisons arrested for breaking lockdown laws is actually more than those who have been tested to date for #COVID__19,"['Zimbabwe', 'COVID__19']"
22,AxKayoka,"Johannesburg, South Africa",650,725,53614,Sun May 17 19:39:39 +0000 2020,0,@Kelz_CEO man fuck Corona mxm life will never be the same again. https://t.co/XrwDTZPKjJ,[]
23,SdizoRSA,"Diepkloof, Soweto",7935,11488,34048,Sun May 17 19:44:37 +0000 2020,1,@Lebo_Mahlong The corona one,[]
24,Mas__xX,"Welkom, Free State",778,2396,74818,Sun May 17 19:46:13 +0000 2020,0,"Why Isn't The DOH exploring mandatory accelerated testing for the entire country so that you can definitively quantify how many people are actually infected?

These daily updates are really annoying b/c they imply people are infected daily, as opposed to already living w Covid. https://t.co/j0nqU9L8m0",[]
25,SidwellGuduka,"Bloemfontein, South Africa",4974,3620,7795,Sun May 17 19:47:28 +0000 2020,0,"#Coronavirus: South Africa now has 15,515 Covid-19 cases, 264 deaths and 7,006 recoveries. https://t.co/sO29BDUDHW",['Coronavirus']
26,mbhenyanekombie,"Milnerton, South Africa",327,179,3509,Sun May 17 19:47:45 +0000 2020,0,@City_Press No reason. Unions are a problem.  LP Has resources problem but very low risk for Covid,[]
27,SwissLybee,Where my ex can't find me :),2207,1040,12820,Sun May 17 19:49:23 +0000 2020,0,This drone guy has corona! Yerrrr!!! #Uyajola99 #Uyajola99Sundays,"['Uyajola99', 'Uyajola99Sundays']"
28,ChampionSAfrica,South Africa,6990,6583,34602,Sun May 17 19:51:12 +0000 2020,0,"1160 new cases today of which 76% are from the WC .  Total cases 15 515, the total deaths is 264, total recoveries is 7006. #Covid19SA  @DrZweliMkhize @COVID_19_ZA @GautengHealth @HealthZA @ProfAbdoolKarim https://t.co/DMBmcfueSf",['Covid19SA']
29,SidwellGuduka,"Bloemfontein, South Africa",4974,3620,7795,Sun May 17 19:53:24 +0000 2020,0,#Coronavirus: Statistics https://t.co/d5koydpsNm,['Coronavirus']
30,TiisetsoKekana,"Centurion, South Africa",1136,1039,6516,Sun May 17 19:54:03 +0000 2020,0,Camera Man tsa Tonight di sweri ke corona straight 🙄🙄#uyajola99,['uyajola99']
31,motorspt,Pretoria,109,46,50,Sun May 17 19:54:04 +0000 2020,0,"Arrested for contravening Covid 19 lockdown regulations?..give us a call @ Pretoria, South Africa https://t.co/eN7kmLBrN2",[]
32,ThusiSiya,"Durban, South Africa",992,631,1533,Sun May 17 19:55:20 +0000 2020,0,"@RealMrumaDrive we need to see that guys face please HELP US #Uyajola99Sundays
#Covid_19
#SizweVsAKA","['Uyajola99Sundays', 'Covid_19', 'SizweVsAKA']"
33,NyikoWAAmos1,"Queen's Town, Eastan cape",409,219,801,Sun May 17 19:56:00 +0000 2020,0,"@XongirhanganiO @tito_mboweni @Enghumbhini @ProfTinyiko Let's go back to where we came from, this health food we should defeat Corona 🤞🍀#Ndhavuko wa hina",['Ndhavuko']
34,mlu2468,South Africa ,1182,876,14636,Sun May 17 19:58:29 +0000 2020,0,How is the COVID-19 curve today?,[]
35,Percy_Mvubu,"Johannesburg, South Africa",1986,1819,6351,Sun May 17 19:58:39 +0000 2020,0,@Sk_Zara10 😂😂 Usaphatha I corona product https://t.co/824tCgyrv6,[]
36,NgcacisoGampe,Eastern Cape ( Bizana ),502,62,621,Sun May 17 19:58:44 +0000 2020,0,@tumisole @CountryDutyZA 8509 have coronavirus in SA,[]
37,AfricanAfricano,"Sandton, South Africa",399,389,8730,Sun May 17 19:59:22 +0000 2020,5,@VusiSambo Should I take it that blacks South Africans are celebrating the fact that Madagascar has a coronavirus death having a cure? The patient was 57 yo. Had diabetes and high blood pressure. Here we have baby death with any other medical conditions. We top Africa with death. https://t.co/YrfcAGfVsx,[]
38,More_Matshediso,Thaba Nchu/ Pretoria ,3961,1620,44307,Sun May 17 20:00:01 +0000 2020,0,How you feel when you see the number of #NewCases #Covid_19 https://t.co/Tned1wB5LF,"['NewCases', 'Covid_19']"
39,Liam_Cue,"Cape Town, South Africa",4830,3605,78050,Sun May 17 20:00:43 +0000 2020,0,With this whole Covid 19 situation in South Africa. All the other provinces are playing Golf where as the Western Cape be playing cricket.,[]
40,LERCI_ZA,ZA,721,244,1062,Sun May 17 20:00:59 +0000 2020,0,@SuperiorZulu Kante didn't they cut ties with WhO(USA)... Since this corona saga started?? Chaina is funding WHO now 🤷‍♀️🤷‍♀️,[]
41,NgcacisoGampe,Eastern Cape ( Bizana ),502,62,621,Sun May 17 20:02:17 +0000 2020,0,@NationalCoGTA 8509 people in SA have coronavirus,[]
42,sabelo_mgobhozi,"Kwandengezi, South Africa",146,170,1174,Sun May 17 20:02:31 +0000 2020,0,"#AKAVsSizwe ay shame 2020 have it all,shimza was bought down,we had the song of the year after 3 months .coronavirus  what's next https://t.co/Bz6ZweZsBl",['AKAVsSizwe']
43,BhekiSithole_SA,Mhlabuyalingana|Stanger|DBN📍,9296,11297,72928,Sun May 17 20:04:56 +0000 2020,0,"1160 new cases of corona virus 🙆‍♂️

15515 cases now! Western Cape usenzani kodwa 🤔",[]
44,teehsus,,1160,3832,31190,Sun May 17 20:06:56 +0000 2020,0,COVID Really put our government to work😂 and they are not happy,[]
45,NtumbulukoNtim1,"#Kwiyamahembe, eVuxeni ",598,185,8579,Sun May 17 20:07:37 +0000 2020,0,"Indeed uncertainty yes, but Hollywood might have the cure to the #COVID19, WUHAN, #transporter2 
Mr president , @BarackObama https://t.co/8RiLKsS95V","['COVID19', 'transporter2']"
46,Mphe_zn,"Durban, South Africa",2186,2180,3197,Sun May 17 20:08:34 +0000 2020,0,"#Uyajola99 Yerrr that blesser is so upset, the girl must thank God bcos of COVID otherwise ibizowukhomba umuzi onotshwala...🤣🤣🤣🤣 https://t.co/AP5Of1JFCR",['Uyajola99']
47,omax53,"Johannesburg, South Africa",69,3042,1794,Sun May 17 20:09:08 +0000 2020,0,"Why is the media &amp; govt trying to scare us with these COVID-19 statistics? If people are recovering, and some, unfortunately, are losing their lives to COVID-19, why is the numbers of confirmed cases NOT reducing as well?",[]
48,ManqobaShangase,"Mbongeni Shezi Walk, Inanda.",1249,1867,40479,Sun May 17 20:09:50 +0000 2020,0,"Bafethu the Western Cape is knees-deep. The Eastern Cape is also coming with a blistering speed on the wings.

#Covid19SA",['Covid19SA']
