,username,location,following,followers,totaltweets,tweetcreatedts,retweetcount,text,hashtags
0,Kelefiloe_M,Kat-lee-hong,6648,6405,15489,Fri Mar 20 20:43:07 +0000 2020,0,@ThabangTweezus The Red Ribbon crew is about to fight corona 😭😭😭,[]
1,Moome_N,South Africa Limpopo tzaneen ,2215,2235,24007,Fri Mar 20 20:43:18 +0000 2020,0,Had a rough day thought of getting a cold one jiki jiki no bojwals everywhere 😢 now I am really affected by the covid,[]
2,Samkeh_Bayeni,Orlando/Anfield,1998,6187,74948,Fri Mar 20 20:44:26 +0000 2020,0,@FRANKISTOZz Eish... Corona isimoshile 😭 https://t.co/Ms1059j6L6,[]
3,goshfonik,Joburg,4770,675,6945,Fri Mar 20 20:46:01 +0000 2020,1,@Hit_Refresh what a nice way to Refrrsh corona Virus with @KidFonque,[]
4,Moseri08,Seshego Zone 5 ,874,892,65857,Fri Mar 20 20:46:09 +0000 2020,0,Lets bet: 5.75 Odds Pogba comes back injured post corona 🤞🏿,[]
5,Dimakat01534283,Gauteng & North West,419,695,1151,Fri Mar 20 20:47:54 +0000 2020,0,"City of Ekurhuleni Metropolitan Municipality, where are you; I'm quite sure you're feeding the poor with the vegetables after Intensive Training I provided to You. #Covid19InSA @mzwandileMasina @Julius_S_Malema. @EkurhuleniE @GautengEFF https://t.co/RjAr69kdc8",['Covid19InSA']
6,Butro_Butro,"Mahlanyeng Str, Pretoria   ",1016,424,1634,Fri Mar 20 20:48:03 +0000 2020,0,@Simon75305511 @AdvoBarryRoux ...but it's all about Covid-19 and it has nothing 2 do le raid,[]
7,KingLukeMorgan,"Durban, South Africa",819,2342,126919,Fri Mar 20 20:49:14 +0000 2020,0,"Got The Fan On, Ungathi It's Blowing Coronavirus Into My Nostrils, 😩 https://t.co/H1xhoiLloo",[]
8,GomolemoLesabe,"Ga-Rankuwa, South Africa ",1917,9027,67460,Fri Mar 20 20:49:33 +0000 2020,1,Emtee coming for Evans 😂😂😂😂😭😭😭😭🔥🔥 what a time neh Corona ya nyela,[]
9,wadinepe,Pimville ,4719,10420,167034,Fri Mar 20 20:52:30 +0000 2020,3,"Definitely wouldn’t date another creative, I’m not tryna starve in a relationship 🤣🤣🤣🤣 imagine during this corona shit we both not bringing an income",[]
