,username,location,following,followers,totaltweets,tweetcreatedts,retweetcount,text,hashtags
0,Phindarella,MAGIC CITY 💵💎💰💳,2377,1963,51031,Fri Mar 06 15:37:49 +0000 2020,0,Decided to drive to the east right now cos if I go home I’ll get lazy and we’ll it’s going as well as the screening for the Corona virus at OR https://t.co/BiysSJD3RK,[]
1,LevisonTv,South Africa Randburg,4478,4766,5756,Fri Mar 06 15:39:41 +0000 2020,4,In case you needed a reminder to wash your hands with this #Coronavirus https://t.co/a8fq1KAMZo,['Coronavirus']
2,Rivo_Mhlari,"Johannesburg, South Africa",953,4994,6059,Fri Mar 06 15:40:15 +0000 2020,0,"Rolling Loud tickets are pretty much purchased now, but Corona virus might not let us be great🚶🏽‍♂️🚶🏽‍♂️",[]
3,DearKatli,"Midrand, South Africa",5479,5516,89039,Fri Mar 06 15:53:12 +0000 2020,0,"18 people who have came into contact with the Italian guy, whom happened to be the first case of coronavirus. All 18 people have been tested and quarantined pending the results. #JoziFmNews https://t.co/DZoKCnq90G",['JoziFmNews']
4,MidnightSlammer,"East London, South Africa",1449,968,9166,Fri Mar 06 15:57:13 +0000 2020,0,@KaConfessor The world must excuse us for not taking this Corona seriously. We have deeper issues😔,[]
5,Sir_MonoZA,South Africa,3442,3454,2982,Fri Mar 06 15:57:58 +0000 2020,0,Oh well our president got us Corona call center in South ahh 😎 https://t.co/s8FNqC9Vls,[]
6,Maricaquarsingh,Earth & soon to be on Mars,3225,1097,19332,Fri Mar 06 15:59:12 +0000 2020,0,"Nonchalance = Demise
I'm with @DrTedros on 👇🏽

https://t.co/xKfz5tbOR6",[]
7,alba_zulu,"Johannesburg, South Africa",13885,12613,23227,Fri Mar 06 15:59:51 +0000 2020,0,Corona is stressing us then boom kelly khumalo's gin🙆‍♂️,[]
8,mandisa_mabena,with the Ndebele people ,1518,2490,40714,Fri Mar 06 16:00:00 +0000 2020,0,@NqabaSpha 😂😂.. yey asimfuni ms Corona. Be save nawe,[]
9,jugwanthj,proudly on South African soil,3958,2577,10618,Fri Mar 06 16:04:06 +0000 2020,1,"A precaution to avoid the Coronavirus is "" hands must be clean"" - this is going to be very difficult for our politicians!!!-🤣",[]
10,Evidence_Sello,"Cape Town, South Africa",1635,1377,17576,Fri Mar 06 16:10:22 +0000 2020,0,Waiting for #Hollywood to make a movie about #CoronaVirus staring Scarlett Johansson as a desperate Asian woman trying to pull her family together while struggling with the dwindling family business amidst the epidemic...,"['Hollywood', 'CoronaVirus']"
11,twelfthcityicon,,709,1310,881,Fri Mar 06 16:11:38 +0000 2020,0,"Do you think you would test, negative for coronavirus?",[]
12,itstagrams,"Limburg,Andalucía,Limpopo",614,4474,12363,Fri Mar 06 16:16:02 +0000 2020,0,What to do if you are boarding a plane in the age of coronavirus - CNBC https://t.co/9kZJQBPr2c,[]
13,Oteng_Lamola,"Pretoria, South Africa",6284,6560,24582,Fri Mar 06 16:16:26 +0000 2020,0,Le Corona virus izosi nyisa straight. @MbalulaFikile @DrZweliMkhize. ACSA and Airlines can do way better on tracking people who pass through the gates. @FlySafair,[]
14,i_malz,Dubane ,22696,24942,104747,Fri Mar 06 16:16:53 +0000 2020,0,South Africans will catch Corona Virus but not AKA. https://t.co/6UpkD1uSvK,[]
15,Zamathenjwa_,"Pretoria, South Africa",1058,7543,99581,Fri Mar 06 16:18:32 +0000 2020,1,Nah. We got coronavirus to deal with. https://t.co/QqGQTqlh3N,[]
16,SimonjrBland,Abu Dhabi,926,1431,2487,Fri Mar 06 16:19:52 +0000 2020,0,@malarianomoreuk And COVID19 infections likely to disrupt services and outcomes for endemic diseases - we have seen it before with Ebola,[]
17,B_comQwabe,"Durban,KwaZulu Natal",1201,1197,9152,Fri Mar 06 16:25:53 +0000 2020,0,"@ZaMuppet @iNjabulo_ @kaizerkhunwane1 @IOL Shut up Corona. Why are you a fan of the old government that oppressed black people,and the opposition party that by the way is still holding the country by the balls🙄",[]
18,masilo_pat,"Polokwane, South Africa",3629,2146,7350,Fri Mar 06 16:29:54 +0000 2020,0,"@54Battalion Was it not your Leader CIC, who said we must open borders? 🙆‍♂️ Did u know over 6 000 Zimbabweans cross the bate bridge border into Limpopo every month undocumented and clearly not tested for CoronaVirus? https://t.co/lmtMFaMIdh",[]
19,ovondarni,Club Paradise,360,490,75605,Fri Mar 06 16:34:27 +0000 2020,0,The pmb corona victim is being treated at greys hospital 🙃.,[]
