,username,location,following,followers,totaltweets,tweetcreatedts,retweetcount,text,hashtags
0,ingane_kamama,"Hillcrest, Pretoria ",1389,1677,60917,Sun Apr 05 21:34:14 +0000 2020,0,"Like if you have never heard Queen Elizabeth speak until now

Coronavirus: The Queen gives special address during pandemic  - BBC News https://t.co/F2FibGpzcc via @YouTube",[]
1,Malesela_Movu,"Polokwane, South Africa",1382,591,3567,Sun Apr 05 21:35:36 +0000 2020,0,"@Basi_Base Not everyone has access to DSTV to begin with...
Not everyone has access to Catch up
Not everyone knows that Contagion is on Catch UK p

Just simply let people know politely, simple...

#Contagion #Covid_19 #Covid19inSA #COVID19SouthAfrica #Covid_19SA","['Contagion', 'Covid_19', 'Covid19inSA', 'COVID19SouthAfrica', 'Covid_19SA']"
2,bozzie_t,"Sandton, South Africa",46534,50789,167013,Sun Apr 05 21:37:06 +0000 2020,0,Critically ill Wuhan #Covid_19 patients were infused with plasma collected from patients that were infected and had fully recovered and they recovered.,['Covid_19']
3,GladwinTrinity,Anywhere you want me to be,781,415,13676,Sun Apr 05 21:38:39 +0000 2020,6,Now that you have watched the movie lets discuss this guy Dr Sanjay Gupta @LandNoli #vaccine #Covid_19 #Contagion https://t.co/Vu8kBxsCBG,"['vaccine', 'Covid_19', 'Contagion']"
4,SidwellGuduka,"Bloemfontein, South Africa",4975,3619,7796,Sun Apr 05 21:39:47 +0000 2020,1,"#Coronavirus: SAFTU's Zwelinzima Vavi has been admitted to hospital after he tested positive for Covid-19 earlier this week, he revealed in a tweet on Sunday. He said he was struggling with a “little bit of heavy chest and heavy lungs” despite feeling “fine"". #vaccine
#Covid_19","['Coronavirus', 'vaccine', 'Covid_19']"
5,Malatji_Dorah,Ivory Park (Midrand/Tembisa),2121,2335,10384,Sun Apr 05 21:40:42 +0000 2020,0,Marco must come and explain #Contagion #Covid_19 Keng Corona Virus. https://t.co/YoVCBYIDGu,"['Contagion', 'Covid_19']"
6,Sir_Sibu,The Promised Land,15322,18504,14172,Sun Apr 05 21:40:43 +0000 2020,0,God please save us from this #Covid_19 #vaccine #Contagion https://t.co/6JSpKgPQDT,"['Covid_19', 'vaccine', 'Contagion']"
7,kulanicool,"Kimberley, South Africa",16923,256490,177798,Sun Apr 05 21:41:19 +0000 2020,3,"So we told coronavirus might have come from a market where wild animals are sold in Wuhan, if you watched that last part with a bat and pig, you would understand where H1N1 swine flu comes from....  #Contagion",['Contagion']
8,IamThembaTeejaz,"Johannesburg, South Africa",3617,1311,3046,Sun Apr 05 21:41:28 +0000 2020,0,"US doctors, nurses on coronavirus front line beg for critical PPE via @AJEnglish #Covid_19 

.
.
https://t.co/Qqf9JiiiWe https://t.co/pWyGUhOH1H",['Covid_19']
9,hlahlo_,Jwansberg | Polokwane,5290,15392,112047,Sun Apr 05 21:41:55 +0000 2020,1,We honestly don't need such ignorance at this point #Contagion #vaccine #Covid_19 https://t.co/KOPqKzZNLs,"['Contagion', 'vaccine', 'Covid_19']"
10,josephmkau,"Alberton, South Africa",4971,3494,7553,Sun Apr 05 21:43:25 +0000 2020,0,"@koenaswift13 Yes ,swine flue attack animals while corona not sure if they are correct it came from wild animals or not",[]
11,BK_Mash,"013 / 011,Afrika Dzonga ",4439,4388,15310,Sun Apr 05 21:44:18 +0000 2020,0,"In a nutshell. 🐷🐽☢️🚯🚩🚩🚩🚩🚩
#Covid_19
#Contagion 
#CoronavirusInSouthAfrica","['Covid_19', 'Contagion', 'CoronavirusInSouthAfrica']"
12,samir26_01,"Port Elizabeth, South Africa",18,405,23143,Sun Apr 05 21:44:45 +0000 2020,0,@OmarAbdullah It's seems you behave like Zaheel zamat all this is not for Go Corona go it was for solidarity for frontliner  o Back stabber Nhi samjhenge😜,[]
13,versadtjie,Cape Town South Africa,688,2394,21799,Sun Apr 05 21:45:41 +0000 2020,5,those french scientists that suggested covid-19 vaccines be tested on africans first are bottom of the barrel,[]
14,qmlbeatz,,446,340,47878,Sun Apr 05 21:46:28 +0000 2020,0,"H1N1 flu sitting there like

""Nah, that's my movie! I know corona is popping right now but that movie was because of me! Y'all are not taking that from me! No ways!"" https://t.co/V96Dj9jbFC",[]
15,GasantAbarder,"Cape Town, South Africa",1137,10908,102970,Sun Apr 05 21:47:39 +0000 2020,2,Why is this event still happening when the US now has just under 9500 COVID-19 deaths? Donald Trump's US. https://t.co/HGSutnHQrH,[]
16,MKhalidSayed,Cape Town,2222,1778,4343,Sun Apr 05 21:48:53 +0000 2020,0,Let's combat those who spew false information undermining the rollout of COVID-19 testing by the state like the guy with the earbud in his nose on that video that is going viral https://t.co/03rdcjT99Z,[]
17,briam_harrison,Pretoria,1857,1565,32566,Sun Apr 05 21:49:14 +0000 2020,0,"#Coronavirus : Latest

USA 🇺🇸

Cases : 333,227

Deaths : 9,540",['Coronavirus']
18,DavidNtlatlane,"Pretoria, South Africa",11074,10088,5634,Sun Apr 05 21:49:47 +0000 2020,0,"@Musa_FDlamini They are all respiratory illnesses, that movie isn't more relevant to Covid-19 than it is to SARS.",[]
19,khanyesa_leonah,"Johannesburg, South Africa",3577,2224,3140,Sun Apr 05 21:50:16 +0000 2020,0,How come China has lower stats than the USA?? China has the highest d pupilation of the lot and Corona originate from dem since Nov??? https://t.co/T8qAOSYdmu https://t.co/IMoIFWYqan,[]
20,Tumelo_McXhanko,"Port Elizabeth, South Africa",749,396,4747,Sun Apr 05 21:50:23 +0000 2020,0,Louder 🔊 🔊 🔊 🔊 🔊 Comrade whoever doctor that came with must test it kuye not kuthi #NoToVaccineTestingInAfrica ningavumi please #Covid19SA #Contagion https://t.co/aSyTJBMHIu,"['NoToVaccineTestingInAfrica', 'Covid19SA', 'Contagion']"
