,username,location,following,followers,totaltweets,tweetcreatedts,retweetcount,text,hashtags
0,KPSeabiAttorney,"Pretoria, South Africa",87,1716,697,Wed May 20 18:35:27 +0000 2020,0,"Spread of Covid19 prevention protocol applicable at courts, for persons allowed on the premises during period of  Level 4 restrictions imposed in terms of the Risk Adjusted Strategy Regulations #Covid19SouthAfrica https://t.co/XwIeEGyjtI",['Covid19SouthAfrica']
1,301Ram_,"Pretoria, South Africa",42,121,10390,Wed May 20 18:35:30 +0000 2020,0,They must've opened taverns first. Why expose teachers and learners to corona and not drunkards? The fuck🤔 smh. https://t.co/ALRciX6VR3,[]
2,MatsheMakhabane,Johannesburg ,1505,563,254,Wed May 20 18:36:24 +0000 2020,0,"I have even more expectations. These policies, alongside pressing issues such as youth unemployment, poverty and hunger eradication, food and energy security  and covid-19 all needs urgent attention. https://t.co/BGxtCxAgnS",[]
3,UIFBenefits,"Pretoria, South Africa",255,24703,2126,Wed May 20 18:36:30 +0000 2020,12,"“We have updated our online portal for COVID-19! TERS applications” UIF Commissioner, Teboho Maruping #UIF #Workingforyou https://t.co/9as2boBem2","['UIF', 'Workingforyou']"
4,Axiom_Tutoring,"Boksburg, South Africa",2983,648,1252,Wed May 20 18:42:18 +0000 2020,0,We can teach you how to surf academic waves like a pro. SIGN UP. PREPARE. SUCCEED. https://t.co/03OvVLlz0n #polishingfuturestars #jointhewinningteam #thehomeofdistinctions #tutoringservices #AxiomPremiumPackages #Tutoring #onlineclasses #covid19 #lockdownSA https://t.co/wP4Ssw3zbN,"['polishingfuturestars', 'jointhewinningteam', 'thehomeofdistinctions', 'tutoringservices', 'AxiomPremiumPackages', 'Tutoring', 'onlineclasses', 'covid19', 'lockdownSA']"
5,RussellShapiro,Cape Town,2201,1484,6674,Wed May 20 18:42:25 +0000 2020,0,"My sunset this evening! #seapoint #capetown #covid19 #stayhome #watchthisspace @ Sea Point, Western Cape, South Africa https://t.co/jA6keQNiVq","['seapoint', 'capetown', 'covid19', 'stayhome', 'watchthisspace']"
6,soldatlunga_,Silicon Valley,440,6042,358008,Wed May 20 18:43:04 +0000 2020,2,Covid-19 relief fund njalo https://t.co/xHGcCCrH8K,[]
7,Botshelo_SA,"Rustenburg, South Africa",1404,4292,228044,Wed May 20 18:43:12 +0000 2020,0,27 more Covid-19 related deaths reported. https://t.co/ZRdGuIqOPB,[]
8,WCProvParl,"Cape Town, South Africa",543,3230,7887,Wed May 20 18:43:20 +0000 2020,1,"Statistical Update on the coronavirus by Premier Alan Winde | 20 May 2020

As of 1pm on 20 May, the Western Cape has 5967 active cases, 11072 total confirmed cases of Covid-19 infection and 5105 recoveries. Statement: https://t.co/Xdob5zznu9 https://t.co/xAEXB0JguU",[]
9,OG_Gebejino,"Mamelodi, South Africa",4544,5160,19022,Wed May 20 18:43:59 +0000 2020,0,"@casspernyovest Full visuals coming soon💯🔥. Please subscribe to my NEW YouTube channel to get the full Video for my single titled ""Hallelujah"" when it drops. ⭐⤵️

https://t.co/ge8pf3XZOC

 #MissSA2020 #BiancaMustFall #Covid_19 #BiancaSchoombee #jalango #schoolreopening https://t.co/aOudKwUCzW","['MissSA2020', 'BiancaMustFall', 'Covid_19', 'BiancaSchoombee', 'jalango', 'schoolreopening']"
10,jamaaludeen,"Cape Town, South Africa",2862,3307,61969,Wed May 20 18:45:38 +0000 2020,0,"The US now has over 94,000 COVID-19 deaths. 😭",[]
11,KagisoMonyadiwa,Mafikeng South Africa ,453,2493,18933,Wed May 20 18:48:36 +0000 2020,0,"Where @Our_DA ""GOVERNS"", thier ""Sub-Country"" accounts for 62% of total number of #CoronaVirus Cases.

Western Cape must be put under #HardLockdown #Level5 once and for all.

#PutWCunderLevel5 https://t.co/NedKQY7v5u","['CoronaVirus', 'HardLockdown', 'Level5', 'PutWCunderLevel5']"
12,ManqobaShangase,"Mbongeni Shezi Walk, Inanda.",1249,1867,40479,Wed May 20 18:49:35 +0000 2020,0,"About 2 years from now, the President will appoint Judge mang mang to head ""The Commission of Covid19 Relief Funds Enquiry"". Kobe sekuphenywa ngawo lama-Billions.

#Covid19inSA https://t.co/omI3lieO4r",['Covid19inSA']
13,rhulani1baloyi,,1325,28695,22524,Wed May 20 18:52:00 +0000 2020,12,The health department says a two day old baby has died from coronavirus related complications making it the first recorded baby death in South Africa,[]
14,Airachaz,Next to a Fridge Somewhere.,991,1072,33969,Wed May 20 18:53:00 +0000 2020,0,Eish. Probably the youngest death due to this COVID-19 https://t.co/07yCg9uJaG,[]
15,Thabiso_Queen,"kimberley, Northern Cape. ",2872,2863,43040,Wed May 20 18:54:26 +0000 2020,0,Covid claims first baby,[]
16,Ntlatsi2,"Pretoria, South Africa",340,342,7617,Wed May 20 18:55:32 +0000 2020,0,"@RediTlhabi Surely the organisers will go house2house with the 'incimbi,' (Doctor) doing the circumcisions &amp; of course collecting money. Culture is culture, COVID-19 of nie, period!",[]
17,rhulani1baloyi,,1325,28695,22524,Wed May 20 18:55:40 +0000 2020,0,"The health department says 339 people have died from coronavirus related complications in South Africa and 18,003 cases have been confirmed",[]
18,SidwellGuduka,"Bloemfontein, South Africa",4974,3620,7795,Wed May 20 18:56:29 +0000 2020,0,"#Coronavirus: South Africa now has 18,003 cases, 339 deaths and 8,950 recoveries. https://t.co/MCAahglQG1",['Coronavirus']
19,ZimasaMatiwane,,757,7676,53877,Wed May 20 18:56:53 +0000 2020,20,"BREAKING | Two-day old baby dies from Covid-19 as SA cases climb

https://t.co/F28NB2NKgE",[]
20,MbaliThethani,Johannesburg,1665,11511,7250,Wed May 20 18:58:51 +0000 2020,23,BREAKING! The Coronavirus has now claimed the life of a 2 day old baby. #CoronavirusInSA  #Covid19SA https://t.co/6dwR2fxcuQ,"['CoronavirusInSA', 'Covid19SA']"
21,Nkulie14,"Egoli, South Africa",4306,3720,18835,Wed May 20 19:00:09 +0000 2020,0,How businesses ripped off South Africans during the lockdown – BusinessTech #Covid19SA #COVID19 #LockdownSA https://t.co/LmVql8fHsI,"['Covid19SA', 'COVID19', 'LockdownSA']"
