,username,location,following,followers,totaltweets,tweetcreatedts,retweetcount,text,hashtags
0,carlamdesa,Cape Town,167,77,473,Sun Apr 26 20:22:42 +0000 2020,0,"Fever/Mask/ Face recognition 😷
#COVID19 #Covid_19SA #PSL
#covidsafe #Safa #educationMinister https://t.co/xdxYDWR3uj","['COVID19', 'Covid_19SA', 'PSL', 'covidsafe', 'Safa', 'educationMinister']"
1,ItumelengTsapi,"Randburg, South Africa",1758,1822,19890,Sun Apr 26 20:23:24 +0000 2020,0,"Out of all the people who brought Corona to the country, the first face of Corona that I had to see was that of a black lady from Cape Town. @Newzroom405 do you have any explanation why you decided to show her face and that of her colleagues?
@Artii_M",[]
2,mochachodj,Jo'Burg/Vaal Sedibeng,6337,5829,7070,Sun Apr 26 20:25:35 +0000 2020,0,"KWAITO MUSIC ON KCA LIVE
 with @mochachodj 9am

28 APRIL 2020 @MabeezaGP eyeye... 
Calling the 90s KIDS💃🕺 Log on to @karabo_creatives https://t.co/nHT3h4kJC2

#StayAtHome #BeSafe #COVID_19 #LockdownSA https://t.co/TUSoTk5lEO","['StayAtHome', 'BeSafe', 'COVID_19', 'LockdownSA']"
3,NazierPaulsen,"Cape Town, South Africa",1214,11011,15167,Sun Apr 26 20:25:41 +0000 2020,0,"“Faithful to the principles of solidarity of our people and of the #RevoluciónCubana , 216 professionals in the #salud make up the medical brigade that #Cuba sent to south africa 🇿🇦 to support the fight against #COVID19 . #CubaPorLaSalud🇨🇺#CubaSalvaVidashttps://t.co/UvangwMwA9” https://t.co/IhFS0hVN9l","['RevoluciónCubana', 'salud', 'Cuba', 'COVID19', 'CubaPorLaSalud']"
4,dikeladi,South Africa,1679,1080,1518,Sun Apr 26 20:29:51 +0000 2020,0,@CmalatjiCrespo @ElijahMhlanga @DBE_SA @HigherEduGovZA @GCISMedia Teachers will not get mild covid,[]
5,LeonLizoMay,Africa🌍,144,231,76436,Sun Apr 26 20:32:03 +0000 2020,0,Eastern Cape is in trouble🙆🏿‍♂️ #COVID19 #Covid_19 #StayAtHomeSA https://t.co/6ViFosF21S,"['COVID19', 'Covid_19', 'StayAtHomeSA']"
6,SBeyi,"Port Elizabeth, South Africa",2747,783,26783,Sun Apr 26 20:32:27 +0000 2020,0,You folks in eThekwini ain't alone coz ephondweni will remain on level 5 since @echealthdept @healthecmec are trying hard to get things going. Numbers of people with #Covid_19SA are going up like crazy. https://t.co/DH3f1HCzB8,['Covid_19SA']
7,TERRA_MULAUDZI,,2351,1846,2240,Sun Apr 26 20:34:01 +0000 2020,0,@danielmarven Let's fight corona sir 😂 I trust you,[]
8,TreygraphixSA,south africa ,2014,1907,1220,Sun Apr 26 20:37:02 +0000 2020,0,@COVID_19_ZA seeking for free publication 🙏 #Treygraphix https://t.co/V1Q3mySfX3,['Treygraphix']
9,SB_Nhlengethwa,Pretoria,260,1743,583,Sun Apr 26 20:37:20 +0000 2020,0,When we are no longer able to change a situation we are challenged to change ourselves... This is actually applicable during this COVID-19 Pandemic phase #lockdown,['lockdown']
10,TeffuJoy,"Pretoria, GaMatlala, SA ",8351,8571,110600,Sun Apr 26 20:40:16 +0000 2020,0,During th first weeks of #Covid_19SA i used to wash my hands almost every second hour. Since #LockdownSA i hv been failing on tht. Let me go an sanitise now.,"['Covid_19SA', 'LockdownSA']"
11,Lerapela,"Polokwane, South Africa",529,374,3907,Sun Apr 26 20:40:36 +0000 2020,0,"Original video slide/message contents by @GovernmentZA, i just added my voice and music for those who can't see. Hope i am not in trouble 😁. (practicing voice Overs) #bv #vo #Voiceover #uyajola99 #jubjub #datemyfamily #covid19 #lockdown #LockdownDay31 https://t.co/Zki0Diu1Tq","['bv', 'vo', 'Voiceover', 'uyajola99', 'jubjub', 'datemyfamily', 'covid19', 'lockdown', 'LockdownDay31']"
