,username,location,following,followers,totaltweets,tweetcreatedts,retweetcount,text,hashtags
0,rushred9,"Cape Town,RSA",272,151,3737,Mon Apr 13 20:54:26 +0000 2020,0,"If our numbers are so low in proportion to the population then why aren't we back at work,because people it's still coming, so wake up and stay home #Covid19inSA",['Covid19inSA']
1,Tintsynyc,South Africa,1217,978,4873,Mon Apr 13 20:55:01 +0000 2020,1,I agree with you TP. Since we recorded the 1st case they have been communicating actively. #Covid19SA https://t.co/FAkWPOqZke https://t.co/isT5yT9z3H,['Covid19SA']
2,RefiloeMa,Mzanzi 4 Sure,1065,559,20540,Mon Apr 13 20:57:03 +0000 2020,0,"@MissNthabeleng @Julius_S_Malema @KhandaniM The DP is vulnerable to Covid-19, he has other underlying diseases. He needs to isolate.",[]
3,tsepo_rich,"Mohlakeng, South Africa",1199,911,896,Mon Apr 13 20:57:10 +0000 2020,0,@nzemorris @Nathan_kaMtonga I read Redi's tweet about her cousin's husband who passed away due to Covid-19. They are not to view the deceased. From mortuary past the house to the grave.,[]
4,_MoYaSelabe,"Centurion, South Africa",12460,12632,9418,Mon Apr 13 20:57:42 +0000 2020,16,"Me last year: can't wait for 2020, 2019 must end now
#Covid19inSA in 2020: 👇🏾😆 https://t.co/JiTap8TQrX",['Covid19inSA']
5,I_Am_Bingwa,"Pretoria, South Africa",2508,1057,16741,Mon Apr 13 20:59:04 +0000 2020,0,Dr Fundile Nyati says there's nothing smart about DA strategy. After the presentation by #ProfKarim they should consider rewriting their proposals. Babethwa yi FOMO #Covid_19 😂,"['ProfKarim', 'Covid_19']"
6,YasminDindar,"Johannesburg, South Africa",388,69,966,Mon Apr 13 20:59:27 +0000 2020,0,https://t.co/uo2mHUvRfm The recorded video of the technical discussion by #ProfKarim #Covid19SA #day18oflockdown,"['ProfKarim', 'Covid19SA', 'day18oflockdown']"
7,Basentseng1,"Polokwane, South Africa",719,319,1956,Mon Apr 13 20:59:36 +0000 2020,0,So apparently women during this lockdown ba charm ke permit 🤣🤣#day18oflockdown #Covid_19 https://t.co/zB5byqTa0e,"['day18oflockdown', 'Covid_19']"
8,AfrikaB1,"Johannesburg, South Africa",1718,738,12030,Mon Apr 13 21:01:32 +0000 2020,1,#Covid19inSA Oh Lord God Winter is Coming #StayHome #StayAtHomeSA https://t.co/V8kIysHy9i,"['Covid19inSA', 'StayHome', 'StayAtHomeSA']"
9,Iam_Kardas,"Pretoria, South Africa.",5146,10319,144177,Mon Apr 13 21:01:47 +0000 2020,0,"@MasizoleSukwana @NorbertElekes I thought they said once you test positive for the Corona Virus, and heal from it after two-three weeks, you are immune from contracting it yet again? https://t.co/WcPCrdVrQT",[]
10,2seema1,Earth,1853,938,19949,Mon Apr 13 21:02:04 +0000 2020,0,#Lockdown was declared in #SouthAfrica on 27th March. See how the daily new cases of #Covid_19 decreased. #BreakTheChain #StayAtHome https://t.co/yAoo5W9m0h,"['Lockdown', 'SouthAfrica', 'Covid_19', 'BreakTheChain', 'StayAtHome']"
11,chrisf_sa,"Johannesburg, South Africa",283,186,207,Mon Apr 13 21:03:02 +0000 2020,67,"I’m tired of UK &amp; USA media implying that #Covid19SA stats are artificially low because tests miss townships/informal settlements. NO - they’re low because top minds like Prof Karim are fighting this battle, and WE’RE showing the rest of the world how to handle a pandemic.",['Covid19SA']
12,ArtsSportNwpg,"Mafikeng, South Africa",1800,6278,3928,Mon Apr 13 21:03:59 +0000 2020,2,North West Health is working with three private hospitals in Klerksdorp to trace 6 of the 56 patients who had contact with a doctor who tested positive for #Covid19SA.  The doctor is the first healthcare worker in the province to test positive for Covid19. #StayHome https://t.co/ukYHVQEeC4,"['Covid19SA', 'StayHome']"
13,Netshifhefhe_M,South Africa,4920,3682,3619,Mon Apr 13 21:04:00 +0000 2020,0,"I also dnt want to sound like this people saying CoronaVirus is punishment from God, but CoronaVirus is exposing this face Magicians... They claim to raise the dead from death, but they can't beat a virus, they claim to be rich and not in need but they cnt donate to their members",[]
14,SiwaMyataza,"Johannesburg, South Africa",2754,2750,4063,Mon Apr 13 21:04:51 +0000 2020,1,Prof Karim detailing Covid-19 pandemic was an eye opener and I actually realized I didn't know much about the virus as I thought I did👏👏👏 #LockdownSA #day18oflockdown,"['LockdownSA', 'day18oflockdown']"
15,TheBlackspice,Johannesburg,4980,2334,87610,Mon Apr 13 21:05:35 +0000 2020,6,"@DrZweliMkhize Very insightful information about the work of government
Minister @DrZweliMkhize, is it possible to make such information available in 11 languages for public consumption.

We mustn't leave South Africans or anyone behind in fighting against #coronavirus #LockdownSA #Covid_19","['coronavirus', 'LockdownSA', 'Covid_19']"
16,NorthWestDOH,"Mafikeng, South Africa",10014,15263,4704,Mon Apr 13 21:06:33 +0000 2020,7,North West doctor tests positive for COVID-19 | eNCA https://t.co/6mSYkvCO0u,[]
17,surayajones,,640,407,35350,Mon Apr 13 21:07:29 +0000 2020,0,"@ndumiso_fuzeh Agreed,signing a petition for alcohol it's like signing ur death sentence.#NoAlcohol #COVID19","['NoAlcohol', 'COVID19']"
18,Lebesa_Selepe,"Soweto, South Africa",553,1086,13336,Mon Apr 13 21:08:24 +0000 2020,0,"This COVID-19 has me nervous to go check on my Gogo 🙆🏾‍♂️
😔 https://t.co/f4xaFB3S7E",[]
19,SimangaRadebe,"Durban, South Africa",4784,4136,5071,Mon Apr 13 21:08:43 +0000 2020,0,"@Harry_Madileng Exactly, and to be honest, #CoronaVirusSA is not the disease or virus to be recorded with high spread results in a short space of time.
Ebola came and swine flu, but there was no lockdown. Yet these were the most easily spread virus than Corona.
The poor are most at risk here. 😭",['CoronaVirusSA']
20,s_maxhegwana,,537,45,529,Mon Apr 13 21:09:16 +0000 2020,0,@XhantiPayi We also need one on Economic response to COVID-19 by experts,[]
21,Warren_G,"Wellington, South Africa",2074,1332,21853,Mon Apr 13 21:10:56 +0000 2020,0,Home school and working remotely will be challenging 🙏🚸🏡 Goodluck to all the parents and teachers trying to do their best. ❤️ #education #COVID19,"['education', 'COVID19']"
22,Tailorminator,S 33°54' 0'' / E 18°30' 0'',1015,247,3495,Mon Apr 13 21:12:27 +0000 2020,0,"Sweden is acting like that car driver that waits until the petrol guage is on reserve before acting. On some ""I know my car"". #COVID19",['COVID19']
23,TitusMatlawe,"Johannesburg, South Africa",4262,3983,59606,Mon Apr 13 21:13:59 +0000 2020,1,"@GomomoM They're busy terrorising/displacing our people in Cape Town in the midst of the #Covid_19 #LockdownSAExtension in stark violation of National Disaster Regulations!

ANC, EFF Politicians have pledged 33% of their emoluments to the Covid-19 Fund, bloody arseholes aren't budging! 😠","['Covid_19', 'LockdownSAExtension']"
24,thapelomartin,,772,165,853,Mon Apr 13 21:14:58 +0000 2020,0,@DA wished they never even presented the rubbish they did. Big up @DrZweliMkhize @CyrilRamaphosa #Covid19SA https://t.co/TTDfUulv3r,['Covid19SA']
25,gretchenart,CA + TX,703,416,33859,Mon Apr 13 21:15:53 +0000 2020,0,@RWPUSA Comes with several cases of covid19,[]
26,MarkJac72158,"Cape Town, South Africa",29,51,1824,Mon Apr 13 21:16:12 +0000 2020,0,Why do the DA need to separate from the Corona virus command centre? Are they not represented there? Are not all the science experts represented there? No time for politics!! https://t.co/iyx23PuDlo,[]
27,MICHAEL45_SAMPI,"hanover park, south africa",351,74,529,Mon Apr 13 21:17:45 +0000 2020,0,One day is one day covid 19 or not https://t.co/lZhuIriXUf,[]
28,T_SCRIPTZ,Joburg (south),238,190,3362,Mon Apr 13 21:21:05 +0000 2020,0,Seeing how athletes have beaten Covid 19.... and knowing what we know.... shouldn't we all on a boma cardio regime with healthy eating... im just saying at some point we gotta think about other things besides waiting for a vaccine...,[]
29,TowardsUhuru,South Africa,2137,2157,24225,Mon Apr 13 21:21:34 +0000 2020,0,"Pressed to the wall, dying, but fighting back!

We must continue fighting back against Coronavirus, we go out fighting if we must go out! https://t.co/fE8jHw44Ot",[]
30,Netshifhefhe_M,South Africa,4920,3682,3619,Mon Apr 13 21:21:44 +0000 2020,0,"@akreana_ COVID-19 has taught me a lot, we live in a world where anything is possible... But let's share and love each other because we never know wat might happen tomorrow.Let's give our all in wat we do not postpone things for no reason thinking will do it next week. Love u Kea",[]
31,Tshepho_Mokwele,Pretoria | Joburg | Polokwane,7600,166569,78979,Mon Apr 13 21:24:45 +0000 2020,1,‘20Plenty’ didn’t see this one coming 🤨 #Covid_19,['Covid_19']
32,riadlaher,Sandton South africa,1370,531,8411,Mon Apr 13 21:25:54 +0000 2020,0,"@FasihaHassan its amazing as a Muslim community, on the one end of the spectrum we have people like prof karim and the other mufti AK.....Covid-19",[]
33,NorthWestDOH,"Mafikeng, South Africa",10014,15263,4704,Mon Apr 13 21:26:37 +0000 2020,4,DR WORKING IN THREE HOSPITALS TESTS POSITIVE FOR CORONA VIRUS https://t.co/1iMP2Siigx via @DailySunSA,[]
34,MarcelinoPie18,"Atlantis, South Africa",349,546,6187,Mon Apr 13 21:35:20 +0000 2020,0,"The way this is true 😂😂🙈
#LockdownMzansi #LockdownSA
#day18oflockdown #Covid19SA https://t.co/BBzDpq9ZAO","['LockdownMzansi', 'LockdownSA', 'day18oflockdown', 'Covid19SA']"
