,username,location,following,followers,totaltweets,tweetcreatedts,retweetcount,text,hashtags
0,Axiom_Tutoring,"Boksburg, South Africa",2983,648,1252,Tue Jun 02 17:10:53 +0000 2020,0,"Covid19 threw us into the 4IR. We now offer face to face AND online lessons! We have something for everyone. Book your free assessment or demo online lesson today! https://t.co/wAPMT2kdmc 
#polishingfuturestars #jointhewinningteam #Tutoring #onlineclasses #covid19 #lockdownSA https://t.co/vxSZD1gntS","['polishingfuturestars', 'jointhewinningteam', 'Tutoring', 'onlineclasses', 'covid19', 'lockdownSA']"
1,albert_pixelpro,South Africa,5153,6655,21648,Tue Jun 02 17:11:08 +0000 2020,0,JUST IN | ‘Unconstitutional and invalid’ - Govt regulations dealt a blow in court  https://t.co/OlIF4ERST8,[]
2,eversdalhoof,Eversdal Primary School,20,224,227,Tue Jun 02 17:18:57 +0000 2020,3,"It is amazing how supportive and appreciative our EVER community is towards our teachers. Covid-19 is a terrible thing, but it brought us together as a very tight knit group - teachers and parents. @EVERSDALPRIMARY @WCED_HOD @DebbieSchafer @DavidJohnMillar",[]
3,Mo_Odi_,Dreamville ,553,3818,181846,Tue Jun 02 17:20:03 +0000 2020,0,Then buy me 12 ya di Corona I'll buy u the light https://t.co/rhA68FHRyF,[]
4,eMpumalanga_TV,,95,155,111,Tue Jun 02 17:22:44 +0000 2020,0,Announcement from the University of Mpumalanga on exams! #COVID19 #day68oflockdown #eMpumalangaTV https://t.co/LVlkzF8QeL,"['COVID19', 'day68oflockdown', 'eMpumalangaTV']"
5,eMpumalanga_TV,,95,155,111,Tue Jun 02 17:24:44 +0000 2020,0,Lockdown regulations declared invalid and unconstitutional #LockdownRegulations #COVID19 #eMpumalangaTV https://t.co/x5PKeh1IG6,"['LockdownRegulations', 'COVID19', 'eMpumalangaTV']"
6,KaizerChiefs,"Naturena, South Africa",185628,2122447,58083,Tue Jun 02 17:32:58 +0000 2020,32,"Khosi, although it has not yet been proven regarding the transmission of the COVID-19 virus through money, we would like to urge you to be always careful by washing your hands or using sanitizer after touching coins and banknotes.

Kaizer Chiefs and @MedshieldSA care!

#KCHealth https://t.co/fDeIoTBIvK",['KCHealth']
7,Lebone_M,Johannesburg | Ulundi | Durban,2629,4674,117480,Tue Jun 02 17:33:16 +0000 2020,0,Covid is back with the SMSes. What happened yesterday? 💔,[]
8,tinashesvinurai,"Bedfordview, South Africa",530,268,3889,Tue Jun 02 17:34:12 +0000 2020,0,"@EdDeCosta @realDonaldTrump @FoxNews @OANN Your ""President"" said so and his sheeps like you fell for it untill it was too late. Who's leading in coronavirus deaths worldwide lemme guess CHINA 🤣😂🤣😂🤣",[]
9,SunOfAfrica4,,14749,50961,11639,Tue Jun 02 17:35:02 +0000 2020,0,"There is injustice in SA justice system.
Now that Coronavirus has reached the township they say we should do away with lockdown so that darkies can die🏃‍♀️🏃‍♀️🏃‍♀️ https://t.co/hnOLOgwpMK",[]
10,Kyenedy,South Africa,738,659,23534,Tue Jun 02 17:51:19 +0000 2020,0,"Fuck racism, fuck animal abusers, fuck COVID and fuck coriander.",[]
11,VijayShadean,South Africa,29,2767,67226,Tue Jun 02 17:53:07 +0000 2020,3,"@eNCA Where is Nkosazana and her entire #NCCC going to put their faces now?

@CyrilRamaphosa 
@MbalulaFikile 
#BhekiCele
#Ebrahimpatel 

Treated us like little kids, putting us in the naughty corner..

Soon to be free, hopefully.

#COVID19inSA","['NCCC', 'BhekiCele', 'Ebrahimpatel', 'COVID19inSA']"
12,AxKayoka,"Johannesburg, South Africa",650,725,53614,Tue Jun 02 17:56:58 +0000 2020,0,"Guys can someone tag me on that Corona, Ebola and Racism meme video? Trying to find it.",[]
13,Rikkising,South Africa,1720,833,14464,Tue Jun 02 17:57:31 +0000 2020,0,"Amidst the pain and chaos of America and the destruction of Covid 19, all of humanity must find a safe harbour from these storms
Our faith and courage must carry us through
💗s to everyone around the World
#LoveWithoutLimits 
#LoveConquersAll https://t.co/QSqJFr1EVX","['LoveWithoutLimits', 'LoveConquersAll']"
14,zackypulis,"Bloem, South Africa",1132,779,7809,Tue Jun 02 18:01:23 +0000 2020,0,The truth is 80% of the population will get Corona if we're not careful and keep to social distancing guidelines 🙆‍♀️🤷‍♀️,[]
15,CapeTownFreeway,Cape Town //\/¯¯¯\/\,14,56115,223100,Tue Jun 02 18:03:41 +0000 2020,0,223497: Stationary Vehicle on N2 Settlers Way I/C Inbound after N2/Ramp to Rhodes Dr (M3). Right lane closed. No Delays. #WeSaluteYouSA #Covid19SA #lockdown #StayHomeSaveLives #StayHomeStaySafe #SeeAndBeSeen https://t.co/1Jd9Q0N3W0,"['WeSaluteYouSA', 'Covid19SA', 'lockdown', 'StayHomeSaveLives', 'StayHomeStaySafe', 'SeeAndBeSeen']"
16,W_Shabangu,"Johannesburg, South Africa",4077,4328,16045,Tue Jun 02 18:04:58 +0000 2020,0,Machance has a Covid-19 hit lined up for us 🔥🔥🔥🔥,[]
17,CharlzyWalsy,"KwaZulu, South Africa ",1033,931,14139,Tue Jun 02 18:06:30 +0000 2020,0,We also agreed that some did and were necessary and still necessary if we are to beat Covid-19. I have read the entire judgement and agree with every finding made by Davis J. 14 days is not sufficient for government undertake the evulative exercise if they are to get it correct.,[]
18,SoloNqweni,"PE/JHB, South Africa.",694,42489,3313,Tue Jun 02 18:08:07 +0000 2020,2,Local Cricket Star Hits Covid-19 for a Six https://t.co/SyR4naCfSZ,[]
19,realNtaraSibizo,"Cape Town, South Africa",3531,10238,61019,Tue Jun 02 18:08:13 +0000 2020,1,"Shutdown the whole world, protests in every street until there is death penalty as a punishment for anyone who I'll-treat Black people!

#BlackOutDay2020 #blackoutuesday #JusticeForGeorgeFloyd #Justiceforcollinskhoza #COVID19","['BlackOutDay2020', 'blackoutuesday', 'JusticeForGeorgeFloyd', 'Justiceforcollinskhoza', 'COVID19']"
20,NotThato,,349,611,40548,Tue Jun 02 18:08:26 +0000 2020,0,Cleanest protest out there. No Corona in New Zealand https://t.co/2vFWiwmh7k,[]
21,LUSKO_M,South Africa🇿🇦,1168,1112,12649,Tue Jun 02 18:14:00 +0000 2020,1,"COVID-19 is not doing the work its suppose to do in Africa, so Ebola might do the Job. https://t.co/1O27AmtFNA",[]
22,AgentBCapeTown,"Cape Town, South Africa",129,28,409,Tue Jun 02 18:16:31 +0000 2020,0,"2 development contracts signed in Lockdown! 

Now is the time to buy! The interest is sitting pretty! 

Contact me!

Hawequa Mooiberge Lifestyle Estate 

Bianca.downey@harcourts.co.za 
078 780 3450

#lockdown #covid… https://t.co/FyxrNG7amn","['lockdown', 'covid']"
23,CharlzyWalsy,"KwaZulu, South Africa ",1033,931,14139,Tue Jun 02 18:17:22 +0000 2020,0,"China beat Covid-19 (or at least that's what they are feeding us) because they didn't have to worry about following a constitutionally justifiable approach. It was a ""Fuck it, we are in a crisis so to hell with your rights, if any"".",[]
