,username,location,following,followers,totaltweets,tweetcreatedts,retweetcount,text,hashtags
0,sbuM3,"Durban, South Africa",434,440,25051,Tue Mar 03 08:49:20 +0000 2020,0,"Has anyone noticed that since #Coronavirus started affected the West #US #Europe, the media has ingenuity started calling it by it true name #COVIDー19  so as to cause less panic as they did with #China","['Coronavirus', 'US', 'Europe', 'COVIDー19', 'China']"
1,Akhona_Maritime,akhona.maritime@gmail.com🇿🇦,357,2634,62585,Tue Mar 03 09:08:42 +0000 2020,0,"Yep, it's a global Shipping &amp; Financial mess. I read the other day that with the impact Corona has had then it's time to look at alternatives because it has halted so much/financial impact is really felt from production up...I wonder if it will then shift/strip China of #1 status https://t.co/V2llUxU2jQ",[]
2,Tuliodna,"Durban, South Africa",438,6643,4189,Tue Mar 03 09:15:19 +0000 2020,0,"Worrying to see many more countries in Africa with #Covid_19 - said that is good to see that diagnostics is being enhanced. At KwaZulu-Natal, our ID clinicians are working with labs and department of health to prepare for it https://t.co/SM2EX6nUSc",['Covid_19']
3,ImsyserHealth,Pretoria,3422,1187,8888,Tue Mar 03 09:15:27 +0000 2020,0,"Rinalda doing some in store training @ #pnp #hypers #soweto. 
Staff need to be trained on #preventative #health #measures people need to be informed about especially as regards the #coronavirus.
You are as #healthy… https://t.co/9G1jprZ4T7","['pnp', 'hypers', 'soweto', 'preventative', 'health', 'measures', 'coronavirus', 'healthy']"
4,ImsyserHealth,Pretoria,3422,1187,8888,Tue Mar 03 09:16:44 +0000 2020,0,"Rinalda doing some in store training @ #pnp #hypers #soweto. 
Staff need to be trained on #preventative #health #measures people need to be informed about especially as regards the #coronavirus.
You are as #healthy… https://t.co/rgPeRPFh0z","['pnp', 'hypers', 'soweto', 'preventative', 'health', 'measures', 'coronavirus', 'healthy']"
5,DavidSibiya,"Cape Town, South Africa",271,194,5318,Tue Mar 03 09:19:00 +0000 2020,0,@AkiAnastasiou @Paldron Is health care free for Covid19 patients? What about food for their loved ones since they can't work while in quarantine.,[]
6,Bhut_Ndala,"Cape Town, South Africa",2883,2787,7525,Tue Mar 03 09:28:01 +0000 2020,0,I think I’m ready for corona. https://t.co/pu4uHibv3B,[]
7,Ntsika_the_Dyan,,164,87,300,Tue Mar 03 09:35:10 +0000 2020,1,Catch me live this Friday 11:00-12:00 on the #coronavirus wokenation @Saumahdradio with @NkanyiSlays &amp; @uMzWa. Tune in! https://t.co/8oZ0gdYXXL,['coronavirus']
8,Paul_Mohlakoana,"Newcastle, South Africa",4078,4447,25347,Tue Mar 03 09:49:15 +0000 2020,0,My order stuck somewhere in Asian Countries because of #coronavirus,['coronavirus']
9,_SnyMan_,Pretoria,557,557,356,Tue Mar 03 09:50:41 +0000 2020,2,"2020 Demo S3 2.0 TFSi
3000km
R749 995
R13 300 estimated monthly installment (depending on how deal is structured)

#JuliusMalema #nokthula #TuesdayThoughts #TuesdayMotivation #WomenTellAll #coronavirus https://t.co/eLKWuoR6lR","['JuliusMalema', 'nokthula', 'TuesdayThoughts', 'TuesdayMotivation', 'WomenTellAll', 'coronavirus']"
10,LwandoMjekula,"Port Elizabeth, South Africa",3262,909,4253,Tue Mar 03 09:57:40 +0000 2020,0,Is it a co-incident that #China and #Iran are hardest hit by #CORONAVIRUS #CoronaVirusSA #Covid_19  ? USA 🇱🇷 doesn't play. https://t.co/l6qTMyZCR1 https://t.co/pMqQLcWwVN,"['China', 'Iran', 'CORONAVIRUS', 'CoronaVirusSA', 'Covid_19']"
11,ImMESHB,"Polokwane, South Africa",15870,16090,21641,Tue Mar 03 10:18:59 +0000 2020,0,"They are saying  in the News that the vaccine for #coronavirus is ""at best a year and half away"".  Kusazoba rough!!!! https://t.co/gW81fwe0AL",['coronavirus']
12,Sfiso_O2,"Johannesburg, South Africa",35593,41951,41184,Tue Mar 03 10:28:43 +0000 2020,2,We using CoronaVirus as a weapon now👏🏼🤣who would’ve thought https://t.co/A6Hfm5BoYy,[]
13,elisetempelhoff,South Africa,4137,6683,58443,Tue Mar 03 10:31:41 +0000 2020,6,Here is my column on the loopholes in China's ban of trade in wildlife https://t.co/oxeoRz0RN5 #Covid-19 😷😷,['Covid']
14,Hypress,"Sandton, South Africa",1115,61344,167301,Tue Mar 03 10:32:50 +0000 2020,0,At least it will be quicker than this Corona situation https://t.co/p8t3PwXDNy,[]
15,Hypress,"Sandton, South Africa",1115,61344,167301,Tue Mar 03 10:36:44 +0000 2020,0,Corona is not welcome here. Thanks https://t.co/AiW94pbDSl,[]
16,SKHUKAYI1,"Umlazi, South Africa",298,232,6663,Tue Mar 03 11:06:36 +0000 2020,0,"@deepsoul_sation kuphuzwani vele on the day, ko bhiya? Only Corona?",[]
17,Preshy_Fairy,Corner House. SA,4325,4086,7516,Tue Mar 03 11:13:02 +0000 2020,0,@HisExellency_ @chels_the_bomb Lmao quit bubbly while still focusing on corona 😂,[]
18,shongani_,Durban,5299,5097,58300,Tue Mar 03 11:35:20 +0000 2020,0,Rather this than the corona virus that the western people want us to have so bad 😤 https://t.co/uuqdVqAGQD,[]
