,username,location,following,followers,totaltweets,tweetcreatedts,retweetcount,text,hashtags
0,NoxoloMpati,"Kempton Park, South Africa",111,98,154,Tue May 26 19:42:46 +0000 2020,0,"I cant wait for the day to hear.....

Covid-19 is finally gone. 😤",[]
1,JanBran06127566,Springs Gauteng Prov. SA.,782,2434,29369,Tue May 26 19:43:04 +0000 2020,1,@RomanCabanac @Frederi59322311 There was not much left of SA in any vase.Covid19 has come as a very comfortable excuse to the ANC government!,[]
2,vigorous____,"Randburg, South Africa",744,14410,75004,Tue May 26 19:43:27 +0000 2020,1,@MbuyiseniNdlozi Not forgetting those people with covid who goes to malls to but food. 🤷🏾‍♂️ https://t.co/km4lqimG11,[]
3,Sihlalo_Wesjita,Gatyana | Cape Town,5807,8316,45407,Tue May 26 19:44:03 +0000 2020,0,"Holly masks = R450
Anointed sanitizers = R600
Coronavirus prayer = R200
#ChurchIsEssential https://t.co/FuYX0BqpKR",['ChurchIsEssential']
4,KagisoMonyadiwa,Mafikeng South Africa ,453,2493,18933,Tue May 26 19:46:01 +0000 2020,0,"I'm anti-reopening of churches.

1. Many church goers are elders whom their immune systems are weak.

2. Self-proclaimed Pastors &amp; Prophets who claim to heal people &amp; resurrect the dead but can't held Covid-19 Patients will continue to reap off people their money using the bible.",[]
5,ShineBourgeois,"St Louis, MO 🇺🇸 / EL 🇿🇦",1675,14820,93351,Tue May 26 19:46:18 +0000 2020,1,This is how I’m watching the timeline forget about coronavirus because the weather is nice. https://t.co/zul6mJum8X,[]
6,KagisoMonyadiwa,Mafikeng South Africa ,453,2493,18933,Tue May 26 19:49:51 +0000 2020,4,"I'm anti-reopening of churches.

1. Many church goers are elders whom their immune systems are weak.

2. Self-proclaimed Pastors &amp; Prophets who claim to heal people &amp; resurrect the dead but can't held Covid-19 Patients will continue to reap off people their money using the bible. https://t.co/mM6kLvP7mc",[]
7,thabomoetji,"Pretoria East, South Africa",3413,4388,74482,Tue May 26 19:50:11 +0000 2020,0,My worry is that many people who attend churches are people above the age of 60 and older. A group regarded as most susceptible to Covid-19 - which government has urged to stay at home. And how do u delegate authority to Pastors that have been feeding congregants snakes &amp; grass? https://t.co/aTxxQEXF28,[]
8,MrGinoLee,"New York, NY",116,1433,3846,Tue May 26 19:51:04 +0000 2020,0,"stay warm 🔥
.
.
.
.
.
.
.
.
.
#corona #mask #cold #winter #2020 #quarantine #covid19 #studio #guitar #vocals #musician #piano #guy #beanie #parka #singer #like #follow #southafrica @ Port Elizabeth, Eastern Cape https://t.co/GoXv8ShoNG","['corona', 'mask', 'cold', 'winter', 'quarantine', 'covid19', 'studio', 'guitar', 'vocals', 'musician', 'piano', 'guy', 'beanie', 'parka', 'singer', 'like', 'follow', 'southafrica']"
9,Kabzi22,"Johannesburg, South Africa",859,916,16233,Tue May 26 19:52:00 +0000 2020,1,"Mind you, this british series (season 1) is from 2013..but more relevant than ever. Point blank about COVID-19 and what it could mean for the human race if we were to find a vaccine.  #Utopia",['Utopia']
10,StadenMarlene,"Modimolle, South Africa",149,331,495,Tue May 26 19:52:18 +0000 2020,1,"I'm extremely happy to hear that places of worship may open again and that Sunday 31 May has been declared a nation day of prayer.

Especially after 85 praying residents of my municipality were arrested and fined R127 000 just yesterday.

#Covid_19
#nationaldayofprayer
#letspray https://t.co/QcZZDpmHFP","['Covid_19', 'nationaldayofprayer', 'letspray']"
11,nataliemalgas,Cape Town,839,3062,14111,Tue May 26 19:55:32 +0000 2020,2,"The ACDP's senior members contract Covid-19 at a church service but they have the nerve to call for religious gatherings to be permitted.

How does this make sense?! 😑",[]
12,Nkanyisosach,South Africa,9146,8315,39105,Tue May 26 19:56:12 +0000 2020,0,The very same people who will be queuing for Alchohol seeing no reason for cotracting COVID. Believe going to church with less people is a problem.,[]
13,SiyabongaTolba1,"Cape Town, South Africa",209,251,2075,Tue May 26 19:56:31 +0000 2020,0,I'd like to know why the schools are fumigated before students arrive because schools were closed before this so-called COVID-19 virus has spread rapidly or it's just another pretence scam of work for that 50 million Rand tender Bidvest got from this WMC puppet C Ramaphosa 👏👏👏,[]
14,Njomane0405,South Africa ,1153,420,1524,Tue May 26 19:57:24 +0000 2020,0,"President @CyrilRamaphosa has lost control over this thing, every sector is putting pressure on him for thier gains and this will not end well. In Free State #Coronavirus spread through the church and I wonder what is essential with churches?",['Coronavirus']
15,MaribaMuthu,All over,176,61,373,Tue May 26 19:59:11 +0000 2020,0,"When the schools shutdown there was no #COVID19, since the shutdown, no one has been there..#COVID19, can it survive this long since #LockdownSA? I guess’we can not risk it..’just sanitize schools @MorningLiveSABC’","['COVID19', 'COVID19', 'LockdownSA']"
16,VanHaywood,"Cape Town, South Africa",933,25510,11441,Tue May 26 20:03:10 +0000 2020,0,"Here’s looking down at COVID-19 &amp; saying bugger you! We’ll beat you &amp; we’ll rise again!
•
I’ve had some of the lowest of lows during this lock down. Times when I just couldn’t see a future &amp; nothing made sense. But… https://t.co/bfuWQ6nxzd",[]
17,FuthiGama,Midrand Johannesburg RSA,868,457,7059,Tue May 26 20:03:17 +0000 2020,0,Here (COVID19) I come.... 🚶 https://t.co/KrncyIsQuP,[]
18,TitusMatlawe,"Johannesburg, South Africa",4266,3986,59730,Tue May 26 20:06:01 +0000 2020,0,"@karabomophiring Hypocrites of note! RT @karabomophiring: “My kids will not go back to school until this whole corona thing is over”, but you will go to church next month, ne? #LockdownLevel3",['LockdownLevel3']
19,MauriceSekgogo8,"Burgersfort, Limpopo ",4717,2892,10094,Tue May 26 20:07:21 +0000 2020,2,"@Khanyile_BG @CyrilRamaphosa Ma comrade a eja broer. Ke di supplers tša COVID-19 sanitisers, masks, food parcels just wait until after lockdown you going to be shocked. We might as well have a commission of inquiry, I think. Poor President @CyrilRamaphosa is trying but his ANC sham.",[]
20,ThaT_SanDiego,BEN/JHB,153,765,111750,Tue May 26 20:07:23 +0000 2020,0,"@iamdjcassanova Corona will catch people on the ship, then you wont be able to get off when the ship is under quarantine.

I won't lie after all the news reports, I saba cruises now.😥",[]
21,lillytuelo,vaal 🇮🇹,1919,2094,1431,Tue May 26 20:07:30 +0000 2020,0,Car without engine. 🤔🤔 Surely he can cure Corona 😂😂 https://t.co/HshlibI6EI,[]
22,BossLady_QM,Welkom,2198,3112,19402,Tue May 26 20:08:08 +0000 2020,0,"Pastors who failed to heal people who have corona... Mxm! God exposed pastors tog.

I pray to God not Abafundisi. Andizi!!🙌",[]
23,NorthWestDOH,"Mafikeng, South Africa",10015,15280,4705,Tue May 26 20:10:13 +0000 2020,18,"#COVID19| The total number of confirmed COVID-19 cases in South Africa is 24 264 with 12 741 recoveries and 524 deaths. North West province now has 115 confirmed cases, an increase of 6 from previously reported cases. https://t.co/ZaLP44R6cG",['COVID19']
24,m_netshitungulu,"Kempton Park, South Africa",4875,1194,2989,Tue May 26 20:12:31 +0000 2020,0,Under Ramaphosa government u are made to choose between securing ur job or stay home to avoid covid-19.The  R500 billions was enough to feed everyone who continue to losse income.,[]
25,Thulani_Mtolo,Gauteng,2093,1090,8646,Tue May 26 20:15:07 +0000 2020,0,"We should remember that the responsibility of playing your part, in protecting yourself and your loved ones against Covid19. One of the cardinal pillars of Thad is to avoid places with many people.",[]
26,NotThato,,349,611,40548,Tue May 26 20:15:57 +0000 2020,0,Get that covid wallpaper the hell out of here maaaaaan 😂 https://t.co/1IwAYlz4RD,[]
27,13JuneGemini,"Johannesburg, South Africa",515,398,11424,Tue May 26 20:16:53 +0000 2020,0,Imagine someone who is already tested positive ka Covid-19 trying to sneak into church so that they can be healed.,[]
28,TeffuJoy,"Pretoria, GaMatlala, SA ",8352,8583,110685,Tue May 26 20:17:39 +0000 2020,0,Ledi bone stats tsa #Covid_19SA looks like the race to 50k cases is possible in the nxt 30 days.,['Covid_19SA']
29,Kgomotzo_,"Stilfontein, South Africa",4964,4153,1144,Tue May 26 20:18:15 +0000 2020,0,In the meantime I'm continuing with my hot beverages amidst Covid19 https://t.co/mJHTQjcghU,[]
