,username,location,following,followers,totaltweets,tweetcreatedts,retweetcount,text,hashtags
0,iitsxciv,"Katlehong, South Africa",225,203,782,Tue May 19 19:32:51 +0000 2020,0,"#lockdown2020 #lockdownhustle #lockDownSouthAfrica
Me and the guys, hustle during the #Covid_19 #QuarantineActivities 💯 https://t.co/roDSGQSFJw","['lockdown2020', 'lockdownhustle', 'lockDownSouthAfrica', 'Covid_19', 'QuarantineActivities']"
1,siko_lena,"Cape Town, South Africa",1540,782,7925,Tue May 19 19:34:12 +0000 2020,0,@helenzille @Biancadwt @jsteenhuisen How do you know other provinces don’t test for #COVID19,['COVID19']
2,McMelane_,gonubie || mthatha,991,2899,108432,Tue May 19 19:34:59 +0000 2020,4,i wish the corona virus had the same energy. https://t.co/7oyKsRhO0i,[]
3,Wandile_Geez,South Africa,2635,2024,10046,Tue May 19 19:35:06 +0000 2020,0,"Every home 🏘has a Legend🤘🏽who doesn't greet visitors 🚶‍♂️🧍‍♂️
#day54oflockdown #StayHome
#lockdown2020 #Covid_19","['day54oflockdown', 'StayHome', 'lockdown2020', 'Covid_19']"
4,AbutiTsatsi,South Africa,1308,1273,84492,Tue May 19 19:35:21 +0000 2020,0,We are setting up a foundation for the Covid19 Commission of Inquiry. Our pretending that all is well is going to blow in our faces and we are going to spend more millions trying to hold people accountable,[]
5,AzapoLimpopo,"Polokwane, South Africa",84,224,600,Tue May 19 19:36:29 +0000 2020,4,"We welcome the 13 medical health brigade deployed by the Cuban government to assist  AZANIA’s response to the accruing COVID-19 Pandemic. The health brigade includes 8 family physicians, 1 epistemologist, 1 biostatistician, and 3 health technologists. 

[Pictures by @OtpLimpopo ] https://t.co/ASYiaEDnhE",[]
6,TowardsUhuru,South Africa,2137,2157,24246,Tue May 19 19:37:12 +0000 2020,0,"@DrZweliMkhize Why are more young people under the age of 40 dying here than elsewhere from Coronavirus?

They constitute 6 percent off all covid deaths, that's far higher than the global average.

Dintsang?",[]
7,ArtsSportNwpg,"Mafikeng, South Africa",1801,6285,3928,Tue May 19 19:38:02 +0000 2020,0,#COVID19| The total number of confirmed COVID-19 cases in South Africa is 17 200 with 7960 recoveries and  312 deaths. Northern Cape has recorded its first COVID-19 related death. https://t.co/OWuRtqeqVu,['COVID19']
8,ArtsSportNwpg,"Mafikeng, South Africa",1801,6285,3928,Tue May 19 19:38:25 +0000 2020,0,"#Covid_19 North West province confirmed COVID-19 cases remain unchanged at 72, 28 recoveries and one death. https://t.co/y83eB6L2uu",['Covid_19']
9,Iam_Lwando,"Centurion, South Africa",2765,3194,29741,Tue May 19 19:38:43 +0000 2020,0,"@MmusiMaimane @Nangamso_NM It's sad that they're rushing kids for a dismall fail. Did the education dept. consider the holistic approach on the kids readiness to return to the classrooms? Eg. psychological effects of the #COVID19 panic, financial support to the families that are affected #angiemotshekga","['COVID19', 'angiemotshekga']"
10,Sakhilemngadi,"Ethekwini, South Africa",8428,11258,9493,Tue May 19 19:39:17 +0000 2020,0,"I find it irresponsible that #angiemotshekga would base most of her decisions to let children go back to school on the idea that children survive #Covid_19. Sure!  But they live with parents, grandparents and guardians who might have underlying conditions and not survive!","['angiemotshekga', 'Covid_19']"
11,ArtsSportNwpg,"Mafikeng, South Africa",1801,6285,3928,Tue May 19 19:40:32 +0000 2020,0,#COVID19 Minister Motshekga: National Command Council and Cabinet has approved the reopening of schools on 1 June 2020 for grade 7 and 12. https://t.co/ssIqjWgOmu,['COVID19']
12,Promise_Mrs_Law,"Johannesburg, South Africa",435,848,8492,Tue May 19 19:40:33 +0000 2020,1,"Watch “Why i hid my pregnancy” Video on the link below:

https://t.co/sLx5qHaCSa

Don’t forget to SUBSCRIBE..Enjoy 😉
#mrsmops #lockdown2020 #angiemotshekga #1st of june #day54oflockdown #RHOJ #Abafundisi #tiktokexposed #GirlzTalkZa #keadrive #cyrilramaphosa #Covid_19","['mrsmops', 'lockdown2020', 'angiemotshekga', '1st', 'day54oflockdown', 'RHOJ', 'Abafundisi', 'tiktokexposed', 'GirlzTalkZa', 'keadrive', 'cyrilramaphosa', 'Covid_19']"
13,TheBlackspice,Johannesburg,4983,2337,87664,Tue May 19 19:40:44 +0000 2020,0,"The focus of the country's #Covid19SA is now focused on hot spots, Minister @DrZweliMkhize. 
The country will now focus on stages 4, 5, 6 and 7 in this graph. https://t.co/P6QH22e0a2",['Covid19SA']
14,djlugaz,Cape Town,3466,1833,6110,Tue May 19 19:41:04 +0000 2020,3,"New brand name launching soon. Get your bucks ready and order. Slimtiger® for all your sports apparel.
More details coming soon.
#day54oflockdown #AngieMotshega #LockdownLevel3 #SlimtigerWear #Abafundisi #COVID19 #nyannyan #RHOJ #realhousewivesofjohannesburg
PREMIUM SA BRAND https://t.co/m3cUyA2B0A","['day54oflockdown', 'AngieMotshega', 'LockdownLevel3', 'SlimtigerWear', 'Abafundisi', 'COVID19', 'nyannyan', 'RHOJ', 'realhousewivesofjohannesburg']"
15,auntywama2000,"Newcastle, South Africa",6963,8706,28591,Tue May 19 19:41:48 +0000 2020,0,"@Mongezi_Weza Ofcourse😂❤❤But just incase something else unexpected like Covid happens, the extra room is for all that.",[]
16,JeffreyMajeff,"Pretoria, South Africa",1319,874,12920,Tue May 19 19:42:17 +0000 2020,0,"The Covid-19 death toll has risen to 312, after 26 more people died. The Northern Cape has reported its first death. 

Meanwhile, the number of cases has jumped to 17 200, an increase of 767.

There have been 7 960 recoveries so far. https://t.co/bsEzlugi4H",[]
17,AGLoxton,World citizen,283,240,1836,Tue May 19 19:43:34 +0000 2020,0,"Yikes, does she hit the nail on the head ? Is it a case of seeing my name in shining light? I dont know...but they need to work together! 
https://t.co/jeuGN1OAOO",[]
18,MrMokgalaka,Limpopo/Jhb/Cpt,436,477,23137,Tue May 19 19:46:18 +0000 2020,1,"@hlogi_LM @mahlatseMla It’s one way of measuring an aerosol against the material’s filtration. 
Aerosol sizes might be different but in this case they say they used a bacteria of 3 nanometers. If I’m not mistaken COVID is 40nm. Feels like a safe test to me.",[]
19,chev_llouw,"Stellenbosch, South Africa",1037,1810,18737,Tue May 19 19:46:29 +0000 2020,0,"Someone asked if there's gonna be a sick test he said he will ""send test for Covid testing"" https://t.co/cUeTTwXmWG",[]
20,StokoSaGap,"Pretoria, South Africa",1562,1870,14189,Tue May 19 19:47:13 +0000 2020,1,"MEDIA ADVISORY

MEDIA BRIEFING BY DR BLADE NZIMANDE ON MATTERS PERTAINING TO HIGHER EDUCATION, SCIENCE AND INNOVATION AND COVID-19 LOCKDOWN

Minister of Higher Education, Science and Innovation, Dr Blade Nzimande will hold a media briefing on matters pertaining to the COVID-19",[]
21,StokoSaGap,"Pretoria, South Africa",1562,1870,14189,Tue May 19 19:47:14 +0000 2020,0,"In the science and innovation sector there  will be an update on  research on South Africa’s traditional medicine and the engagements with stakeholders in relation to indigenous knowledge systems and COVID-19.
The details of the media briefing are:
Date: Thursday, 21 May 2020",[]
22,ChampionSAfrica,South Africa,6990,6583,34602,Tue May 19 19:47:15 +0000 2020,0,😢😢😢 26 more deaths #Covid19SA https://t.co/IzRpWb7lRI,['Covid19SA']
23,SimsNdebele,Johannesburg,1182,424,2337,Tue May 19 19:48:10 +0000 2020,0,"#WasenzaCorona #covid19 #covid_19 we now drinking Energy Drinks in the name of #Alcohol 😂 @ Parktown, Gauteng, South Africa https://t.co/qNwzw1dTbI","['WasenzaCorona', 'covid19', 'covid_19', 'Alcohol']"
24,SebothomaPaul,"Durban, South Africa",161,28,281,Tue May 19 19:50:09 +0000 2020,0,"@Julius_S_Malema Please note that the reopening of schools puts our aunties, uncles, parents, our kids, and last but not least Southern Africans at the risk of contracting the trend covid-19. Yes my brother “only grade 7 &amp; 12” but the question is, majority of them have family https://t.co/5Gmbivkl01",[]
25,LussoGoinCray,Goon Town ,1032,6527,315415,Tue May 19 19:54:47 +0000 2020,0,Gauteng beautifully managing real covid numbers unreal scenes,[]
26,Tsatsebilities,"Cape Town, South Africa",1380,759,8461,Tue May 19 19:58:35 +0000 2020,0,"There have been less deaths from road accidents and violent crimes during #COVID19 , which means those waiting for organ donations will have to wait a bit longer. The sad cycle of life.",['COVID19']
27,MogaleMo07,rusty/soweto,8922,10406,30289,Tue May 19 19:58:39 +0000 2020,4,Zulu's that's too much🤞I know we all scared of Corona but like this🙆‍♂️🤭🙊🚶‍♂️😄😅😂😂 https://t.co/hrmeTVrcto,[]
28,pebakena,"Pretoria, South Africa",246,41,884,Tue May 19 19:58:40 +0000 2020,0,Ntate Kenneth Meshoe says he never tested positive (with Covid19). 🤣🤣🤣,[]
