,username,location,following,followers,totaltweets,tweetcreatedts,retweetcount,text,hashtags
0,Thabile_Sindane,"Centurion, South Africa",355,139,1122,Fri Apr 24 19:25:42 +0000 2020,0,"Do you agree with the lifting of the cigarette ban?
#Covid19SA",['Covid19SA']
1,JeffreyMajeff,"Pretoria, South Africa",1319,874,12919,Fri Apr 24 19:27:44 +0000 2020,0,"As it stands, today there are 267 new COVID-19 cases, with the total number of confirmed cases at  
4220.

DOH reported 4 new deaths. This brings the total to 79. 

The new deaths are from the following provinces: Western Cape: 2 KZN: 2 

#CoronavirusInSA 
#LockdownSA","['CoronavirusInSA', 'LockdownSA']"
2,RegalGlobal,South Africa,4251,5487,23377,Fri Apr 24 19:28:22 +0000 2020,0,@nicki_D_ What the hell is happening here? 😂😂 I don’t know whether I’m sleeping and dreaming or awake and dreaming. This Covid got me messed up. What’s this? 😂,[]
3,__Reabetswe__,Ekangala ,4130,2217,51073,Fri Apr 24 19:28:34 +0000 2020,0,Dstv: DSTV should give S​.​A. subscribers a payment break or decrease prices during Covid-19 - Sign the Petition! https://t.co/89xl7jr31q via @Change,[]
4,MichLD72,United Kingdom,1856,556,1761,Fri Apr 24 19:29:16 +0000 2020,0,So I'd say 2020 has been a bitch so far.. What's the rest of the year have in store for us humans? Aliens... Zombies..  #CoronaVirusSA #lockdown #level5 #fml #wtf #bleach https://t.co/FHNwdSoUXU,"['CoronaVirusSA', 'lockdown', 'level5', 'fml', 'wtf', 'bleach']"
5,martinslabber,"Pretoria, South Africa",655,579,453,Fri Apr 24 19:32:37 +0000 2020,7,Our President @CyrilRamaphosa and German Chancellor Angela Merkel had a telephonic conversation today about cooperation to deal with the impact of Covid-19 and support for the @WHO . Germany is an important partner and Chancellor Merkel visited SA in February 2020. 🇿🇦 🇩🇪 https://t.co/C7pOwgN6fM,[]
6,capoot7,"Centurion, South Africa",3698,3307,51301,Fri Apr 24 19:33:30 +0000 2020,0,Stress about this #Covid_19 and @FCBarcelona at the same time? Ngumnqundu lowo.,['Covid_19']
7,EsethuXhamela,"Johannesburg, South Africa",2388,1579,4982,Fri Apr 24 19:34:01 +0000 2020,0,"Northern Cape has been on 16 cases.👏 
Phakama Dr Zamani Bakubone #level4lockdown #Covid_19 @DrZweliMkhize https://t.co/mAXHOU4Uux https://t.co/dYBYIoCOHy","['level4lockdown', 'Covid_19']"
8,Axiom_Tutoring,"Boksburg, South Africa",2983,648,1252,Fri Apr 24 19:34:11 +0000 2020,0,Matrics get ready for round 2! The first lesson was great. Join us as we polish off our last free trigonometry class on Zoom. No one left behind. #jointhewinningteam #polishingfuturestars #thehomeofdistinctions #AxiomPremiumPackages #Tutoring #onlineclasses #covid19 #lockdownSA https://t.co/MOqIL2c5EA,"['jointhewinningteam', 'polishingfuturestars', 'thehomeofdistinctions', 'AxiomPremiumPackages', 'Tutoring', 'onlineclasses', 'covid19', 'lockdownSA']"
9,WempiloUmthombo,Khayelitsha ,555,114,1067,Fri Apr 24 19:35:03 +0000 2020,0,"COVID-19 update - 24 April 2020

Positive cases: 4220
Recoveries: 1473
Deaths: 79

#WeAreUmthombo
#CoronaVirusSA","['WeAreUmthombo', 'CoronaVirusSA']"
10,Dj_Techzi,"Midrand, South Africa",15297,25424,96195,Fri Apr 24 19:37:57 +0000 2020,38,"#IKnewIWasHurtWhen I realized that Waiters, Deejays, Artists, Barmen/Women, Bouncers, Restuarants are having it So Hard at this #Covid_19 Because That's What Feeds Us &amp; Families 😭💔
#DontForgetAboutUsWorld 🙏🏼 

Read this💔
https://t.co/GLOrKhgDzK

So Touching😪 Please RT🙏🏼","['IKnewIWasHurtWhen', 'Covid_19', 'DontForgetAboutUsWorld']"
11,iamorapeleng,"Roodepoort, South Africa",4491,1061,2791,Fri Apr 24 19:38:42 +0000 2020,0,"Let's hope these relaxation won't take us back to Level 5

#level4lockdown 
#Covid_19 https://t.co/cfIbKLSOkW","['level4lockdown', 'Covid_19']"
12,jugwanthj,proudly on South African soil,3996,2640,10737,Fri Apr 24 19:41:16 +0000 2020,2,Companies have commenced informing staff of retrenchments. Restructuring was on the cards and completed in November 2019. COVID-19 was the catalyst for Zuma's looting. Financially the people suffer. Jail Zuma on 6 May.,[]
13,Keke_Makhetha,"Midrand - Johannesburg, South ",1942,2457,37211,Fri Apr 24 19:41:42 +0000 2020,0,"@56be53c0d13d463 @khayadlanga Let's look at it in a different way. For every million Americans, there are 2679 Covid19 cases and 152 deaths.
For every million South Africans, there are 67 Covid cases and 1 death",[]
