,username,location,following,followers,totaltweets,tweetcreatedts,retweetcount,text,hashtags
0,Zakes911,,415,324,3847,Wed Apr 01 21:07:03 +0000 2020,0,"Fourth Industrial Revolution was rejected so it's being forced into play through #Lockdown and #Coronavirus
#Coronavirustruth","['Lockdown', 'Coronavirus', 'Coronavirustruth']"
1,noxthelion,Stellenbosch & Minneapolis,1748,3915,10957,Wed Apr 01 21:07:54 +0000 2020,0,How coronavirus control measures could affect its global death toll | Science News https://t.co/NOJkR3TQbL,[]
2,MopapaPuleng,"Seshego, South Africa",4529,2366,2604,Wed Apr 01 21:09:39 +0000 2020,0,"Yazzz in just 3 months njeand we already have lot of drummers this 2020 😢

- Masters
- Nukuthula
- Corona
- Lockdown
- Thabang
- Lebogang
- Masego
- Portia

#21daysLockdownSouthAfrica #TlofTlofLockdown https://t.co/27nDJR3Bom","['21daysLockdownSouthAfrica', 'TlofTlofLockdown']"
3,MisterPule,JHB,2391,875,3359,Wed Apr 01 21:09:42 +0000 2020,0,"Biggest flop made during this world crisis was by Mbalula, for R6.50 more to a taxi boss, a black child’s life was sold #Mbalula #Masego #21daysLockdownSouthAfrica #TlofTlofLockdown #DAY6 #COVID19 https://t.co/JyuEOpmgwf","['Mbalula', 'Masego', '21daysLockdownSouthAfrica', 'TlofTlofLockdown', 'DAY6', 'COVID19']"
4,TrevorBZungu,"Johannesburg, South Africa",1633,76817,59787,Wed Apr 01 21:13:20 +0000 2020,1,"I wonder if Bra Gavin Watson is also affected by Covid-19, wherever in the world he is.",[]
5,magicdan60,"ÜT: -26.712692,27.104824",9078,8294,23379,Wed Apr 01 21:15:04 +0000 2020,4,"The #SouthAfrican🇿🇦🇿🇦 #covid19 dilemma, a catch 22... 
About 3 million people will lose their jobs with the current #Covid19SA  21 days lockdown.  If it lasts for longer another 100,000 people may lose their jobs a month.
#southafrica 🇿🇦
@RSApolitics","['SouthAfrican', 'covid19', 'Covid19SA', 'southafrica']"
6,KateFZA,"Cape Town, South Africa",3676,2203,14177,Wed Apr 01 21:16:17 +0000 2020,0,"@ParametricCurve @JayneTu79859110 @katjanechild @FinancialMail The article is about protecting vulnerable people, and access to health care, and privilege. Literally the headline is “Covid-19 spreads tentacles into townships, old age homes”, but I don’t see anyone going “well those old folks could have brought it in themselves”...",[]
7,DMotsapi,"Sebokeng, Gauteng",3318,3497,15063,Wed Apr 01 21:16:43 +0000 2020,0,Corona Virus mortality rate just hit 5% #21daysLockdownSouthAfrica #Covid_19SA #COVID19 #CoronaVirusUpdate,"['21daysLockdownSouthAfrica', 'Covid_19SA', 'COVID19', 'CoronaVirusUpdate']"
8,seannerall,"Durban, South Africa",547,259,1778,Wed Apr 01 21:16:52 +0000 2020,1,A breakdown of the latest #Covid19inSA cases per province. https://t.co/IpcIUb5UXs,['Covid19inSA']
9,ShrekSimpson,"Stellenbosch, South Africa",255,145,2335,Wed Apr 01 21:16:58 +0000 2020,0,Hiking 🥾 Missing the feeling of having the freedom to a walk outside enjoying nature #lockdown #stayhome #covid19 https://t.co/i85pWVtryC via @YouTube,"['lockdown', 'stayhome', 'covid19']"
10,__Mr_West_,Samrand,1131,1610,28118,Wed Apr 01 21:18:31 +0000 2020,0,@_WendyHouse_ Thanks to covid,[]
11,MRBlazeM,South Africa Johannesburg ,971,1020,16192,Wed Apr 01 21:18:57 +0000 2020,0,You don't respect your liver neh?😭🤣the recovery for russian bear is worse than #coronavirus https://t.co/Qy6gwZVOeB,['coronavirus']
12,Three_Thirteen,johannesburg south africa,647,464,14086,Wed Apr 01 21:24:12 +0000 2020,0,So how dis the sailors catch the #covid19,['covid19']
13,KaybeeKabeloM,"Pretoria, South Africa🇿🇦",2930,3006,7636,Wed Apr 01 21:26:06 +0000 2020,0,Hunger can also kill you 😣😔 #coronavirus #COVID19 #covid19impactke #COVID19Pandemic #21daysLockdownSouthAfrica #21DayPhotoChallengeSA #CoronaUpdate #lockDownSouthAfrica #TlofTlofLockdown #CoronaUpdate #21daysLockdownSouthAfrica https://t.co/2FCLJOH2bH,"['coronavirus', 'COVID19', 'covid19impactke', 'COVID19Pandemic', '21daysLockdownSouthAfrica', '21DayPhotoChallengeSA', 'CoronaUpdate', 'lockDownSouthAfrica', 'TlofTlofLockdown', 'CoronaUpdate', '21daysLockdownSouthAfrica']"
14,Sindi_Mutshidzi,"Polokwane, South Africa",1504,5875,67827,Wed Apr 01 21:27:13 +0000 2020,0,Almost ordered this ndi Thavhani but I don't even like Corona.. https://t.co/jui0NX2QMH,[]
15,93Prolific,Azania ,4252,3780,14239,Wed Apr 01 21:38:18 +0000 2020,0,"@KangoZanele @Isirayele Lol am gonna go on Sunday ,l know there will be few people and for some people I think it hasn’t sunk in that Corona is infectious and deadly",[]
16,Ntshidine,South Africa,8882,9355,49874,Wed Apr 01 21:39:57 +0000 2020,0,"@LungiYou It's not the weather's fault na, blame Corona 😂😂😂",[]
17,su_sen21,South Africa,156,17,279,Wed Apr 01 21:41:29 +0000 2020,0,"Well done netflixsa! I'll be busy watching these classics for the next 10 hours! 
 #kalhonaaho#k3g#kuchkuch#covid_19#lockdownday6#southafrica🇿🇦 @ Durban, KwaZulu-Natal https://t.co/lyd0yhHkcq",[]
18,Thabs_stbash,"Tembisa, South Africa",1276,751,2903,Wed Apr 01 21:43:10 +0000 2020,0,Every brand will advertise even though u cant get to them right now just so that u dont forget them #covid_19 @ Melrose Arch https://t.co/o109bSCQAv,['covid_19']
