,username,location,following,followers,totaltweets,tweetcreatedts,retweetcount,text,hashtags
0,Hosai_Simon,Pretoria Akasia / Tzaneen ,990,1587,37343,Tue Apr 21 20:43:59 +0000 2020,0,#COVID19 to middle class South Africans https://t.co/Kk8pQECLQF,['COVID19']
1,abiboity,"Pretoria, South Africa",1253,323,1475,Tue Apr 21 20:45:44 +0000 2020,0,The day we hear that there is vaccine for Covid-19  #Extension https://t.co/nuAdLoSHr2,['Extension']
2,Mabasethabo,limpopo,510,401,656,Tue Apr 21 20:47:14 +0000 2020,1,"How can I rise funds to fund my business, I'm a framer I start this year January due to covid-19, I'm unable to fund it.
I wanna buy pigs 20 which can cause me R50k I just finished building the shake of pigs I need help
#cyrilramaphosa #SomiziMustFall #Covid_19SA #day26oflockdown https://t.co/FBKz2ZhoGF","['cyrilramaphosa', 'SomiziMustFall', 'Covid_19SA', 'day26oflockdown']"
3,BlackFo62556988,"Sandton, South Africa",351,129,149,Tue Apr 21 20:47:34 +0000 2020,0,"@gugulicious_e Indeed we just need to do our part, rest assure we will be Corona Free✅",[]
4,ModestAltruist,"Johannesburg, South Africa",1140,1002,2236,Tue Apr 21 20:47:48 +0000 2020,0,"Mr @PresidencyZA, you forgot to mention the allowance for our @SAPoliceService @SANDFCorpEvents @HealthZA and cashiers across the coutry! Will this be included in your Thursday address??
#Covid_19SA #ramaphosa #COVID19SouthAfrica #cyrilramaphosa","['Covid_19SA', 'ramaphosa', 'COVID19SouthAfrica', 'cyrilramaphosa']"
5,KingArthur_2021,Zonnebloem|Cape Town |❌,471,752,34237,Tue Apr 21 20:49:17 +0000 2020,0,"Some are even saying ""thanks to coronavirus "" mxm !! Just for that R300/R500 #cyrilramaphosa #Covid_19SA","['cyrilramaphosa', 'Covid_19SA']"
6,MawelaOmpha,South Africa,1442,1047,12203,Tue Apr 21 20:49:27 +0000 2020,0,@Nwabi_0913 @MbuyiseniNdlozi Thank you for asking 😊...... Thought it was  COVID-19's twin brother😭,[]
7,PerfectShange,Johannesburg,930,718,9240,Tue Apr 21 20:50:51 +0000 2020,1,"Zero tolerance on corruption, maladministration, poor performance and everything in between. #LockdownSA #Covid19SA","['LockdownSA', 'Covid19SA']"
8,ndavher,"ÜT: -25.930416,28.144048",2088,8956,62209,Tue Apr 21 20:51:50 +0000 2020,0,"@R3ndani @Awiem_ The irony is that  you rise and sleep under the blanket of the very protection that the President provides, and then still go to question his authority. We have a far better story to tell about COVID-19 than many successful nations, yet you are not open to see it.",[]
9,princessmhlungu,"Bedfordview, South Africa",3031,3009,8630,Tue Apr 21 20:52:08 +0000 2020,0,"Fellow Africans hambani emakini
Le gender ithi I right
#cyrilramaphosa
#day26oflockdown
#Covid_19SA
#coronavirus https://t.co/ATUJKHX6ag","['cyrilramaphosa', 'day26oflockdown', 'Covid_19SA', 'coronavirus']"
10,NicBrentBrown,"Cape Town, South Africa",178,167,3291,Tue Apr 21 20:53:05 +0000 2020,0,"We are just beginning to recognize that Covid pneumonia initially causes a form of oxygen deprivation we call “silent hypoxia” — “silent” because of its insidious, hard-to-detect nature.

https://t.co/2MTG9kM3Ox",[]
11,chicks_43814,"Hekpoort, Stoney Ridge Campsit",968,229,3041,Tue Apr 21 20:53:07 +0000 2020,0,#cyrilramaphosa Essential workers #Covid_19SA https://t.co/8lQqeONjiZ,"['cyrilramaphosa', 'Covid_19SA']"
12,This_is_Zands,"Durban, South Africa",1084,770,12940,Tue Apr 21 20:57:55 +0000 2020,0,I miss being at work complaining about not wanting to be at work. #CoronaVirusSA,['CoronaVirusSA']
13,Nadatywabi,Gqeberha/Komani/EThekwini/GP,4813,5655,14349,Tue Apr 21 20:59:55 +0000 2020,0,@Aymiesh @CyrilRamaphosa Lidashiphu ✊. We are truly led. #cyril #cyrilramaphosa #Covid_19SA https://t.co/VSxmL4UuQb,"['cyril', 'cyrilramaphosa', 'Covid_19SA']"
14,siyungu,"Cape Town, South Africa",683,440,8166,Tue Apr 21 21:00:39 +0000 2020,1,"Folks lets all put on our safety belts the road its gonna be bumpy ahead! This game has just started 

#COVID19",['COVID19']
15,tsholo94,Pretoria,1060,16483,80095,Tue Apr 21 21:01:20 +0000 2020,4,Some relationships were just waiting for corona to end them 💔,[]
16,KingArthur_2021,Zonnebloem|Cape Town |❌,471,752,34237,Tue Apr 21 21:01:25 +0000 2020,0,Meanwhile in Khayelitsha there is a huge celebration......#cyrilramaphosamustfall #cyrilramaphosa #Covid_19SA https://t.co/zEDbEVMMyI,"['cyrilramaphosamustfall', 'cyrilramaphosa', 'Covid_19SA']"
17,TheBlack_jew,"Las Venḓas ,Satafrika",341,380,4235,Tue Apr 21 21:03:34 +0000 2020,0,So what will happen if this corona jus disappears before April 30 Mr President??,[]
18,sid_baouche,"Pretoria, South Africa",614,386,258,Tue Apr 21 21:03:51 +0000 2020,0,"@CyrilRamaphosa : ""On Thursday, I will address the nation on the measures that will be taken beyond the nationwide lockdown to re-open the economy. This crisis will not last forever, and the day will come when these measures are no longer needed."" #Covid_19SA",['Covid_19SA']
19,v_tigues,"Venice, IL",22364,27219,162037,Tue Apr 21 21:05:20 +0000 2020,0,"@Leonella07Joy See yall in January 2021, hopefully covid-19 will be gone.",[]
20,mustafm,Sandton,121,44,181,Tue Apr 21 21:06:14 +0000 2020,0,"@CyrilRamaphosa As of May 19, 2019, so far, a total of 46,343,423, or 74.89% voter turnout for elections. During this trying times let the government give each voter 1 million #COVID19 #COVID19SouthAfrica","['COVID19', 'COVID19SouthAfrica']"
21,Mzo_honcho,The Sauce,2819,5349,109544,Tue Apr 21 21:06:43 +0000 2020,0,Corona got Snap Chat's numbers way up. https://t.co/tW27e7DwOh,[]
22,peterndoro,Africa,114415,203405,10518,Tue Apr 21 21:09:20 +0000 2020,8,"There is #Hope 🙏🏾
#Day26ofLockdown 
#StayHomeSaveLives #CoronavirusSouthAfrica #Coronavirustruth #StayHomeSA #StayHome     #StayAtHomeSA #COVID19SouthAfrica #Covid_19SA #COVIDー19 https://t.co/APNowI91Vl","['Hope', 'Day26ofLockdown', 'StayHomeSaveLives', 'CoronavirusSouthAfrica', 'Coronavirustruth', 'StayHomeSA', 'StayHome', 'StayAtHomeSA', 'COVID19SouthAfrica', 'Covid_19SA', 'COVIDー19']"
23,NtokozoShaka,"Cape Town, South Africa",1287,2157,62870,Tue Apr 21 21:12:08 +0000 2020,0,Getting a job even before Covid hit us here in SA was hard. Can't imagine how difficult it's going to be after all this dies down.,[]
24,Tumelo_McXhanko,"Port Elizabeth, South Africa",749,396,4747,Tue Apr 21 21:12:17 +0000 2020,0,Apparently tax payers are breadwinners of this country!! #cyrilramaphosa #day26oflockdown #LockdownSA #Covid19SA #PresidentialAddress sivile kodwa.,"['cyrilramaphosa', 'day26oflockdown', 'LockdownSA', 'Covid19SA', 'PresidentialAddress']"
25,tlhogi_n,"Pretoria, South Africa ",596,587,17355,Tue Apr 21 21:12:48 +0000 2020,0,"""Compatriots"" is for when we talking about money and #FellowSouthAfricans is for extending the lockdown! #Covid_19SA https://t.co/SgqIi2kmFF","['FellowSouthAfricans', 'Covid_19SA']"
26,marvin_H96,"Benoni, South Africa",14005,13764,20976,Tue Apr 21 21:13:07 +0000 2020,0,In South Africa it doesn’t pay to go to varsity or college and study. Just have a baby and you will be rewarded for being irresponsible while the hardworking are punished. R300 then R500 ah #cyrilramaphosa is a joke. #Covid_19SA https://t.co/uKMCYTGozZ,"['cyrilramaphosa', 'Covid_19SA']"
27,Leskorate,South Africa,1854,494,9765,Tue Apr 21 21:17:26 +0000 2020,0,Let’s just forget that the Zondo Commission will end-we will have a Zondo Commisison reloaded proving the 50Billion Covid Redford Fund and it will go on until 20 hundredteen #Covid_19SA #day26oflockdown #COVIDー19 https://t.co/ow87D9eSPp,"['Covid_19SA', 'day26oflockdown', 'COVIDー19']"
28,gezbalo,"Cullinan, South Africa",9881,10003,10938,Tue Apr 21 21:17:54 +0000 2020,0,Question: Where were these Billions of rands before Corona pandemic?,[]
29,tpmahlatsi,"Vanderbijlpark, South Africa",4833,4217,1245,Tue Apr 21 21:19:18 +0000 2020,0,"2020 is canceled

LET HIM GO..!!

#day26oflockdown
#Covid_19SA
#cyrilramaphosa https://t.co/Rf0CMKdJzt","['day26oflockdown', 'Covid_19SA', 'cyrilramaphosa']"
30,ChiefExo,Johannesburg,4162,8177,188749,Tue Apr 21 21:20:58 +0000 2020,0,"@TweetsByNelsonM I am ok at least for now, but even I get anxious way more about loss of income than being killed by COVID19.",[]
31,ntuthuko_xaba,Zimbali,1168,1622,27899,Tue Apr 21 21:21:58 +0000 2020,0,I turn off intombi engenangane🚮😒🙅 #FellowSouthAfricans #Covid_19SA ellowSouthAfricans,"['FellowSouthAfricans', 'Covid_19SA']"
32,NkunaNkatekoS,"Pretoria, South Africa",1919,2707,11931,Tue Apr 21 21:24:27 +0000 2020,0,"National land, stick and rock  🤣🤣🤣#LockdownSA #Covid_19SA # https://t.co/yQRqeXMqbx","['LockdownSA', 'Covid_19SA']"
33,CHADO_K_,"Johannesburg, South Africa",421,996,89441,Tue Apr 21 21:25:43 +0000 2020,0,These guys are training and sweating over each other with Covid around. No wonder America is fucked https://t.co/n9UFPzP1Xi,[]
34,DearKatli,"Midrand, South Africa",5487,5508,89313,Tue Apr 21 21:25:44 +0000 2020,0,"Record breaking R500 billion (=10% GDP) stimulus package announced by President #CyrilRamaphosa to fight #Covid-19, and kick-start the ailing SA economy. Currently SA has a total number of 3 465 confirmed #covid-19 cases, with atleast 58 deaths. https://t.co/yKbqNhral4","['CyrilRamaphosa', 'Covid', 'covid']"
35,Sihle_gafini,"East London, South Africa",3032,1975,4757,Tue Apr 21 21:27:14 +0000 2020,0,And the President listened❤️. The old CMH will be used as Corona unit. Thank you Mr President @PresidencyZA @CyrilRamaphosa @DrZweliMkhize https://t.co/cL7MsXn3mS,[]
36,MLMathebula,South Africa,1348,1444,31574,Tue Apr 21 21:28:05 +0000 2020,0,"All that we needed was to print 2 trillion rand and give each of 17 million households a R 12, 500 covid-19 compensation for the next 6 months.",[]
37,Masweets_Itu,South Africa,5378,6556,27550,Tue Apr 21 21:29:00 +0000 2020,0,"Me slaughtering for the ancestors after getting a salary for a job I didn't apply for called ""Stay at home"" 

#Extension #Covid_19SA #cyrilramaphosa 
#day26oflockdown https://t.co/p0qD9CjHvR","['Extension', 'Covid_19SA', 'cyrilramaphosa', 'day26oflockdown']"
38,kwanda_nyazeka,"Johannesburg, Braamfontein",587,555,1176,Tue Apr 21 21:30:25 +0000 2020,0,"#cyrilramaphosa should establish Corruption enquiry before his politicians touch those billions. #Covid_19SA
 #Extension #ExtendTheLockdown","['cyrilramaphosa', 'Covid_19SA', 'Extension', 'ExtendTheLockdown']"
