,username,location,following,followers,totaltweets,tweetcreatedts,retweetcount,text,hashtags
20,zinhlemkwebane,South Africa,3153,3145,1129,Mon Mar 16 20:48:14 +0000 2020,1,I’m really starting to get scared😭😭😭Each time I sneeze I panic 😩 Then again God knows what’s best❤️If it’s time for us to die surely it’s time. He gives life&amp; he takes life🙌🏾#Coronavirussouthafrica #CoronavirusOutbreak #CoronaVirusSA https://t.co/RK7fHOJSXk,"['Coronavirussouthafrica', 'CoronavirusOutbreak', 'CoronaVirusSA']"
21,Lucky_Pule_,"Randburg, South Africa🇿🇦",4681,1805,7995,Mon Mar 16 20:48:53 +0000 2020,0,"No #CoronaVirusSA formed against us shall prosper, We had to make sure that he graduate, Dreams come through #UJGraduations  @TimesLIVE @News24 @ChristoThurston  @Abramjee @AdvoBarryRoux @akreana_ @CyrilRamaphosa @PresidencyZA https://t.co/8xx8BPW6hO","['CoronaVirusSA', 'UJGraduations']"
22,Paps_Bacela,Sandton,1357,3308,93770,Mon Mar 16 20:49:31 +0000 2020,0,"I’m just waiting for an SA celeb to post a video announcing how they tested positive to Coronavirus. You know them, they never want to b left behind.",[]
23,coachjanick,South Africa,24,240,2450,Mon Mar 16 20:50:37 +0000 2020,0,So with this corona things it's destroying the markets is this why I haven't heard or seen anything from those traders make so much money that they said 🤔😅🙄,[]
24,Doneology,Dakari,4945,4337,10590,Mon Mar 16 20:51:51 +0000 2020,0,Yaz i wish wish i can meet this #corona virus nd tell it straight to its eyes that... https://t.co/usV0tbOQqT,['corona']
25,Mfanothando,"Cape Town, South Africa",1303,7973,29581,Mon Mar 16 20:52:09 +0000 2020,3,#CoronaVirusSA is to us what this wind is to this poor lady. Nothing cute! https://t.co/ddouSf7Zkz,['CoronaVirusSA']
26,ShellingsonSA,South Africa 🇿🇦,1944,6616,72400,Mon Mar 16 20:52:40 +0000 2020,1,"The video I just watched just told me I’m most probably gonna get the Corona virus 🥺🥺🥺💔

Probably the most accurate video I’ve seen because it tells you what’s gonna happen and how to manage it... 

Shits still scary tho 🥺💔",[]
27,mcnormanganja,South Africa,4155,5264,14803,Mon Mar 16 20:53:12 +0000 2020,0,"Shocking 😞The ugandan parliament speaker claimed that, the #American Dr has the cure #CoronaVirusSA #CoronavirusOutbreak #coronaviruskenya #CoronaVirusUpdates #COVID19Ghana #usaCoronavirus #Coronavirussouthafrica shame on this country of mine #peopepower https://t.co/lwgAuG36Qt","['American', 'CoronaVirusSA', 'CoronavirusOutbreak', 'coronaviruskenya', 'CoronaVirusUpdates', 'COVID19Ghana', 'usaCoronavirus', 'Coronavirussouthafrica', 'peopepower']"
28,JuavanZyl,"Pretoria, South Africa",1640,773,67430,Mon Mar 16 20:53:54 +0000 2020,0,Murikans gonna shoot that Corona! 🤪 https://t.co/ucoYwvoFlz,[]
29,jstNolo,Hammanskraal/Pretoria,2004,2281,18226,Mon Mar 16 20:54:12 +0000 2020,0,@Katlego_Kupa @3rdeye_visuals @RamatsobaneM @oyetolababarind @nditwy @Languu_ @boiketlo__ Good night julle... time for covid19 rndz 😛,[]
30,uMkhathini,Durban ,990,3626,77969,Mon Mar 16 20:54:43 +0000 2020,1,My colleague just phoned me athi the Richards bay pre school kids who tested positive for corona goes to same class as her nephew and the colleague was home for weekend 🙆🏽‍♂️ tryna think if we touched each other at work or not 😭😭😭😭,[]
31,Olebogeng___,"Pretoria, South Africa",3491,3685,23476,Mon Mar 16 20:56:46 +0000 2020,0,"Black people cannot afford this. 

""Who's fault is it???""

#CoronaVirusSA 
#CoronavirusOutbreak https://t.co/xeaHNNerTG","['CoronaVirusSA', 'CoronavirusOutbreak']"
32,VondelingWines,Paardeberg,1909,2937,3390,Mon Mar 16 20:56:53 +0000 2020,1,"Dear Vondelingers

In light of the Covid-19 pandemic, we have taken the decision to close our Tasting Room with immediate effect until the end of March. The situation will be monitored during this time and we will… https://t.co/RsCeqMcTDc",[]
33,ntingesir,"Cape Town, South Africa",183,46,305,Mon Mar 16 20:58:48 +0000 2020,1,"Thanks for this post Apostle @allanbagg
Jesus always reached out to the hurting and the needy with compassion. We are the hands and feet of Jesus.. We are the body of Christ, this is the time to reveal Christ to the world and to walk in love #COVID19
https://t.co/fPRz7r97BH",['COVID19']
34,ShellingsonSA,South Africa 🇿🇦,1944,6616,72400,Mon Mar 16 20:59:14 +0000 2020,5,"@cindydubee FINALLY!!! A clear objective and explanation of that we do not need to fear the CORONA virus and what  TO DO and what NOT TO DO!
https://t.co/dnBhXab93g
A must listen!",[]
35,BashMagcina,Cape town,4741,3324,23385,Mon Mar 16 21:00:10 +0000 2020,0,Today benditakele iGf kwaLanga... While walking to taxi rank I saw  iChina leAuti lithetha efonini... I was like bbs masiwele 🤞🏿🤧 #CoronaVirusSA https://t.co/EaYMTJnfuj,['CoronaVirusSA']
36,Phasa_1,South Africa,192,557,265,Mon Mar 16 21:01:12 +0000 2020,0,"RSA have cancelled visas of visitors from these countries from today and previously granted visas are hereby revoked. Any foreign national who has visited high-risk countries in the past 20 days will be denied a visa.
 #CoronaVirusSA",['CoronaVirusSA']
37,Gugu_Rojie,"Pretoria, South Africa",736,928,12881,Mon Mar 16 21:02:48 +0000 2020,0,We really Finn’ let Corona kill us singekayenzi lanto?🥴 https://t.co/lUnvE71fUD,[]
38,_TeeBang,Between Thick Thighs,305,4139,148304,Mon Mar 16 21:02:49 +0000 2020,0,I posted on my whatsapp that i hope Future is good with this whole COVID-19 going around and someone said aint i concerned about my mother. first of all that hun didn't make March Madness and Codeine crazy.,[]
39,palesat599,Boksburg,142,43,136,Mon Mar 16 21:03:02 +0000 2020,0,"Eric Worre the Network Marketing Pro said:

If your job has been affected by the Coronavirus, find a friend involved in Network Marketing. They can show you how to build a business from your home!

Hi guys, My name… https://t.co/vfZm4Z63je",[]
40,abiklass,"Edenvale, South Africa",4900,1848,3359,Mon Mar 16 21:03:26 +0000 2020,0,"I feel helpless to those who under privilege 
#CoronavirusOutbreak #CoronaVirusSA https://t.co/xXMnoCeNpP","['CoronavirusOutbreak', 'CoronaVirusSA']"
41,NkarhiChauke,"Giyani|Pretoria, South Africa",3582,3593,5634,Mon Mar 16 21:04:39 +0000 2020,0,"While busy with #CoronaVirusSA, then comes H5N6 🙉🙉🙉 https://t.co/WQUpWVi3Tg",['CoronaVirusSA']
42,Olebogeng___,"Pretoria, South Africa",3491,3685,23476,Mon Mar 16 21:06:15 +0000 2020,1,"And yet we are to go to work tomorrow. Take that 15 seater taxi to work, touch those notes and coins, get to work, work, knock off, get into a 22 seater to home, touch those notes and coins and get home. 💔💔💔

#CoronaVirusSA 
#CoronavirusOutbreak","['CoronaVirusSA', 'CoronavirusOutbreak']"
43,RonLutendo,Roodepoort,981,947,1493,Mon Mar 16 21:09:23 +0000 2020,0,"Most charismatic ministry has canceled their Easter Conf after the president announcement, from Ray Macaulay, Pastor Mathebula of Hope Restoration.
Does it mean that the leaders of ZCC has more faith than that of Charismatic and Pentecostal ? #COVID-19 #Makro #CoronaVirusSA","['COVID', 'Makro', 'CoronaVirusSA']"
44,Lloyd_Itu,"Pretoria, South Africa",6402,7550,19940,Mon Mar 16 21:09:29 +0000 2020,0,Corona is coming https://t.co/wr5FqFo4zu,[]
45,RealTalkWithNth,"Johannesburg, South Africa",2773,1637,11124,Mon Mar 16 21:10:59 +0000 2020,0,"#CoronavirusOutbreak
#CoronaVirusSA
#Covid_19
Don't be in denial 
https://t.co/RKh071xTK0","['CoronavirusOutbreak', 'CoronaVirusSA', 'Covid_19']"
46,cikymtwesi,"Midrand, South Africa",2857,1954,3517,Mon Mar 16 21:13:00 +0000 2020,0,"Quite honestly if u still cheating on your GF/BF in 2020, Coronavirus must TAKE YOU. Minus one problem.🤞#CoronaVirusSA #QuarantineLife","['CoronaVirusSA', 'QuarantineLife']"
47,SimelaneBA,"Lenasia, South Africa",2580,1512,11681,Mon Mar 16 21:13:14 +0000 2020,0,"@robertmarawa @FIFAcom The world is under attack Rob from the deadly #Coronavirus,but I am sure that the cure will be found soon",['Coronavirus']
48,bella_notte19,"Cape Town, South Africa",422,253,5121,Mon Mar 16 21:13:52 +0000 2020,0,#Trump is going to try pay someone to give #Biden #CoronaVirus. He's not above that. https://t.co/ZAnkEWIWbJ,"['Trump', 'Biden', 'CoronaVirus']"
49,NeontleM,"Johannesburg, South Africa",4748,8695,43607,Mon Mar 16 21:15:13 +0000 2020,0,"What causes corona virus? What does it do to the immune system? How is it treated?

Someone educate me. Don't just tell me to wash my hands, sanitize and wear a mask. All the internet has and all we hear is the symptoms which are similar le tsa flu 🤷🏽‍♀️

We need to know more...",[]
50,Sino_Stamper,South Africa,1340,1519,13063,Mon Mar 16 21:16:56 +0000 2020,0,"Ngoku ndandi sithi nzawu fela emfazweni, I actually meant on top of someone quarantined not not kanje 😏😩#QuarantineLife #CoronaVirusSA","['QuarantineLife', 'CoronaVirusSA']"
51,DineoDeeMash2,"Pretoria, South Africa",7703,35939,83113,Mon Mar 16 21:18:12 +0000 2020,2,We had H1N1 now there is H5N6 and Coronavirus at the same time... Mother nature isn't happy.,[]
52,MabaleeZeebee,Johannesburg,1227,1276,84139,Mon Mar 16 21:20:10 +0000 2020,0,@chestermissing Even after Covid-19 goes back into hibernation.,[]
53,Erickmabunda,gauteng,9765,8869,22355,Mon Mar 16 21:21:52 +0000 2020,1,"Dear God, may you help the team that is working on getting the #Covid_19 treatment or cure... God we not ready to not now... In Jesus name I pray https://t.co/eNzfrF8Dbw",['Covid_19']
54,umbhaliwodumo,South Africa,4975,3706,19615,Mon Mar 16 21:22:55 +0000 2020,0,"Basically even protests are suspended, meaning everything can be messed up by government in terms of service delivery and ditsotsi tsa maspala can just eat their nails and screw everyone knowing gore nobody will protest #CoronavirusOutbreak #covid19SA #Covid_19","['CoronavirusOutbreak', 'covid19SA', 'Covid_19']"
55,WhoWouldYouTell,,391,1593,66640,Mon Mar 16 21:24:59 +0000 2020,0,Not about corona. Just general jokes. https://t.co/y6iqFTh3Uf,[]
56,DilipNaran,,135,128,431,Mon Mar 16 21:27:25 +0000 2020,0,Geat resource site for all COVID 19 questions https://t.co/ZLUA9ne3Kr,[]
57,prometh95242132,"Cape Town, South Africa",638,97,1712,Mon Mar 16 21:27:44 +0000 2020,1,"Seems, like the #coronavirus is becoming more infectious and lethal?

Kill rate is now about 4%?  Was about 1.5% 

In Italy it seems to be at about 8%?  

What is that thing? 

It's not behaving like a  #Coronavirus? It has ""unique"" features? 

#DepopulationAgenda  But why?","['coronavirus', 'Coronavirus', 'DepopulationAgenda']"
58,SlayerWorld_SA,Johannesburg,1375,1304,2916,Mon Mar 16 21:28:07 +0000 2020,0,@SwerveMashETL Are the AVENGERS Really gonna watch us die of Corona virus?..so unbelievable😱😂,[]
59,nanadjimou,FRANCE,591,8104,5035,Mon Mar 16 21:29:48 +0000 2020,0,"It's hard, but you gotta deal with it, Being healthy is the most important thing 
#staysafe #peoples #covid_19 #fuckingvirus #resttimenow 🙏🏾 à Potchefstroom https://t.co/AEzrukH7JC","['staysafe', 'peoples', 'covid_19', 'fuckingvirus', 'resttimenow']"
60,segatz,"Pretoria, South Africa",4999,865,17730,Mon Mar 16 21:30:25 +0000 2020,0,"ZCC moria gathering, will cause so much #CoronaVirus infections, when it's done, it will make China look like a picnic. We will lead world cases soon after that. Bookmark this tweet. #zcc #moria @PresidencyZA @CyrilRamaphosa @DrZweliMkhize","['CoronaVirus', 'zcc', 'moria']"
61,Lesbolov,"Johannesburg, South Africa",121,26,375,Mon Mar 16 21:31:18 +0000 2020,0,"@TAKEALOT I wanted to find out what Takealot are doing in terms of the Corona Virus. Your drivers will be working even more now than ever due to social distancing...how will you ensure that we still trust your deliveries, especially Mr D?",[]
62,duizzy,"free state, bloemfontein",657,494,658,Mon Mar 16 21:31:28 +0000 2020,0,@SkySportsPL Well looks like we have to survive Corona Virus 1st...🤷🏻‍♂️,[]
63,Paps_Bacela,Sandton,1357,3308,93770,Mon Mar 16 21:31:28 +0000 2020,0,"Coronavirus enter are my door, I say ladies first",[]
64,AfrikaSebezo,"Plettenberg Bay, South Africa",2558,665,14363,Mon Mar 16 21:31:56 +0000 2020,0,"It's cancellations and postponement galore...

The emails are on fire as the #tourismindustry takes a knock because of the #CoronaVirusSA #CoronavirusOutbreak 🙆🏾‍♂️ What a mess","['tourismindustry', 'CoronaVirusSA', 'CoronavirusOutbreak']"
65,Lesbolov,"Johannesburg, South Africa",121,26,375,Mon Mar 16 21:32:03 +0000 2020,1,"@Uber_Support I wanted to find out what Takealot are doing in terms of the Corona Virus. Your drivers will be working even more now than ever due to social distancing...how will you ensure that we still trust your deliveries, especially @UberEats?",[]
66,NicBrentBrown,"Cape Town, South Africa",178,167,3291,Mon Mar 16 21:32:19 +0000 2020,0,"Open source genomic epidemiology of novel coronavirus (hCoV-19), in time lapse. 

https://t.co/OComjUrLHM",[]
67,umbhaliwodumo,South Africa,4975,3706,19615,Mon Mar 16 21:32:20 +0000 2020,0,"Basically even breathalyzer testing might be suspended until further notice as effects Corona virus are really escalating, this virus is messing up the country and the world. 
Zaka ya cold drink is also diminishing ho bo Metro police...ku bad ku rough. #CoronavirusOutbreak",['CoronavirusOutbreak']
68,teekay10107,"Pretoria, South Africa",1023,1245,25183,Mon Mar 16 21:33:48 +0000 2020,0,"If we’re panic buying, I’m buying all the corona beer I can get my hands on. I’ll die in peace 🤞🏽",[]
69,Kingseraks,"Johannesburg, South Africa",2273,2228,6890,Mon Mar 16 21:34:46 +0000 2020,0,Where does toilet paper enter on please make me understand #CoronaVirusSA,['CoronaVirusSA']
70,Simsido,Pretoria South Africa🇿🇦,1408,258,1190,Mon Mar 16 21:35:54 +0000 2020,2,"This coronavirus is changing everybody's behaviour, i used to cough to hide my fart but now i fart to hide my cough😳 #Coronavirussouthafrica #CoronaVirusSA #Umphakathi #Makro #QuarantineLife #Italy #QuarantineLife #coronaviruskenya #sabcnews","['Coronavirussouthafrica', 'CoronaVirusSA', 'Umphakathi', 'Makro', 'QuarantineLife', 'Italy', 'QuarantineLife', 'coronaviruskenya', 'sabcnews']"
71,AFRIKANBXI,AFRICA,4696,21254,268036,Mon Mar 16 21:35:58 +0000 2020,0,Praying for the End. of Corona https://t.co/vB6jGM7D0O,[]
72,teekay10107,"Pretoria, South Africa",1023,1245,25183,Mon Mar 16 21:38:19 +0000 2020,0,Corona really gunning for everyone 🤞🏽 https://t.co/Bc3VewlUzz,[]
73,MoorishKeith,"Durban, South Africa",404,404,2498,Mon Mar 16 21:38:26 +0000 2020,0,A very short story #CoronaVirusSA https://t.co/guGD2HrKu7,['CoronaVirusSA']
74,TshitshaMuzi,"Port Elizabeth, South Africa",4883,2090,9426,Mon Mar 16 21:46:21 +0000 2020,0,"Guys... This is really bad💔 a plague of locusts, corona virus &amp; mudslides. All these natural occurrences around the same time???🤔🙆 https://t.co/J9clReuZME",[]
75,afro_Diva03,"Bronkhorspruit, South Africa",797,392,3193,Mon Mar 16 22:03:50 +0000 2020,0,"South Africa, do you remember this story line?? Heeeeh ama reflects flags ninani 🚩 #CoronaVirusSA https://t.co/ip3j39tcsr",['CoronaVirusSA']
76,kriyaG,Pretoria South Africa,2300,9140,14564,Mon Mar 16 22:07:59 +0000 2020,0,@ElBroide Idris Elba has #CoronaVirus and I still have to go to work tomorrow...🙈,['CoronaVirus']
77,adventure0007,,461,43,460,Mon Mar 16 22:16:43 +0000 2020,0,"After a massive stimulus package yesterday, everything is down 📉

- Stocks
- Gold
- Silver
- Oil
- Bitcoin

We've never seen a liquidity crunch like this. 

The worst part: No amount of QE or interest rate cuts will help. 

The only solution: A vaccine for COVID-19",[]
78,Liam_Cue,"Cape Town, South Africa",4823,3598,78046,Mon Mar 16 22:17:18 +0000 2020,0,@LesterE15 I nogals get that brah. But thanks king. We should definitely. After this corona BS,[]
79,Shaun_Shiz20,"Centurion, South Africa",121,13,12,Mon Mar 16 22:19:03 +0000 2020,0,"@DjMaphorisa Phori, it's now or never, make a song about Corona before it's too late.. At least re lwale re jaiva nyana, re salle.. 
#MakeUsProud
#TshepaWena
#DlalaPiano","['MakeUsProud', 'TshepaWena', 'DlalaPiano']"
80,SNdlandlama,South Africa,4932,1666,17452,Mon Mar 16 22:25:53 +0000 2020,0,SAFA Suspended PSL Games Till Feather Notice #CoronaVirusSA,['CoronaVirusSA']
81,LarceRaymann,Johannesburg,229,72,374,Mon Mar 16 22:27:46 +0000 2020,0,Don't worry about #Idris he is Heimdall. Once #coronavirus hits one of the friends of the #avengers it will end before it started! #JustChill #TheSunIsOut https://t.co/s6C8eqz02j,"['Idris', 'coronavirus', 'avengers', 'JustChill', 'TheSunIsOut']"
82,SNdlandlama,South Africa,4932,1666,17452,Mon Mar 16 22:28:53 +0000 2020,0,We Call For The President Ramaphosa To Ban Relationships With Immediately Effect Till Feather Notice #CoronaVirusSA,['CoronaVirusSA']
83,TechnodeepSA,South Africa,450,1380,35116,Mon Mar 16 22:31:05 +0000 2020,0,"No matter how rapidly this corona is spreading, there’s some nigga out there trying to convince his chick to come over, he’ll cover the transport back. #Coronavirussouthafrica #CoronaVirusSA https://t.co/nNEpGz1kJ3","['Coronavirussouthafrica', 'CoronaVirusSA']"
84,Wyatt_Claassen,"Worcester, Cape Town",643,347,4601,Mon Mar 16 22:31:10 +0000 2020,0,Weird how the corona virus has a preference for the super rich,[]
85,SelloChaba,Sosha Kasi la makasi di WW,506,533,1368,Mon Mar 16 22:36:59 +0000 2020,1,"A life lost💔 our future leader
#PitbullsMustFall
#CoronaVirusSA
#CoronavirusOutbreak https://t.co/PPdVgbmSTZ","['PitbullsMustFall', 'CoronaVirusSA', 'CoronavirusOutbreak']"
86,PatrickEgwu6,Anywhere the story is,4739,1705,4358,Mon Mar 16 22:37:29 +0000 2020,3,"Reminder:

President Muhammadu Buhari is the ONLY leader who hasn’t addressed his nation about the Corona virus outbreak. ALL Presidents except him have addressed their people to assuage fears and harp on promises to protect them. 

Do you have a President?

Dumb!",[]
87,Ayola_M,"Johannesburg, South Africa",4014,7138,166769,Mon Mar 16 22:43:15 +0000 2020,0,Idris Elba and Sophie Trudeau tested positive for Coronavirus. Lewis Hamilton needs to get tested ASAP #CoronavirusOutbreak https://t.co/RIRKcbO6Ls,['CoronavirusOutbreak']
88,haudy_twala26,"Daveyton, South Africa",574,284,1905,Mon Mar 16 22:48:35 +0000 2020,0,"In a time of crisis. Selfish/ self centered people will expose themselves.
💧💧
👏🏽
#Makro 
#CoronaVirusSA","['Makro', 'CoronaVirusSA']"
89,poloko_rtb,"Rustenburg, South Africa",36,1493,468,Mon Mar 16 22:56:29 +0000 2020,0,Okay. So really we're gonna cancel everything except bills? #CoronaVirusSA https://t.co/sMKOmC3F10,['CoronaVirusSA']
90,nonketu,"East London, South Africa",2080,2450,1927,Mon Mar 16 22:56:50 +0000 2020,0,@LindoSanda 😂😂why?because of Corona Virus?. I should keep you waiting cause if I tell you everything now you won't enjoy your ceremony,[]
91,TheHl1,"Burgersfort, South Africa",824,576,3626,Mon Mar 16 23:08:53 +0000 2020,0,"Before we die of #covid19SA , anyone wanna... You know..... https://t.co/mCy2ta05XN",['covid19SA']
92,moyoza_,"Cape Town, South Africa",157,161,2226,Mon Mar 16 23:09:14 +0000 2020,0,Corona is affecting my favourite tv shows like 💔💔 Euphoria AND The Witcher have stopped production guys 😔 but yeah I hope everyone stays safe. Love and light,[]
93,Laliboiofficial,South Africa,212,330,790,Mon Mar 16 23:14:35 +0000 2020,0,"We are sad to inform you that IMFUDUKO
has been postponed till further notice because of growing concerns about the coronavirus.stay safe  #laliboi
#siyangaphi #music #graphics #hiphop #rap #corona https://t.co/nTuvlD5S2P","['laliboi', 'siyangaphi', 'music', 'graphics', 'hiphop', 'rap', 'corona']"
94,Ms_Ktee,South Africa  ,161,288,5709,Mon Mar 16 23:21:49 +0000 2020,0,"It's funny how ds whole #covid19SA is starting to act out exactly wat I'm studying in Economics.Ppl r already starting to clean out shelves,scarcity problems r going to rise by the day.We will also soon start to run out of some of our resources natural, entrepreneurship, labour.",['covid19SA']
95,Tumza_ngwana_,"Afrique Du sud, Gauteng",441,140,9745,Mon Mar 16 23:24:38 +0000 2020,0,@TrudiiBee this is why we have the corona virus the universe is trying to destroy us,[]
96,SimplyRae_za,"Newcastle, South Africa",558,398,1934,Mon Mar 16 23:29:49 +0000 2020,3,Someone please explain this. #Coronavirussouthafrica #CoronavirusOutbreak #QuarantineLife #Covid_19 https://t.co/5LkygPZpYs,"['Coronavirussouthafrica', 'CoronavirusOutbreak', 'QuarantineLife', 'Covid_19']"
97,ndinguSihle,"Johannesburg, South Africa",7513,9078,7808,Mon Mar 16 23:32:02 +0000 2020,0,So his the first black man to get Corona https://t.co/uEr3vAlFVB,[]
98,VelempiniN,"Durban, South Africa.",8716,8783,37420,Mon Mar 16 23:49:01 +0000 2020,1,"Please, folks.  It is a crucial time to listen to the experts, to use our critical thinking skills, and above all else – stay calm in the face of the #CoronaVirusSA",['CoronaVirusSA']
99,SmokyBongz,,630,1773,44592,Mon Mar 16 23:50:14 +0000 2020,0,@MbaliBiach They're retrenching at work because of Corona and andinamali.,[]
100,FirstRose_,Asgard ,986,1073,9055,Mon Mar 16 19:22:39 +0000 2020,0,"Idris Elba announces he tested positive for coronavirus, but says he's feeling fine https://t.co/10Y5ZHuvb5 via @nbcnews

🙆🏾‍♀️",[]
101,BearBeMangoose,Same as Dash Snow,346,614,2656,Mon Mar 16 19:22:44 +0000 2020,0,So no one is bothered that there weren't any media reports of new corona virus infections today? @tumisole,[]
102,malibizy,"Johannesburg, South Africa",4207,1998,10607,Mon Mar 16 19:22:49 +0000 2020,2,"The next thing you will hear ""someone tested positive at makro"" #Coronavirussouthafrica #CoronaVirusSA https://t.co/s6Ru4cUgSN","['Coronavirussouthafrica', 'CoronaVirusSA']"
103,TheRealMeaf,"Cape Town, South Africa",21891,28216,7408,Mon Mar 16 19:22:54 +0000 2020,3,"Sad news @idriselba got Corona fucken virus. This shit just got real, real quick. My brother you are a soldier you will fight this. God bless you. #Coronavirussouthafrica #idris #CoronaVirusSA #COVID19 https://t.co/EVsuQs2IRA","['Coronavirussouthafrica', 'idris', 'CoronaVirusSA', 'COVID19']"
104,FentseLicious,Centurion,256,841,68110,Mon Mar 16 19:22:58 +0000 2020,0,"Mara as for their annoying wives...🤣😂🤣😂🤣😂🤣😂😂🤣😂🤣😂

Dankie COVID 19, ba ba laya, 🤞🏽 https://t.co/yijVUD2HPH",[]
105,real_LSG,Pretoria,4997,1280,7501,Mon Mar 16 19:23:11 +0000 2020,0,"Government should implement door  to door testing of the virus, especially in disadvantaged communities where excess to health care is a problem altogether.

#CoronaVirusSA",['CoronaVirusSA']
106,telltumi,South Africa,968,1874,18912,Mon Mar 16 19:24:04 +0000 2020,0,The biggest concern is having the virus and not knowing 😭😭😭😭 #Covid_19 #CoronaVirusSA #CoronavirusOutbreak,"['Covid_19', 'CoronaVirusSA', 'CoronavirusOutbreak']"
