,username,location,following,followers,totaltweets,tweetcreatedts,retweetcount,text,hashtags
0,bassield,"Midrand, South Africa",319,356,9829,Wed Mar 04 06:40:16 +0000 2020,0,"MotoGP Olympics now BAL
🙆🏾‍♂️#CoronaVirus https://t.co/ZJGKVJA3Hp",['CoronaVirus']
1,_Boiits,"Johannesburg, South Africa",823,3464,21713,Wed Mar 04 06:42:28 +0000 2020,0,"the airport is EMPTY!

ke tsaba Corona virus",[]
2,kevinleosmith,Hoedspruit,376,1676,42180,Wed Mar 04 06:43:18 +0000 2020,0,Some perspective on COVID-19 https://t.co/Sdpw1s6XD2,[]
3,claytonbird_sa,012 🇿🇦,533,652,10167,Wed Mar 04 06:51:26 +0000 2020,0,When you hear that the Corona virus just stepped into your country https://t.co/XicfK20HrJ,[]
4,Mac73135072,,741,59,2102,Wed Mar 04 07:03:46 +0000 2020,1,"By: Terence Creamer A newly released report by Trade and Industrial Policy Strategies (TIPS) warns that South Africa’s mining industry could suffer “significant losses” should the coronavirus, or
Covid-19, not be contained in the short term,",[]
5,BilaMophuthing,South Africa,696,398,825,Wed Mar 04 07:04:43 +0000 2020,0,I went shopping on Sunday and observed a majority of shoppers using disinfectant wipes on the trolleys &amp; baskets and their hands.  The fear of #coronavirus is real,['coronavirus']
6,Madichaba,"Cape town , south Africa",2153,1096,19702,Wed Mar 04 07:05:14 +0000 2020,0,"@Unathi_Kwaza But they are busy with putting measures in place for coronavirus, how can the dept of health not buy new equipment? Yhooo, we need a turnaround strategy for that provincial health department",[]
7,FredMatongo,"Sandton, Johannesburg",988,290,2909,Wed Mar 04 07:11:45 +0000 2020,0,How will the unprepared national health systems of Africa detect the presence of #coronavirus (COVID-19) in this state? Should African governments still be having conversations on #4IR? https://t.co/6QN1MeT3tN,"['coronavirus', '4IR']"
8,Money_Thulz,"Gauteng, South Africa ",305,753,824,Wed Mar 04 07:44:57 +0000 2020,0,@MsManager_ Hope it is not Corona virus... starts out with flu like symptoms 😱,[]
9,tumikamfwa,"Midrand, South Africa",3224,519,2931,Wed Mar 04 07:49:30 +0000 2020,0,"#CoronaVirus 😷
#Recession
#technicalrecession #SouthAfrica 🇿🇦what's next? https://t.co/jTKrawxSJr","['CoronaVirus', 'Recession', 'technicalrecession', 'SouthAfrica']"
10,Leolebra1,South africa,207,110,5664,Wed Mar 04 08:02:26 +0000 2020,3,We r being lied to #Coronavirus https://t.co/eVKeKSTlxz,['Coronavirus']
11,zonkezakhe_M,"Pretoria, South Africa",4999,3621,9538,Wed Mar 04 08:15:58 +0000 2020,0,"I can say without a shadow of a doubt or any fear of contradiction that South africa is not ready to handle the Corona Virus. 

Odi hospital has no soap in their toilets, no hand towels, male urinals are blocked. 
#CoronaVirusSA",['CoronaVirusSA']
12,Noncy007,SA,140,149,7452,Wed Mar 04 08:17:40 +0000 2020,0,These aircons r gonna kill us before da corona virus does🤞,[]
13,RobinBond1,Cape Town,304,332,15256,Wed Mar 04 08:30:50 +0000 2020,0,@lakesho11 @DASSouthWest @LLMATTJ @Alyssa_Milano Yes. Watching a video of a scientist reliably informing him that common cold medication will not treat coronavirus reminded me of fourteen years ago when AIDS medication wasn't allowed because there was news that a cold shower cures AIDS,[]
14,AdolfMathebula,"Makhado, South Africa",12058,16346,83302,Wed Mar 04 08:37:29 +0000 2020,0,"Even on #DailyThetha they are talking about #CoronaVirus; they're trying to scare us left right center 😂😂 

They way we're so pressed about this virus in S.A yet we don't even have the means to test/diagnose it.","['DailyThetha', 'CoronaVirus']"
15,RakgadiSelaelo,"Johannesburg, South Africa",1328,1313,12013,Wed Mar 04 08:49:13 +0000 2020,0,This is funny because flu is more deadly than the corona virus. https://t.co/lT7ISGhlq9,[]
16,BusaniNcala,"Johannesburg, South Africa",399,219,3231,Wed Mar 04 08:54:37 +0000 2020,0,@lebonza___ Chicken Licken Rock My Soul 6 &amp; a 6 pack ye corona,[]
17,pietviljoen,the cape of good hope,545,7198,6383,Wed Mar 04 09:14:34 +0000 2020,0,"@ValueStockGeek But can they deal with their debt situation, if their customers choose to - temporarily - drink less of their product while dealing with COVID 19 related issues?",[]
18,FentseLicious,Centurion,255,841,68094,Wed Mar 04 09:20:06 +0000 2020,0,White people are hilarious! They are the first to wear the masks for the Corona Virus but they still don’t wash their hands when done using the bathroom! Like how does that work...🤷🏾‍♀️,[]
19,AubreyEsco,"Midrand, South Africa",886,2255,106710,Wed Mar 04 09:32:14 +0000 2020,0,This Corona virus is preventing me from going overseas 😭,[]
20,davidshapiro61,"Johannesburg, South Africa",122,51417,4209,Wed Mar 04 09:42:25 +0000 2020,1,COVID-19 showing in De Beers’ rough diamond sales in second cycle. Customers focused on Chinese market holding back. Cycle2 2020 $355m compared with $496m Cycle2 2019. Also down on Cycle1 2020 $551m.,[]
21,TheRealClementM,ClementManyathela on Instagram,1134,40281,43823,Wed Mar 04 10:03:41 +0000 2020,0,"Coming up Justice Minister on his meeting with Parole board in WC, update on Wits protest, The Malema family defamation case in court, we speak to a SAn who just returned from China about life the during corona virus outbreak, all this &amp; more.",[]
22,OrielBagani,"Soweto, South Africa",1571,1078,5807,Wed Mar 04 10:09:55 +0000 2020,0,"These Corona virus jokes are distasteful guys, thousands are literally dying but thina we turned it into a joke.Humanity is slowly fading away.",[]
23,IndodaEqotho,King Solomon's Mines ,754,2762,110616,Wed Mar 04 10:32:28 +0000 2020,1,Blacks will have a Coronavirus dance🙄 everything has a fucken dance here,[]
24,NewsBotZA,South Africa,4992,5608,25452,Wed Mar 04 10:33:38 +0000 2020,0,"#KZNSOPA: Premier Sihle Zikalala says the province is ready to deal with #coronavirus ravagingmost parts of China and Asia. As a show of readiness, he said they have placed Greys, Addington (in Durban), Ngwelezane (in Mpangeni) and Manguzi hospitals on high alert.","['KZNSOPA', 'coronavirus']"
25,MaphaluMM71,"Pretoria, South Africa",338,169,2113,Wed Mar 04 10:49:05 +0000 2020,0,"Since CHINA is SA's trade partner and hence most products sold locally are branded ""MADE IN CHINA"",the deadly CORONA VIRUS is from CHINA,is death from CHINA as well?🤷‍♂️I'm just asking but not insinuating.",[]
26,KingLandoSA,In God's Kingdom,8331,9531,29857,Wed Mar 04 11:02:22 +0000 2020,0,Corona virus it's a stubborn virus why it take so long to vanish🤔,[]
27,Medupi_,Nelspruit / Durban,162,1221,16069,Wed Mar 04 11:06:51 +0000 2020,0,Waiting for the Corona virus to settle a bit so I can start living my best life,[]
28,PatrickMalatji6,Acornhoek,341,291,776,Wed Mar 04 11:14:30 +0000 2020,0,ANC is like corona virus to us South Africans.,[]
29,AlexMafora1,"Zeerust, South Africa",115,34,229,Wed Mar 04 11:19:20 +0000 2020,0,"@nkunahleketani I read in the internet that coronavirus doesn't affect Africans , is it true ?",[]
30,CliveKman,vutta(TwoKingzMedia),660,3123,155907,Wed Mar 04 11:27:09 +0000 2020,0,"We survived Ebola, flippin Ebola! Don’t tell me about Corona that went to private school 🌚",[]
31,KapteinKai,"Llandudno, Cape Town",3375,4126,39905,Wed Mar 04 12:03:07 +0000 2020,0,@michelles_plain Corona virus be like “get over heeeere...”,[]
32,DonStein21,"Pretoria, South Africa",1694,2195,38534,Wed Mar 04 12:03:51 +0000 2020,0,@dustytheestalli Now we need the FA to shut down the season because of corona so they don't win the league.,[]
33,tndaba,South Africa,4992,4016,50152,Wed Mar 04 13:25:30 +0000 2020,0,"When #Coronavirus hits South Africa 😜

You cough we run🏃🏃🏃

You sneeze we run 🏃🏃🏃

You sweat we run 🏃🏃🏃

Even when you cry we run 🏃🏃🏃

It will be a #CoronavirusMarathon🏃 https://t.co/NhizY9nUIi","['Coronavirus', 'CoronavirusMarathon']"
34,ThobelaniNcapai,Umzimvubu | KwaBhaca ,2357,1228,5538,Wed Mar 04 13:46:43 +0000 2020,0,"With only three official cases, Africa's low coronavirus rate puzzles health experts. 
#Coronvirus",['Coronvirus']
35,BlaQ_Smith,South Africa.,507,19513,8958,Wed Mar 04 13:51:36 +0000 2020,0,The plot thickens. First Coronavirus then this? 🤦🏽‍♂️ ... https://t.co/KoNKZb3o3D,[]
36,chuckbhai,"Johannesburg, South Africa",149,767,46673,Wed Mar 04 13:54:14 +0000 2020,1,Corona virus sees nothing on kids that had their Scott's emouslion when they were young,[]
37,IamJerman,"Nozityana, South Africa",453,386,18489,Wed Mar 04 14:05:47 +0000 2020,0,@SuperSportBlitz This corona thing won't last,[]
