,username,location,following,followers,totaltweets,tweetcreatedts,retweetcount,text,hashtags
0,Chef_Mandlacook,Fish Hoek CT | Willowvale EC,5000,4130,21783,Sun Mar 08 17:22:56 +0000 2020,0,The Khayelitsha shooting is more scary than the 😳 #CoronaVirus.,['CoronaVirus']
1,Talib_n,shelly beach,882,296,13234,Sun Mar 08 17:24:08 +0000 2020,0,"@AdvoBarryRoux I agree, on monday a colleague of mine said a guy stopped by the office(DOT) and kissed everyone. We didn't make much of it, like anyone would've we assumed he's French. Now I hear he's the Corona virus guy from Hilton.😫",[]
2,12longmohatla,I Don't Give A Damn Avenue,4967,504,15012,Sun Mar 08 17:30:47 +0000 2020,0,@matome_choshi @uLerato_pillay Matome are u drunk? Corona perhaps,[]
3,allymail1,,4886,2693,4905,Sun Mar 08 17:32:00 +0000 2020,0,@Miss_Gallie Did she just say corona various😂😂😂😂,[]
4,LeonLizoMay,Africa🌍,136,223,75871,Sun Mar 08 17:32:05 +0000 2020,1,@54Battalion I don't know if black people can get infected by the Coronavirus but let me tell you if we can get infected our people wont be allowed to self quarantine we will be taken to that centre self quarantine is for investers and foreigners only,[]
5,Chike_leChakane,"Clayville, South Africa",1625,572,1174,Sun Mar 08 17:32:18 +0000 2020,0,Talk of being ahead of time.  This one knew about #CoronaVirus https://t.co/SJLfGiy4JJ,['CoronaVirus']
6,IekraamAdams,"JHB, South Africa",1234,1406,17486,Sun Mar 08 17:41:50 +0000 2020,0,Why is the use of IV Vitamin C for COVID-19 patients being labeled as fake news when it may have the potential to save lives. 🤨 https://t.co/PRrAdXoxXZ,[]
7,khosa_bright,"Ludlow, South Africa",3678,2090,7939,Sun Mar 08 17:43:42 +0000 2020,0,@MpuHealth1  MEC we believe in you that you will protect us from this Coronavirus #Nqchiiii,['Nqchiiii']
8,L_DoubleDee,Vaal ,1172,802,4691,Sun Mar 08 17:45:33 +0000 2020,0,Corona what?🤣🤣🤣 https://t.co/i6rlGbSV2U,[]
9,only_belo,Rustenburg. ,438,486,9772,Sun Mar 08 17:47:18 +0000 2020,0,I can't stop watching this video. Corona various is stressing our parents. 😂😭 https://t.co/1BcfX3Ggdm,[]
10,Aliman357,Durban North,3058,2203,107157,Sun Mar 08 17:51:36 +0000 2020,0,Coronavirus: 67 more people infected in UK - taking total to 273 https://t.co/FF03b5uDrR,[]
11,nup77JxCepzA7jI,South Africa,15745,17313,39727,Sun Mar 08 17:52:03 +0000 2020,1,"Artist: Pieter Lategan
Title: Coronavirus Mask

The third case of the virus is today reported in 
South Africa.  Please visit Pieter's blog https://t.co/U0LGsk1K2i

#artcollector
#capetownart
#ArtForSale
#FourDotsArt
#ufofabrik
#MELBICAA
#greenartgallery
#CarteBlanche https://t.co/IJKWoh2u9R","['artcollector', 'capetownart', 'ArtForSale', 'FourDotsArt', 'ufofabrik', 'MELBICAA', 'greenartgallery', 'CarteBlanche']"
12,ovondarni,Club Paradise,360,490,75606,Sun Mar 08 17:56:39 +0000 2020,0,I just need to stay free of coronavirus for 2 weeks. That’s all i ask.,[]
13,TendayiZinyama,earth,5555,11345,42190,Sun Mar 08 18:03:10 +0000 2020,0,"We need honest, seriousness and a sense of urgency from our government Now. Corona Virus is real. Today  Italy has shot up by 133 dead in a day to 366,
 https://t.co/V78HAcX9Dz",[]
14,TebogoDvibez,Daveyton,380,242,297,Sun Mar 08 18:03:34 +0000 2020,1,"Dear corona virus
Here in R.S.A we don't
Catch silly things
Ask AKA he will tell you. https://t.co/z5zhECaBfZ",[]
15,ADGPolo1,,1288,509,5190,Sun Mar 08 18:06:48 +0000 2020,0,"South African Polo seems to be ready for #corona or #caneandcoke can’t be sure 😂 @ Plettenberg Bay, Western Cape https://t.co/o7zdWcHONS","['corona', 'caneandcoke']"
16,ChippaReggie,,400,262,16156,Sun Mar 08 18:07:16 +0000 2020,1,"We black people can't afford to go to places like Italy,  we are unable to carry Corona Virus from overseas like Italy and bring it here in SA.",[]
17,Maricaquarsingh,Earth & soon to be on Mars,3225,1097,19332,Sun Mar 08 18:09:26 +0000 2020,0,"Italy and the world is proof of severity.

Watch the news. 
Watch markets.
Watch sectors.
Watch the stats and investments to prevent.
Watch cities and fraternity disinfection process.

# WHO
# Corona",[]
18,RenaldoAbdul,South Africa,763,1237,88702,Sun Mar 08 18:13:25 +0000 2020,0,#COVID19 and #Loadshedding  😢 tjer! Satafrika pick a struggle! https://t.co/7DbAu4YPkT,"['COVID19', 'Loadshedding']"
19,dullahkins,In Your Mind. . .,667,2058,24060,Sun Mar 08 18:15:22 +0000 2020,0,"Also it’s a delayed post, so no corona 🌚",[]
20,ChippaReggie,,400,262,16156,Sun Mar 08 18:16:03 +0000 2020,0,It's better schools closes early this term like by the 15th March.  Coronavirus etla ka masepa. That family ko KZN yara bolayisa,[]
21,bozzie_t,"Sandton, South Africa",45503,49587,165201,Sun Mar 08 18:22:38 +0000 2020,1,Yaz I’m seeing a gap for black market #coronavirus testing kits here. https://t.co/0i9f12ma8o,['coronavirus']
22,John_Oliphant,"Johannesburg, South Africa",339,4394,3646,Sun Mar 08 18:23:54 +0000 2020,1,"I am not being alarmist, but I think cases of Coronavirus are at least 10 times those confirmed in SA. The infection rate is not linear elsewhere, hence my assumption!",[]
23,Ken_Hlenkosi,"Botshabelo, South Africa🇿🇦",1396,1757,12898,Sun Mar 08 18:25:38 +0000 2020,0,The only positive thing coming out of this Corona Virus! https://t.co/gOSpBzo6j9,[]
24,NdlondloNtombi,Hillcrest ,2012,581,2379,Sun Mar 08 18:32:51 +0000 2020,0,"No sign of peace at church today ...  no hand shakes abd touching the the blood of Christ also suspended, because we would all have to drink from same chalices  all because of the recent Corona outbreak #covid19SA #CatholicTwitter @ecr9495 @News24 #Hillcrest","['covid19SA', 'CatholicTwitter', 'Hillcrest']"
25,Gubevu_Sifo, Eastern Cape mthatha ,1789,985,2672,Sun Mar 08 18:34:46 +0000 2020,0,"Corona is fucken fake, why are they not making ads that are warning all Southies and ways to prevent the virus. We only getting confirmations qha. Hayi khona oku shaya manzi 🤔🚮🚮🚮🚮
#SAYOYIKI_KODWA",['SAYOYIKI_KODWA']
26,Mont_Jane,,548,606,16952,Sun Mar 08 18:35:43 +0000 2020,0,She said corona various 😭🤣 https://t.co/xR0khSbXCJ,[]
27,tumelo95_bam,"Polokwane/Lephalale, SA",14873,15412,21536,Sun Mar 08 18:38:21 +0000 2020,1,Eskom please! we still tryna deal with Corona 💔 https://t.co/fGihLrCJK5,[]
28,Lexeee_Harris,,433,261,4214,Sun Mar 08 18:38:24 +0000 2020,0,@_Aqua_montez I can’t stop watching this video. Bathong Corona various 🤣🤣🤣,[]
29,JanBran06127566,Springs Gauteng Prov. SA.,784,2441,29369,Sun Mar 08 18:38:51 +0000 2020,0,@HenryMakow @TonySantanaZA Corona is the family name of this type of virus so to speak.There are various strains thereof eg.the COVID-19 a new mutation W for whoch a  vaccine is now sought.Also see the DETTOL AD ON THE PACKAGE-CORONA.,[]
30,Geewizzx,🇿🇦 ,534,807,1528,Sun Mar 08 18:40:23 +0000 2020,0,This corona virus is actually super scary... Wits has even disabled fingerprint scanners and have strict health regulations 😷 most areas are even on lock down...,[]
31,Willyetaisici,DRC🇨🇩 South Africa🇿🇦 ,788,1223,7478,Sun Mar 08 18:43:34 +0000 2020,0,The type of retreat I need right now for this short period in 2020. Looking for destination now but the #Coronavirus is refraining me #Travel @ConSambo #photography #WillyTheTravelGuru @thalerra #TravelWithWilly #travelpreneur #lifestyle #entrepreneur #solotravel @WisaniMusengi https://t.co/XTEoCzFeKl,"['Coronavirus', 'Travel', 'photography', 'WillyTheTravelGuru', 'TravelWithWilly', 'travelpreneur', 'lifestyle', 'entrepreneur', 'solotravel']"
